,0,1,2,3,4
RPL31,0.156048660999156,0.0626110825407425,0.194057918217715,0.177574328402576,0.0531073583705163
TBC1D8,0.000754361150400755,0.000234466588511137,0.000253646163601776,0.000348735832606801,0
RP11-299H21.1,0,0,0,0.000871839581517001,0
CNOT11,0.00232111123200232,0.00265027404535025,0.00262317827314657,0.0102012682657844,0.00181436497225971
RNF149,0.00626650737195772,0.00355683538396749,0.000615646028159649,0.00447770037497567,0.00109010390052802
MAP4K4,0.00060618306728632,0.00112581179404157,0.00100653239524514,0.00864920219758929,0.00178223336118073
IL1R1,0.00605584367960606,0.00235117884590335,0.00138096244627633,0.0042720139494333,7.79727095516569e-05
IL18R1,0.000377180575200378,0.000117233294255569,0.000126823081800888,0,0.000350877192982456
SLC9A2,0,0.000195388823759281,0,0,0.00233918128654971
MFSD9,0.000942951438000942,0.00117233294255569,0.000317057704502219,4.84355323065e-05,0.000389863547758285
TMEM182,0.000171445716000171,0.000213151444101034,0.000518821698276359,0.000713323293968455,0.000159489633173843
POU3F3,0.00296298102716676,8.08505477624611e-05,0.002186604858636,0.00508072031987494,0.0230036297640653
AC010884.1,0.000235737859500236,0,0.00031705770450222,0,0.00350877192982456
MRPS9,0.0125889596567434,0.00899019818669922,0.00698089774232401,0.0126390945249506,0.00830478563272085
RP11-332H14.1,0.000314317146000315,0.000390777647518562,0,0.000581226387678001,0
TGFBRAP1,0.00511238731446294,0.00341812737468043,0.00171898755453011,0.00177519143706474,0.000190234622701332
RP11-332H14.2,0,0.000117233294255569,0.000507292327203551,0.000697471665213601,0
C2orf49,0.0032390994201461,0.00109620742680532,0.00185293463670128,0.00548013451239259,0.000569605832763727
FHL2,0.000537880749845608,0.000132093852682331,0.00108067555619066,0.0248658472193229,9.88386459105511e-05
NCK2,0.00317208863743517,0.00293083235638921,0.00183132530120482,0.0106085440278989,0.0023719298245614
UXS1,0.00158468227775159,0.000586166471277843,0.00112731628267456,0.000871839581517001,0.00121832358674464
RGPD3,0.00106082036775106,0,0.00015852885225111,0,0
AC006227.1,0,5.32878610252584e-05,5.76468553640399e-05,0,0.0129186602870813
AC096669.3,9.42951438000945e-05,0,0.00114140773620799,0,0.000350877192982456
SULT1C2,0.025160339163168,0.0164696496027094,0.0152238024780828,0.00708542644026515,0.00768936229462545
SULT1C4,0.000645857149315715,0.000650403892787744,0.000425639110153665,0.025271404856027,2.40326844508531e-05
GCC2,0.00950809366650951,0.00696645583971363,0.010568590150074,0.0627311899713334,0.00417298390007941
LIMS1,0.0103837511410715,0.00763887156718466,0.0133585855178834,0.0209264686786993,0.0044839492347891
RANBP2,0.00558819618225559,0.00571512309495897,0.00365835812887176,0.00572284443252185,0.00161943319838057
CCDC138,0.00200997543363359,0.00111063120873697,3.33744952107599e-05,0.000412976643876474,0
EDAR,6.73536741429246e-05,0.000334952269301625,0.000362351662288251,0,0.00100250626566416
SH3RF3-AS1,0,0,0,0.000871839581517001,0
SH3RF3,5.8934464875059e-05,0,0.00031705770450222,0.000980819529206626,0.000877192982456141
SEPT10,0.0105113146543503,0.00777002545745646,0.00690344412909687,0.0150357059220197,0.00545619712712201
SOWAHC,0.00667621707225668,0.00571512309495897,0.00442661333593483,0.003777971519907,0.00136077372919478
MALL,0.00681282413955682,0.00211752637749121,0.00229074191502853,0.00108979947689625,8.77192982456141e-05
NPHP1,0.00334854914062835,0.00352365981029521,0.0031777829019427,0.00142664658793691,0.000976874003189792
LINC00116,0.055711509576824,0.0317264584656921,0.0365997233678675,0.0221882780421423,0.0103791941531014
RP11-1223D19.1,0.000678925035360679,0.000586166471277843,0.00162333544705136,0.000871839581517001,7.01754385964911e-05
LINC01106,9.42951438000945e-05,0.000117233294255569,0.000126823081800888,0.0001743679163034,0.000350877192982456
RP13-1039J1.3,0.000471475719000472,0,0,0,0
BCL2L11,0.00470586142172169,0.000707823663429848,0.000969119776025651,0.00133243407741278,0.000529625951671632
MIR4435-2HG,0.00030309153364316,0.000376821302964328,0.000283087236162696,0.02367978577656,0
ANAPC1,0.0047963587567548,0.00190504103165299,0.000597531827715721,0.000821541144121789,0.000134952766531714
MERTK,0.00130562506800131,0.000721435656957345,0.000439002975464612,0,0
TMEM87B,0.000491120540625491,0.000879249706916764,0.000660536884379623,0.000581226387678,0.00116959064327485
FBLN7,0,0,0,0,0.00175438596491228
ZC3H8,0.000587531280600588,0.00152403282532239,0.00249743914930979,0.00536516665548923,0.0013225371120108
ZC3H6,0.00566233093897625,0.00229869204422683,0.00300893978390342,0.00276937278834812,0.000842793257653938
TTL,0.00146278364100146,0.00294586226590916,0.000260149911386436,0.00223548610645385,0
POLR1B,0.00114097123998114,0.00338804220398593,0.000811667723525682,0.001743679163034,0.00056140350877193
CHCHD5,0.0411461162411733,0.0302494216342232,0.0367744743231481,0.0321627588584537,0.00864518711226736
AC079922.3,0.000282885431400283,0.000976944118796404,0.000676389769604735,0.0005231037489102,0
SLC20A1,0.00020954476400021,0.00275172593460987,0.00015852885225111,0.00409280247989925,0.00043859649122807
CKAP2L,0.000157158573000157,0.000195388823759281,0.00021137180300148,0,0
IL1B,0.000848656294200849,0.000117233294255569,0,0.0001743679163034,0
PSD4,3.14317146000314e-05,0.000625244236029699,0.000676389769604735,0.0009299622202848,0.000467836257309942
PAX8,0.0133941965625134,0.0117499733560695,0.020702138698334,0.0315146231275263,0.00645933014354067
RP11-65I12.1,0.000471475719000472,0,0,0,0
CBWD2,0.00583019974471315,0.00274497469476453,0.00322213114331524,0.00408276096710401,0.0017258593638568
PGM5P4-AS1,0.000580277808000581,0.00112724321399585,0.000195112433539827,0.000268258332774462,0
RABL2A,0.00131193243547957,0.000637137468780263,0.000110280940696424,0.00136461847541791,0.00030511060259344
SLC35F5,0.00861980607998688,0.00703718334267802,0.00198505693253564,0.00720689132330087,0.00244088482074752
ACTR3,0.019360016699598,0.00824749648747572,0.018170552842144,0.0609568938551948,0.00518548279094683
DPP10,0.000235737859500236,0.000293083235638921,0,0,0
DPP10-AS1,9.42951438000945e-05,0.00105509964830012,0,0.0001743679163034,0
DDX18,0.0227468900736227,0.00758409234376409,0.0227902161954159,0.0267602590183235,0.00780026990553306
AC009404.2,0.00117868929750118,0.000234466588511137,0.000253646163601776,0,0.000175438596491228
CCDC93,0.00555484119840556,0.00154001918362997,0.0023058742145616,0.00535785051914084,0.00192982456140351
INSIG2,0.0054486580733545,0.00318520648543432,0.00263815939029205,0.00266486815482555,0.00105925190334326
AC093901.1,0.000157158573000157,0,0,0.000290613193839,0.000584795321637426
STEAP3,5.23861910000524e-05,0,7.04572676671599e-05,9.68710646130002e-05,0.00701754385964912
C2orf76,0.00346673322794464,0.0027584304530722,0.00215599239061509,0.00452330888763526,8.25593395252839e-05
DBI,0.240309088804005,0.137611834127094,0.231652256391269,0.161963368934575,0.0547890117653452
TMEM37,0.0575256818806952,0.0409876788088424,0.031629858789128,0.034912548158178,0.0118508561907562
AC013275.2,0.000117868929750118,0.000146541617819461,0,0.00784655623365301,0
CFAP221,0.00165016501650165,0,4.52939577860313e-05,0.00224187320961515,0
TMEM177,0.00838730489590313,0.00370596038748688,0.00260738243834062,0.00587344560179875,0.00166204986149585
PTPN4,0.00468702332418116,0.000698227708433902,0.00209817598567645,0.00216677778347608,0.000644994840041279
EPB41L5,0.0094856424417952,0.00322670686093898,0.00611468430111424,0.00664258728774858,0.00564745196324144
TMEM185B,0.000785792865000786,0.000976944118796404,0.000380469245402663,0.0002324905550712,0
RALB,0.0263295237086734,0.00685532659189648,0.018231100591502,0.0262639731330433,0.00661725615285988
TFCP2L1,0.0231575938883395,0.0134922034672006,0.0192044376855349,0.0108497735531706,0.000314392175128086
CLASP1,0.00182900063405355,0.00445688644540567,0.001093302429318,0.00150317169227069,0.000120992135511192
NIFK-AS1,0.000491120540625491,0.000219812426729191,0.000422743606002959,0.0036326649229875,0.000292397660818714
NIFK,0.00784209972898626,0.00243744043452225,0.00616779879837411,0.0307370494188781,0.00394421305061214
TSN,0.0128335366673633,0.0110304041124312,0.00810839669039696,0.00633956204292087,0.0026587086272382
GYPC,0.000658440228259279,9.09568662327688e-05,0.00184768110554742,0.0144454799627214,0.000120992135511192
RP11-521O16.2,0,0.000781555295037124,0,0.000290613193839,0
BIN1,0.0646907810851199,0.0318236413720415,0.0797949186595798,0.0575404398875604,0.0269625541824444
ERCC3,0.00219450516480219,0.00106575722050517,0.000933879056897445,0.00405801696124277,0.0005103668261563
MAP3K2,0.0198930144146568,0.00649344067893956,0.0105551890559356,0.0106153378441191,0.00267455381970777
PROC,0.00495736120075253,0.0150259696407502,0.00344966991112123,0.0011285949275301,0.059070005109862
IWS1,0.00544648750589345,0.00206799531066823,0.00292200380469246,0.00714210985178727,0.00140350877192982
MYO7B,0.00676131105174009,0.00594416221614346,0.00248479297306184,0.0023313636216862,0.00187134502923977
WDR33,0.00987766621185087,0.00875107187685119,0.00889330055950042,0.00931913333600328,0.00327939991321059
SFT2D3,0.00230613123424144,0.00286711860951119,5.51404703482122e-05,0.00153519578484515,0.0009534706331045
POLR2D,0.00110665828487611,0.00235280708610134,0.00148840977946875,0.00534001743679163,0.00155945419103314
AMMECR1L,0.000314317146000315,0.000610590074247753,0.000951173113506658,0.002324905550712,7.30994152046782e-05
RP11-395A13.2,0.0021002100210021,0.000652776297559416,0.000706173978209489,0.00388364904493937,0.000159489633173844
SAP130,0.00125726858400126,0.000610590074247753,0.00010568590150074,0.00178000581226388,0.000292397660818714
UGGT1,0.00743921330908601,0.00703818455870038,0.00239605036688106,0.00249097023290572,0.00101503759398496
HS6ST1,0.000855641119667523,0.00217098693065868,0.000211371803001479,0.000516645677936,0.000584795321637426
CCDC74B,0,0,0,0.001743679163034,0
SMPD4,0.000954738330975955,0.00177315357561547,0.0010145846544071,0.0021795989537925,0.000175438596491228
MZT2B,0.119091751282726,0.0542519726021315,0.138580302024779,0.127749535997826,0.0332298458035807
CCDC115,0.0107783148801536,0.00474301001850826,0.00836196143742117,0.0126752062235933,0.00370156159629844
IMP4,0.0128789058230012,0.00672650049007361,0.0139728147150416,0.0242583748665187,0.00759686100497144
PTPN18,0.0062429888309028,0.00366859360472167,0.00472306649465375,0.00723526641212959,0.00363984674329502
ARHGEF4,0.000754361150400755,0.000234466588511137,6.34115409004439e-05,8.71839581517001e-05,0.000701754385964913
FAM168B,0.0172024924500172,0.0036146932395467,0.00370186292824213,0.0102146610429086,0.000505768926821558
PLEKHB2,0.0684988842663745,0.0356705735830296,0.05666609752909,0.0223678344285165,0.011373260738052
MZT2A,0.0311412840405185,0.0148662847510454,0.0284923581061596,0.0490670054466311,0.00355744608807906
CCDC74A,3.92896432500393e-05,0,0.00132107376875925,0.00181633246149375,0.000146198830409356
C2orf27B,0.000628634292000629,0,0.00021137180300148,0,0
RP11-725P16.2,0.000235737859500236,0,0,0,0.000877192982456138
GPR39,0.00060618306728632,0.000334952269301625,0,0.000124548511645286,0.00025062656641604
LYPD1,6.73536741429246e-05,0,0,0.00448374641923029,0
NCKAP5,0.00395889929128967,0.00238188280392266,0.00170103974796429,0.000498194046581143,0.000696184906711222
MGAT5,0.000736680810938237,0.00234466588511137,3.96322130627774e-05,0.00021795989537925,0
TMEM163,7.85792865000787e-05,9.76944118796406e-05,0.000951173113506658,0.0001453065969195,0
CCNT2-AS1,0.000235737859500236,0.000293083235638921,0,0,0
ACMSD,0.0739842621449289,0.0345026009932617,0.120099194831289,0.0363658253626283,0.0574324491359917
CCNT2,0.00184818481848185,0.00168815943728019,0.00126823081800888,0.001743679163034,0.00056140350877193
RAB3GAP1,0.00795030429978658,0.00612566335251425,0.00123918736416135,0.00415953998815363,0.000482121333869024
ZRANB3,0.000906684075000908,0.000721435656957345,0.000439002975464612,6.70645831936155e-05,0
R3HDM1,0.0062700147565777,0.00109620742680532,0.00237999160002965,0.00163045324335647,0.000364547732968785
UBXN4,0.0336818057851285,0.0260995082790866,0.0291099069023536,0.0229700123935978,0.00841447882000082
MCM6,0.00232111123200232,0,4.87781083849568e-05,0.000268258332774462,0.000539811066126856
DARS,0.0210589711166977,0.00954436430971131,0.018355736503761,0.0248443473679995,0.00972041410947865
DARS-AS1,0,0.000293083235638921,0,0.0004359197907585,0
CXCR4,0,0,0,0,0.00175438596491228
HNMT,0.0782825195543439,0.0460830396337292,0.0621057032379893,0.039212979133606,0.00372350434445735
SPOPL,0.00666260578091177,0.00311909020117918,0.0022402325398405,0.00779564589312646,0.00103726469458317
KYNU,0.0101150655606101,0.00585849624536612,0.00521345695727434,0.00343551921581564,0.00160265528686581
GTDC1,0.00158468227775159,0.000407060049498502,7.04572676671599e-05,0.003487358326068,0.00175438596491228
ZEB2,0.00132671074416412,0.000340794460045257,0.00147468699768474,0.00164230246750877,0.00261117911056711
ZEB2-AS1,0.00542197076850543,0.000815535960038738,0.0013785117587053,1.89530343808044e-05,0.00061022120518688
TEX41,0,0.000293083235638921,0,0.0004359197907585,0
ACVR2A,0.00123192042706575,0.00189085958476723,0.000736392087876122,0.000112495429873161,0.000905489530277305
ORC4,0.01127776468123,0.00638270157613651,0.00901853026139646,0.0139978688365785,0.001760477582846
MBD5,0.00189712848835904,0.000348908613855859,0.000966271099435336,0.00298916427948686,0.000668337510442773
EPC2,0.00257882931150258,0.00256669863938328,0.000614899790549759,0.00338168080103564,0.000956937799043062
MMADHC,0.0241731306053315,0.0153014721827731,0.0214629104221586,0.029509162803613,0.0148451797086597
AC144449.1,0.000385752861000385,5.32878610252584e-05,0.00023058742145616,0.000713323293968455,0.000637958532695375
RND3,1.52088941613055e-05,1.89085958476723e-05,8.1821343097347e-05,0.0161993419017352,0.000509337860780984
RBM43,0.00327413693750327,0.0012765403152273,0.00310716550412175,0.0046885595272692,0.00124756335282651
NMI,0.00432560262829004,0.00205158264947245,0.0048363881591529,0.005424779618328,0.00200501253132832
TNFAIP6,0,0,0,0.0004359197907585,0.000877192982456138
RIF1,0.00267883931250268,0.00388468506874134,0.00553986280048423,0.00349528414044543,0.000574162679425837
ARL5A,0.0470961098314903,0.0186771896581363,0.0344561673840957,0.0216277735216456,0.00792278380626318
CACNB4,0.00147336162187647,0.000293083235638922,7.9264426125555e-05,0,0
STAM2,0.0111616751737286,0.00509709975024211,0.00310165145708693,0.00614078313938062,0.00137299771167048
FMNL2,0.00218225904223075,0.00164126611957796,0.0013044659842377,0.00498194046581143,0.000902255639097744
PRPF40A,0.0135702594649709,0.00965030166128156,0.0185594753854958,0.0285810988013978,0.00462130937098844
ARL6IP6,0.000512473607609208,0.000101941995004842,0.000992528466267817,0.00242598840074296,0.00030511060259344
KCNJ3,0.00612388686701736,0.0059275261140456,0.00102598448198471,0.00097959503541236,0.000177409816676523
NR4A2,0,0,0.000317057704502219,0,0.000877192982456138
GPD2,0.000342891432000343,0.00170521155280827,0.00025941084913818,0.00142664658793691,7.97448165869218e-05
CYTIP,0.000471475719000472,0.000146541617819461,0,0.00021795989537925,0
ACVR1C,0.000471475719000472,0,0.000634115409004439,0,0
ACVR1,0.00842077563238051,0.00556630951407254,0.00196624933024632,0.00152065043287849,0.00164558683530532
UPP2,0.0062017190730062,0.000607524763753554,0.0176859151928404,0.000127069736577377,0.0513175651679807
RP11-1152H14.1,0,0,0,0.000871839581517001,0
CCDC148,0.0011001100110011,0.00100485680790487,0.00108705498686475,0.000166064682193714,0
PKP4,0.0143540089303048,0.00582718433211503,0.00811527845126636,0.00801323144776655,0.00257997936016512
DAPL1,0.00300494765483433,0.00228816791197616,0.00149742915861289,0.00555666432075294,0.000528429507503699
TANC1,0.000249604792412014,0.000310323425970623,0.000596814502592414,0.00128211703164265,0.000412796697626419
WDSUB1,0.00723702346815478,0.00648626832971384,0.00765443135787326,0.00274415081395515,0.00187901447608091
BAZ2B,0.00316936455550317,0.00293897355737919,0.00106566617346579,0.0039232781168265,9.74658869395711e-05
AC009506.1,0.000785792865000786,0.000156311059007425,0.000169097442401184,0.0002324905550712,0.00187134502923977
AC009961.3,0.00053041018387553,7.32708089097304e-05,7.9264426125555e-05,0.000435919790758501,0.000219298245614035
MARCH7,0.0113154172560113,0.00791324736225088,0.00911271293552297,0.0125289871833651,0.00172454946891037
CD302,0.00167635811200167,0.00159567539403413,0.00014091453533432,4.84355323065e-05,0
LY75,0.000838179056000839,6.51296079197603e-05,0.000634115409004439,0,0.000194931773879142
PLA2R1,0.000893322414948261,0.00151169247855865,0.00013349798084304,0.000734180700224842,0
ITGB6,0.000104772382000105,3.25648039598802e-05,0.00014091453533432,0.00697471665213601,9.74658869395711e-05
RBMS1,0.00935666834617244,0.00157233495514443,0.00735900457488414,0.0210476293821164,0.00127249454107371
TANK,0.00746741340800747,0.00450282425663434,0.00648527122845449,0.00972673553318715,0.00107212475633528
AC009299.2,0.000235737859500236,0.000293083235638921,0,0,0
AC009299.3,0.00124018613041429,0.00249757887761864,0.000675470761765598,0.00189530343808044,0.00061022120518688
PSMD14,0.0196358594253374,0.0117006468126154,0.0121515109639975,0.022273636885029,0.00571694000786079
DPP4,0.067286379654787,0.0689986958053556,0.0269694075534401,0.00995643866554915,0.00188850861776585
IFIH1,0.00332547540468333,0.000945681906994919,0.0037285986049461,0.00297587910491136,0.000374269005847953
GCA,0.00594255854156844,0.00316529894490035,0.00858433734939758,0.0188317349607672,0.00292397660818713
FIGN,0.00189432208526975,0.00126653826829677,0.00289881329830601,0.00263108730850666,3.1328320802005e-05
GRB14,0.00472036999618329,0.001786412102942,0.00218165896669384,0.00415161705484286,8.35421888053467e-05
COBLL1,0.0162508652081014,0.00574692574393255,0.00546418597120847,0.00356526739505463,0.00329227323628219
SLC38A11,0.000754361150400755,0.000937866354044549,6.34115409004439e-05,8.71839581517001e-05,0
SCN2A,0.000471475719000472,0,0,0,0
CSRNP3,0.00161648817943019,0.00113046390889298,0.00122293686022284,0.00132851745754972,0.000668337510442773
GALNT3,0.00060618306728632,0.000334952269301625,9.05879155720628e-05,0.000124548511645286,0
TTC21B,0.0028482300284823,0.00289871364563427,0.00281443003448545,0.00119430079659863,0.000600817111271329
AC010127.3,0.00369784877647429,0.0022527182033423,0.00243699255225236,6.83795750209412e-05,3.43997248022016e-05
SCN9A,0.00513607591762215,0.00359182858995785,0.00297494569543572,0.00237437162625907,1.86636804777902e-05
SCN7A,0,0.000293083235638921,0.000317057704502219,0,0
STK39,0.000443741853176915,0.00013792152265361,0.000335708157708232,0.000205138725062824,0.00371517027863777
CERS6,0.00299349662857442,0.00268892238411582,0.00100653239524514,0.000885678305033143,0.00178223336118073
NOSTRIN,0.0051980198019802,0.0010587631887456,0.00380865567533291,0.0130830427201395,0.00483552631578947
LRP2,0.192928320850072,0.117789797580963,0.161626651885994,0.0627017316465102,0.0514438638970307
BBS5,0.000491120540625491,0.000390777647518562,0.000237793278376664,0.00294245858761988,0.000657894736842105
FASTKD1,0.00295108875966962,8.68394772263472e-05,2.34857558890533e-05,0.0032290354871,6.4977257959714e-05
PPIG,0.0167048153460378,0.00945691058696267,0.0120288871497329,0.0169079709005674,0.00657381157812564
CCDC173,5.8934464875059e-05,0,7.9264426125555e-05,0.00272449869224063,0.000219298245614035
PHOSPHO2,0.00219450516480219,0.000863263348609187,0.00194846371130455,0.00267892525957042,0.0005103668261563
KLHL23,0.00919705065744669,0.00117640354305067,0.0029768195589375,0.006199748135232,0.00311890838206627
SSB,0.0285261043862871,0.013244771459846,0.0285905471259858,0.054110892214617,0.0153552389260444
METTL5,0.0136465444189981,0.0073433995566545,0.00859233440619823,0.0419589788797347,0.00478646504903685
UBR3,0.00347809956639692,0.00730786231814426,0.00467790055822947,0.00206525933654437,0.000517687661777394
AC007405.4,0,0,0,0.000871839581517001,0
AC007405.6,0.0021941754615022,0.000202903778519253,0.00243890541924784,0.000134129166387231,0
ERICH2,0.000471475719000472,0,0.00015852885225111,0,0.00043859649122807
GORASP2,0.00779351939877828,0.00648626832971384,0.00216569470288401,0.00840396186773765,0.00245422298916691
TLK1,0.0134385788809296,0.00417690882275082,0.0115061263730644,0.0122507523131873,0.0044368986983588
METTL8,0.00411469718400411,0.00174073679349178,0.00116254491650814,0.00190219545058255,0.000664540138224348
DCAF17,0.0021941754615022,2.2544864279917e-05,0.00060972635481196,0.00164308228824358,0.000269905533063428
CYBRD1,0.00154015401540154,0.000976944118796404,4.22743606002959e-05,0.0002324905550712,0
DYNC1I2,0.0274543513233893,0.0169185214877372,0.0256883567797629,0.0558998221610596,0.00599038580056699
SLC25A12,0.00393579730643872,0.00166505258507909,0.000588165017047596,0.00456136360764692,0.000406814136791253
HAT1,0.0114097123998114,0.00832834892456396,0.00478563016836411,0.00569364624664164,0.0048406731113498
METAP1D,0.00248145115263406,0.000493613870549762,3.33744952107599e-05,0.000412976643876474,9.23361034164356e-05
ITGA6,0.0228194247996228,0.0180981888652296,0.012428662016487,0.00798711812536698,0.00824919441460794
PDK1,0.0016973125884017,5.86166471277843e-05,6.34115409004439e-05,8.71839581517001e-05,0.000175438596491228
RAPGEF4,0.000235737859500236,0,0,0.0004359197907585,0
AC013461.1,0,0,0,0.00021795989537925,0.00394736842105263
RP11-796E10.1,0.00060618306728632,0,0.000362351662288251,0.000498194046581144,0
SP3,0.00785551082580785,0.00555806054047554,0.00688096515617124,0.00645608387543872,0.00108861898335583
RP11-394I13.3,0,0.000586166471277843,0,0,0
OLA1,0.0237376607013571,0.0114302461899179,0.0214226225640303,0.0358919713758423,0.0133178387564352
CIR1,0.0143292810293688,0.00602675590247377,0.00927895459252064,0.0147026364870383,0.00222074172773706
SCRN3,0.00442008486562942,0.00351699882766706,0.00291296766011414,0.00204337401918047,0.000657894736842105
GPR155,0.0426592376997144,0.0167199977194739,0.0259197082683638,0.00153168169640373,0.0166400042659841
AC010894.3,0.000924092409240925,0.000844079718640094,0.000228281547241598,0.00125544899738448,0.000631578947368421
WIPF1,0.00635054794678074,0.0038922883367169,0.00782977867825603,0.00281221425989325,0.00273855370132648
CHN1,0,0.000195388823759281,0.00021137180300148,0.000290613193839,0
ATF2,0.00676292119007819,0.00277477504910096,0.0044841018208171,0.00861083119147636,0.000729095465937571
ATP5G3,0.251698282458688,0.145548038581664,0.225740400286017,0.153516383044294,0.0667509243301368
KIAA1715,0.00417800021760418,0.00260618631075841,0.000478025462172577,0.00108644624773657,0.00172739541160594
HOXD-AS2,0.0219502469727492,0.00814012446752508,0.0144658669475641,0.00508212824928368,0.00302063699192886
HOXD9,0.00136391190139422,0.000523362920783788,0.000362351662288251,0.00252210736081704,6.26566416040099e-05
HOXD8,0.0087035489263212,0.00455944260897368,0.00346241425030264,0.00715304747562813,0.00168460925039872
HOXD3,0.00053041018387553,0.00117233294255569,0,0.000108979947689625,0
HOXD4,0.00321460717500321,0.00044406550854382,0.00122979958109952,0.000422710100129455,5.31632110579478e-05
HAGLR,0.00150872230080151,0.0018757327080891,0.000901853026139647,0.0023442797636346,0.000155945419103314
HAGLROS,0.00174083342400174,0.00181861905191331,0.000796709103620962,0.00143071110813046,4.49842555105713e-05
HOXD1,0.000223330603737065,0.00151169247855865,0.00030037045689684,0.00114715734410132,9.23361034164356e-05
MTX2,0.0268233416748268,0.0124278564343043,0.0142236964050534,0.0174434980886594,0.00367408906882591
LINC01116,0.000808244089715094,2.79126891084687e-05,0.000271763746716188,0.00265703491509943,0.00075187969924812
LINC01117,0.000235737859500236,0.000293083235638921,0,0,0
HNRNPA3,0.0317457498472461,0.0143124503861339,0.0361155739313165,0.0836098068269339,0.014804500039336
NFE2L2,0.0122871367039852,0.0103363999443639,0.0173349956471739,0.0621000990055118,0.00304490038655962
AC079305.10,0.000314317146000315,9.76944118796406e-05,0.000422743606002959,0,0.000292397660818713
AGPS,0.00995856304159411,0.0037452748791878,0.00830628402091954,0.0153334426729508,0.0107058074228475
TTC30B,0.00142621404997643,0.000718053927315357,0.000570703868103995,0.0021795989537925,0.00157894736842105
TTC30A,0.00133122555953074,0.00332161000390777,0.000795752670123218,0.00170948937552353,0.000550395596835225
PDE11A,0.000314317146000315,0,0.00010568590150074,0.000581226387678001,0.000292397660818713
RBM45,0.00241395568128241,0.00229777256740914,0.000456563094483196,0.001743679163034,0.00056140350877193
OSBPL6,0.00209682622397578,0.00154254334546801,0.00106798384674432,0.000573578672050658,0.000184672206832872
AC009948.5,0.000353606789250353,0,0.00021137180300148,0.002615518744551,0.000146198830409356
PRKRA,0.0043953704126173,0.00781765390546542,0.00990038251477897,0.0157524850552946,0.00565930956423316
DFNB59,6.73536741429246e-05,0.0013398090772065,9.05879155720628e-05,0.000124548511645286,0
FKBP7,0.000385752861000385,0.000852605776404134,5.76468553640399e-05,0.000317032575097091,0.000159489633173843
PLEKHA3,0.0156425809101506,0.00584188608951445,0.0130791165955394,0.00808992249720529,0.00421913679905284
TTN-AS1,0.000838179056000839,6.51296079197603e-05,0.00028182907066864,0.000387484258452,0
TTN,0.000377180575200378,0.000468933177022275,0.000126823081800888,0,0
RP11-65L3.4,0.000942951438000943,0,0,0,0
RP11-171I2.2,0,0,0,0.000871839581517001,0
SESTD1,0.0113804483896665,0.00333797261476446,0.00499795396259656,0.00794104131145288,0.00221242762077608
ZNF385B,0.00362213092057505,0.000334952269301624,0.00257672293182756,0.00311371279113215,0.000445558340295182
CWC22,0.00458004984171887,0.00260573162441999,0.0044814374703591,0.00457898939872374,0.000943535308860386
UBE2E3,0.024845323407021,0.0142748775946486,0.023711213139001,0.0385705398493122,0.0158298559698479
CERKL,0.0057048561999057,0.0031522730233164,0.00180370605227929,0.0011721398818173,0.00124756335282651
SSFA2,0.0134654062151242,0.0118717260005639,0.00847828355393593,0.0039839758092106,0.0080168776371308
PPP1R1C,0.00060618306728632,8.37380673254062e-05,9.05879155720628e-05,0.000498194046581144,0
PDE1A,0,0,9.05879155720628e-05,0.00448374641923029,0
DNAJC10,0.00522250027200523,0.0042133846354245,0.00312179893663724,0.00328616457648716,0.000734742840005998
FRZB,0.000942951438000943,0,0,0,0
NCKAP1,0.0316599856495022,0.0151722516042218,0.0209497193345901,0.0225665747487379,0.00466777804239104
DUSP19,0.00121591106479069,0.00111063120873697,0.000834362380268998,4.58862937640527e-05,0
NUP35,0.00254033932177866,0.00223968084547952,0.00136287490890506,0.00219911775039363,0.00128305839224928
FSIP2,0.000471475719000472,0,0,0,0
LINC01473,0,0.00117233294255569,0,0,0
ZC3H15,0.0342985836721051,0.0155019994213263,0.036817975207771,0.0449558893749587,0.0204954372164433
ITGAV,0.00472873625444947,0.00688232115602772,0.00517034801142433,0.0647558261678773,0.00250153686102048
CALCRL,0.00305516265912306,0.000949589683470106,0.00182625237793278,0.000854402789886661,0.00056140350877193
TFPI,0.0289206698447623,0.0225087924970692,0.0108222363136758,0.00703283929090381,0.00878492527615334
GULP1,0.00582157518887777,0.00189074428845109,0.00446974032200689,0.0138271631190593,0.0012943945228926
COL5A2,0.000942951438000944,0.000293083235638922,0,0,0.000877192982456141
WDR75,0.00393478501289282,0.00141837812803034,0.00132303091508334,0.00520951058585468,0.000779727095516569
SLC40A1,0.0210383781235266,0.0160947245017585,0.0222234622701332,0.0265653007846556,0.00471859649122807
ASNSD1,0.00856754159603529,0.00515468530467233,0.00581111105732694,0.0144951649507178,0.00602651667336279
ANKAR,5.8934464875059e-05,0.000293083235638922,0,0.000435919790758501,0.00197368421052632
OSGEPL1,0.00219450516480219,0.000863263348609187,0.00333198824004151,0.00158516287548546,0.000287081339712919
OSGEPL1-AS1,0,0,0,0,0.00175438596491228
ORMDL1,0.0119527825798453,0.00820904433155312,0.00493494445618732,0.00413316542348801,0.001591942820013
PMS1,0.000737961994957259,0.00163107192007747,0.000110280940696424,0.000947651719040217,0.00030511060259344
C2orf88,0.0054073675382709,0.00436253099420059,0.00181817161519857,0.00278525742413839,0.00187859028101227
