,0,1,2,3,4,5,6,7,8,9
ANKRD65,0.00200836134109353,0,7.26110949753123e-05,0.000318420633657061,0.00214004451292587,8.89521437466643e-05,0.000108225108225108,0,0.00232355503920999,0.000582750582750583
VWA1,0.0404094569520426,0.00569947767153742,0.00341070914711981,0.0396371181388351,0.0529220652131366,0.00634764962962628,0.04364896073903,0.00377778925543611,0.00780644732861601,0.000947474388582933
ATAD3C,0.00981117855268293,0.000278978937090249,0,0.000653475181012625,0.00632431065013914,0.00186932266261647,3.55366027007818e-05,4.76848981927424e-05,0.00171665633493872,0
ATAD3B,0.0107185657891382,0.00218929438051077,0.0224874134546679,0.00994511950801147,0.000948881433391912,0.00113191031245755,0.0391724813318644,0.00160976370968404,0.0173788776004665,0.000527321864082789
ATAD3A,0.00202379533582635,0.00787750250541868,0.0508672408435779,0.00566010542819833,0.000793684339058192,0.00632469706360322,0.012023512646954,0.00497956386987802,0.0121182666337352,0.00460387492806446
TMEM240,0.00162308385933273,0,0,0,0,0,0,0,0.000638977635782748,0.00256410256410256
SSU72,0.00518556334606831,0.159662514802702,0.128648357082862,0.127260678924427,0.0503536774723215,0.0808118205378479,0.0777423991709706,0.00868417481836012,0.0114394715033693,0.0112500112500113
RP5-832C2.5,0.00210399759543132,0,0,0.000333583520974064,0.000358712223119003,0.00335476656415991,0,0,0.00136923779096303,0.00061050061050061
C1orf233,0.000751427712654042,3.89408099688473e-05,0.000212992545260916,0,0.00156936597614564,0.000260926288323548,0.000317460317460317,0.00521831735889243,0.00266240681576145,0.000427350427350427
RP11-345P4.9,0.00471826703294399,0.000108672027820039,3.71498625455086e-05,0,0.00157666535277887,0.00769125745232785,0,0,0.00267479010327662,0
MIB2,0.0351285817611766,0.00165120042270731,0.000276589259305253,0.000748794811656445,0.0146999128253246,0.0166029333462413,0.000210331482416288,0.000722518881450457,0.00705584845166461,0.0016308779559663
MMP23B,0.000417459840363357,0.000194704049844236,2.9582297952905e-05,0.000810793280145294,0.000313873195229128,0.00612451982314997,4.40917107583774e-05,0.023665838362324,0.00053248136315229,0
CDK11B,0.00868515851760135,0.00334774724508299,0.00668383323001606,0.00147249740788178,0.00270774189317068,0.0112548801978366,0.00200189528547738,0.000397374151606186,0.00514996900481618,0.00102053833397117
RP11-345P4.10,0.000901713255184851,0,0,0,0,0,0,0,0,0
SLC35E2B,0.0639511279962735,0.00465351906807813,0.000741940856714564,0.00200861546633909,0.0182790228577039,0.0115932888769349,0.00110584518167456,7.57082506851597e-06,0.00927426070893207,0.00194434317657066
RP11-345P4.7,0.000721370604147881,0,0.000319488817891374,0,0.00150659133709981,0,0,0,0,0
CDK11A,0.00994993936755698,0.00261037705446342,0.00247879255260549,0.00120780240352678,0.00519514254172349,0.00653215466630677,0.000804597701149425,2.20337115787154e-05,0.00266607910102457,8.84173297966402e-05
SLC35E2,0.0196393146979261,0.000373831775700935,0,3.50262697022767e-05,0.00184557438794727,3.91389432485323e-05,0,0.000255591054313099,0.000255591054313099,0
NADK,0.0145476405169823,0.00471183800623053,0.00133120340788072,0.0070636310566258,0.00117876822208272,0.0160107269696311,0.00106701940035273,0.00231925215950775,0.0153354632587859,0.000189933523266857
GNB1,0.0161693737522466,0.125908421180004,0.111434195766591,0.123886422051878,0.0261623945966957,0.0592628583948264,0.0617642258731368,0.0131591433903774,0.0181084218031044,0.0164235358447087
RP1-140A9.1,0,0,0,0.00175131348511383,0,0,0,0,0,0
TMEM52,0,0,0.000266240681576145,0.000291885580852306,0.00125549278091651,0.000326157860404436,0,0.00053248136315229,0,0
CFAP74,0.000300571085061617,0,0,0,0,0.000652315720808871,0,0,0.00106496272630458,0
PRKCZ,0.0109965031120104,0.00111693640300889,0.000498714252318242,0.00451924309085473,0.00367461301731661,0.0310152260035321,0.000290360046457608,0.00155848203849451,0.00450401309124913,6.25390869293309e-05
RP5-892K4.1,0.00463738245523638,0,0,0,0,0.000279563880346659,0,0,0,0
RP11-181G12.2,0.000721370604147881,0,0,0,0,0.00352250489236791,0,0,0,0
FAAP20,0.008124152596956,0.10536364870675,0.0570989564396723,0.0394883026676787,0.0706796076661058,0.0156662386338329,0.0294722126138591,0.0205172933959418,0.00673208580556824,0.0118038740920097
SKI,0.0175638060140354,0.00163261159807279,0.00167682019328081,0.00088109560431193,0.00422266671345521,0.00486198052776798,0.000946465542738834,0,0.00716369337011093,0.000318522057652492
MORN1,0.0114023095494342,1.8842327404281e-05,0.000644130681232609,0.00025422292525846,0.00194398882206427,0.00113629190076384,3.84024577572965e-05,0.000463774090487478,0.00185509636194991,0.000206782464846981
RER1,0.00953550127341778,0.165147908054112,0.147320913045152,0.131183226777513,0.0654239232960899,0.0902693805695244,0.104418353686856,0.0334345139572439,0.0147820858972174,0.011533312738132
PEX10,0.00390404690259808,0.00665494066995694,0.00775388591736368,0.00262369061440275,0.00476805123539079,0.0129290441742343,0.0028892455858748,0.00747867083079058,0.00579148269136423,0.00120042254873716
PLCH2,0.00450856627592426,0,0,0,0,0,0,0,0,0
PANK4,0.00895494543080128,0.00072510473735095,0.000688553486834858,0.000120780240352678,0.000811741022144295,0.000539847493083204,0.00147783251231527,0.000220337115787154,0.000881348463148617,0
HES5,0.000257632358624243,0,0,0.00312734550913185,0.000134517083669626,0.00125803746155997,0.000680272108843537,0.000228206298493838,0,0
RP3-395M20.12,0.00567511838927529,0.000400300633945494,0.00135168346030966,0.00122469474483485,0.00580775157046343,0.0197610608569513,0.00134865134865135,0.00223418753770192,0.000558546884425478,0.000358615743231128
RP3-395M20.8,0.00276149684400361,0,0,0.000109457092819615,0.00105932203389831,0.00110078277886497,0,0,0.000199680511182108,0.000801282051282051
TNFRSF14,0.0246422048045132,5.99089384136114e-06,3.27680838862948e-05,0.00108671247025012,0.00704041720990874,0.0221686988810277,0.000305250305250306,0.00276890308839191,0.00104857868436143,0.0042077580539119
FAM213B,0.0180871127670046,0.00359881551470336,0.00149796954908776,0.00339357081913999,0.0145968281561502,0.0114692873988373,0.00105529391243677,0.00074898477454388,0.00674086297089492,0.000187846341692496
MMEL1,0.0013807484220018,0.000146028037383177,0,5.47285464098074e-05,0.0132415254237288,0.000550391389432486,7.44047619047618e-05,0.000399361022364218,9.98402555910544e-05,0
TTC34,0.00692679727846545,5.31011045029737e-05,0,0,0.00214004451292587,0.000355808574986657,0,0,0.000145222189950624,0
PRDM16,0,0,0,0,0.000941619585687382,0,0,0,0.00159744408945687,0
ARHGEF16,0.02842839819302,0.000281985175636481,0.00154235981051008,0.00145799004425733,0.00676296234449361,0.00509963078287526,0.00141918836500117,1.57383654133682e-05,0.0106391350194369,6.31552355690286e-05
MEGF6,0.00721370604147881,0,0,0,0.000235404896421846,0.000244618395303327,0,0.00489217252396166,0.00249600638977636,0
RP11-46F15.2,0.000300571085061617,0,0,0,0,0,0,0,0.00425985090521832,0
TPRG1L,0.00080510112070076,0.00363447559709242,0.000633906384705106,0.00951408000444778,0.002159746510029,0.0657285745348367,0.0011432350718065,0.00613621380394543,0.00248491302804402,0.00183150183150183
WRAP73,0.013745628890013,0.00205863916115797,0.00190914049715577,0.000266968519072231,0.00776261999908135,0.00806644074268531,0.00175667828106853,1.94810254811813e-05,0.00381828099431154,0
TP73-AS1,0.0121493996488064,0.000138342351205115,0.000189171010593576,2.304359848834e-05,0.00716126474378036,0.000926974971675764,0,4.20380023541282e-05,0.00605347233899445,0.000168690958164642
SMIM1,0.00120857902265613,0.00626315016881147,7.52722345817371e-05,0.000229229513758355,0.0798651166918093,0.00451839632790648,0.000112191473448018,0.00135490022247127,0.000819630998778917,0.00167807759430796
LRRC47,0.00442326907610948,0.00278374168561085,0.00449730881040785,0.00454394850191697,0.0122495376732665,0.0107984697025793,0.0030995280995281,0.000921048844371528,0.0028207120858878,0.00144375144375144
RP1-286D6.5,0.000450856627592425,0,0,0,0.000941619585687382,0,0,0,0,0
CEP104,0.015949250945217,0.00321364158058698,0.00350316686284401,0.00297416044489507,0.00763868239336571,0.0151680571291242,0.00101086048454469,0.000717448573510453,0.0137324141023485,0.00071974808816914
DFFB,0.00317559885521622,5.07923608289314e-05,0,0.000304576258280667,0.0020469990993204,8.50846592359398e-05,0,0,0.00222253090707043,0.000557413600891862
C1orf174,0.0093152195783559,0.00108615895574264,0.00953185646766826,0.00261249656250452,0.0106535306843473,0.00777118274004949,0.00771349862258953,0.000211232276291817,0.0042774535949093,0.000211909302818394
LINC01134,0.000150285542530808,0,0,0,0.00125549278091651,0,0.000396825396825397,0,0.00053248136315229,0.00213675213675214
AJAP1,0.00050984721438022,0.0259902611581798,0.0268728912245081,0.0029543185426453,7.9201647394266e-05,0.000740713645591383,0.000400534045393858,0.000537457824490161,0.0100922635932041,0.00149772346034028
NPHP4,0.0128535125829986,0.000191163976210705,0,3.18420633657061e-05,0.00277349768875193,0.000889521437466644,0,5.80888759802498e-05,0.00371768806273599,0
KCNAB2,0.00120228434024647,0,0.000133120340788072,0,0.0039234149403641,0.000652315720808871,0,0,0,0
CHD5,0.000225428313796213,0,0,0,0,0.000489236790606654,0,0.000798722044728435,0.000798722044728435,0
RPL22,0.0364285297959659,0.191008984170051,0.13912019453732,0.125928879672503,0.115654725725654,0.100425836254602,0.0934919214834222,0.0564239690215182,0.0342719820954779,0.0174457615745918
RP1-120G22.11,0.000676284941388638,9.73520249221184e-05,0.00119808306709265,0,0.000156936597614564,0.000652315720808871,0,0.000266240681576145,0.000266240681576145,0
RNF207,0.0853883247735916,0.0042919544900447,0.000466885832908892,0.000609152516561335,0.0118316547940719,0.010002174385736,0.000281803542673108,7.71712120510564e-06,0.0170471207420784,0.00012386968908708
ICMT,0.00323136347119228,0.01115915748361,0.0565447522769539,0.0120866769480095,0.00519717795204767,0.0115927213248824,0.0422210376687989,0.00841161604119976,0.0133946879023413,0.00154994259471871
LINC00337,0,0,0,0,0,0.000978473581213307,0,0.00159744408945687,0,0
GPR153,0.00086703197613928,0.000179726815240834,0,0.000269432843863667,0,0.00270961914797531,0,0.00442369132464979,0.00307200786434013,0
ACOT7,0.00157102618686845,0.015608440119472,0.0403519317545535,0.00521783089894741,0.000951327004096531,0.000504367825367684,0.014733676975945,0.0222654062777906,0.00329369915351932,0.00475812846946868
RP1-202O8.3,0.00206105886899395,0,0,0,0,0.000279563880346659,0,0,0.00182565038795071,0
HES2,0.00131454582984779,0.000225199864880081,0,0.0010339079610913,0,0.0456463820055172,0,0.00650525424381231,0.00061588205858578,0
ESPN,0.00118646480945375,0,0,0,0.0142729705619982,0.000102997219075085,0,0,0.000168152009416512,0
TNFRSF25,0.0406920800527714,0.000501787618390516,4.28844050860904e-05,0.000952056324122287,0.00126391890696293,0.000472819448639987,0.000575263662511984,0.000192979822887407,0.00945601132148294,0.000344174840819136
PLEKHG5,0.00894864800082181,0.00147876493552585,0,0.00141878560819349,0.00116808505566283,0.00158537491639624,3.01386377335744e-05,0.00101104056294738,0.00582359364257694,0
NOL9,0.0223151260121504,0.0021299443028415,0.00464711007841998,0.00127368253462824,0.00547851395309023,0.000988357152740714,0.000769600769600769,0.000145222189950624,0.0100848743021267,0.000582750582750583
ZBTB48,0.0206814966785516,0.000385835548315184,5.86218014479585e-05,0.000144603865743344,0.00623714991620449,0.00351891416362951,2.18435998252512e-05,2.93109007239792e-05,0.00422076970425301,0.000117619383674429
KLHL21,0.00650249558668513,0.000403119652494406,0.000551230706925258,0.00078932438765694,0.000848783851887217,0.0496127449629282,0.000268276324614353,8.99968501102463e-05,0.00440984565540206,0
PHF13,0.00866546438232642,0.000292056074766355,0.000399361022364218,0.000157618213660245,0.00227871939736346,0.00782778864970646,0.00342857142857143,0,0.00539936102236422,0
THAP3,0.00194770063119928,0.00131619937694704,0.00345047923322684,0.000945709281961471,0.00723163841807909,0.023013698630137,0.00128571428571429,2.12992545260916e-05,0.00359957401490948,0.000769230769230769
DNAJC11,0.012089464828535,0.00240870989498025,0.00210796745825236,0.00203116254716811,0.00559147300366941,0.00326830350838259,0.00314187530682376,0.00133394815717532,0.00797075195151675,0.000594766058683585
RP11-312B8.1,0,0,0,0,0,0.00195694716242661,0,0,0,0
CAMTA1,0.00192032451685904,0.075258886271261,0.0780658978874798,0.0568221179735217,0.042995237126417,0.0640198188333126,0.0685714285714285,0.0210296213039746,0.00407812873363837,0.00727324383834079
VAMP3,0.00166906839679546,0.0321709113375371,0.0202823436331879,0.0355059053996688,0.0205595176694471,0.0379807919372956,0.018910208364563,0.0376681674483471,0.00804924083690649,0.0053811176581376
PER3,0.013092876465284,1.55763239875389e-05,0.000191693290734824,2.33508464681845e-05,0.00492153170119272,0.00166992824527071,0.000126984126984127,0.000170394036208733,0.00515441959531416,0
UTS2,0,0,0,0,0,0,0,0.00319488817891374,0,0
TNFRSF9,6.01142170123234e-05,7.78816199376947e-05,0,0,0,0.00834964122635356,0,0.00532481363152289,0,0
PARK7,0.0110767786810893,0.208896965645121,0.155036487980149,0.128707136034977,0.105908733310427,0.0901893146392524,0.104188031144661,0.0385425194066363,0.0188858345092518,0.0194416749750748
ERRFI1,0.0568647918730317,0.0146966069702132,0.00815876863029005,0.0377938626383581,0.0749603406529181,0.01027445460943,0.0139080459770115,0.000254961519696564,0.00952171107508775,0.00247568523430593
RP11-431K24.1,0.00456492335437331,0,0,0,0.00294256120527307,0,0.000148809523809524,0,0.000199680511182108,0
SLC45A1,0.00368199579200481,9.73520249221184e-05,0,0,0.000156936597614564,0.000652315720808871,0,0,0.000266240681576145,0
RERE,0.101323266660308,0.00795080463518789,0.0045310273464311,0.0033689389179289,0.0565916451542018,0.0317635785883945,0.00649114607675131,8.71016406465031e-05,0.0190787433672101,0.000685065570561754
RP5-1115A15.1,0.000300571085061617,0,0,0,0,0.000652315720808871,0,0,0.00106496272630458,0
ENO1,0.0951537220081212,0.181740976645435,0.132908704883227,0.11953885796513,0.112314624891544,0.0757554605473635,0.0887478515822464,0.0413836375599466,0.0441077715146212,0.0165605095541401
ENO1-AS1,0.000721370604147881,0,0,0,0.00150659133709981,0,0,0,0,0.00256410256410256
SLC2A5,0.00018034265103697,0,0.000319488817891374,0,0.000376647834274953,0.000391389432485323,0,0,0,0.00256410256410256
GPR157,0.00494842640040467,0.000256439480282653,0,0,0.00293969041385329,0.00171829506944776,5.80720092915215e-05,7.79241019247253e-05,0.00280526766929011,0.000312695434646654
MIR34AHG,0.0338142470694319,1.21690031152648e-05,1.6640042598509e-05,0,0.00331528562460766,0.00165117416829746,0,0,0.00402689030883919,0.000133547008547008
RP3-510D11.2,0.000983687187474383,0.000566411781365052,0,0.000212280422438041,0.00365234263539348,0.00717547292889759,0,0,0.000387259173201666,0
H6PD,0.0511704797254318,0.00130859233499964,9.90663001213561e-05,0.000977477294017025,0.0175258032963985,0.000758506652103339,0.00074750830564784,0.00079253040097085,0.0083711023602546,0.000198767640628106
SPSB1,0.00148928124727304,0.00332378655411516,0.00103060908997217,0.000553641037229534,0.0148836644189296,0.012133072407045,0.000552995391705068,8.2448727197774e-05,0.0074409976295991,0.00529363110008271
SLC25A33,0.000545480858074786,0.00144225222106842,0.0113596024139155,0.000778361548939483,0.000581246657831718,0.00473532893624217,0.00188124632569077,0,0.00035498757543486,0.00253244697689142
TMEM201,0.00221329617181736,0.000141602945341263,0.00174266627940749,5.30701056095101e-05,0.000513610683102209,0.000237205716657772,0.00115440115440115,9.68147933004163e-05,0.00242036983251041,0
PIK3CD,0.00191853884081883,0.00089481010141181,0.000305893549044932,0.00093154972612438,0.000360620266858998,0.00204022150976392,5.06585612968592e-05,6.79763442322071e-05,0.00679763442322073,0.000272776868521549
PIK3CD-AS2,0.000450856627592425,0.00103842159916926,0,0,0.00512659552207575,0,0,0.00070997515086972,0.00070997515086972,0
CLSTN1,0.0523276834681547,0.0573001320601381,0.0340942414841567,0.0589016641708334,0.0302148439276909,0.0178784140219518,0.0242983666896711,0.00945347347625442,0.028246592890988,0.00696767001114827
CTNNBIP1,0.0016031912011632,0.00299092549136633,0.000927398600555512,0.0879367798708247,0.00739082542728209,0.0830523831299225,0.0243831640058055,0.0214414556448434,0.00224430461334434,0.00150720107178743
LZIC,0.00169125165565771,0.00785057908151858,0.0133031169267927,0.00670359228751707,0.0202245469863668,0.0387690895982172,0.00697767145135566,0.00149808153843802,0.00305730926211841,0.00371120107962213
NMNAT1,0.0147473748509264,5.0246206411416e-05,0.000429420454155073,7.53253111876917e-05,0.0116639329323856,0.00355617280053869,0.000102406554019457,0.000137414545329623,0.000137414545329623,0.000551419906258616
RBP7,0,0,0.000133120340788072,0.00525394045534151,3.92341494036409e-05,0.00799086757990867,0.00243055555555556,0.00805378061767838,6.65601703940362e-05,0
UBE4B,0.030560156347269,0.00215559379032573,0.00171106981966928,0.000593541390352388,0.00574427345578328,0.00511753965069721,0.00143454871488344,0.000855534909834641,0.0112422634245458,0.000214569252226156
KIF1B,0.0349656655337449,0.00920201294033069,0.00443597935610715,0.00652027482150074,0.01530131826742,0.0179173566159868,0.0030952380952381,0.00022118456623249,0.0159805849102974,0.00554733727810651
PGD,0.00402625453477887,0.017933148590886,0.0203116873467568,0.00627553998832458,0.0140294018890787,0.0213329995904064,0.00813953488372093,0.0067427000520098,0.00802437030982985,0.00121745179884715
RP4-736L20.3,0,0,0,0,0,0,0,0,0.00319488817891374,0
APITD1-CORT,0,0,0,0,0,0,0.00238095238095238,0,0,0
APITD1,0.00090633742572426,0.00289959261921879,0.0634390104038666,8.08298531591001e-05,0.00189289680815105,0.000642280094334889,0.0117338217338217,6.55361677725895e-05,0.00163840419431474,0.000591715976331362
DFFA,0.0105780158005199,0.0481797494272913,0.0500717290513053,0.0213424710615391,0.0169144290435514,0.00789783122710351,0.0223349860551596,0.00449086234259458,0.00973366691384891,0.00234996384671005
RP5-1113E3.3,0.0018034265103697,0,0,0,0,0,0,0,0,0
PEX14,0.00449927026298421,0.0048174197899605,0.000411712394189915,0.000884684131655443,0.00497019822548392,0.00340952649948555,0.000220913107511046,0,0.00329369915351932,0.000132170235263019
CASZ1,0.0294891689558999,0.00033280808519887,0.000232186640909429,0.00146621594102554,0.00280296062716244,0.00829427024075001,0.00138427464008859,0,0.00742997250910172,0
TARDBP,0.0382558704113845,0.00522461672211726,0.0285768173426989,0.00579280614306884,0.00982383796731451,0.00404692472229904,0.0148266462219951,0.000365783261986546,0.016665999874262,0.000206412549883033
RP4-635E18.8,0.00405770964833183,0.000146028037383177,0,0,0,0,0.000297619047619047,0,0,0
SRM,0.00053264374599798,0.161656365278287,0.179846429850798,0.101164296193887,0.00841277443876212,0.0179853612503055,0.0832671354777098,0.0123252203948614,0.0125946161619986,0.0151987939134703
EXOSC10,0.02569096399438,0.00416010106498587,0.0167174381454789,0.00371135910072089,0.00749463495817457,0.0035554999317344,0.00366140642303433,8.35871907273943e-05,0.00892525447655843,0.000596302921884317
RP4-635E18.7,0.00120228434024647,0,0,0,0,0,0,0,0.00106496272630458,0
RP4-635E18.6,0.000150285542530808,0,0.0023961661341853,0,0,0.000326157860404436,0,0,0.00053248136315229,0
MTOR,0.0164923744725368,0.00182566654529271,0.00304966598896311,0.00128126397828675,0.00183432386822217,0.014240814632204,0.00263863121005978,0.000677703553102914,0.0150616157005933,5.55000555000555e-05
UBIAD1,0.0036068530207394,0.000164281542056075,0.00159744408945687,0.000684106830122592,0.00105932203389831,0.00305772994129158,0.000595238095238095,0,0.00718849840255591,0
FBXO2,0.00612498151632797,0.0480812573248791,0.000742220806837677,0.0122648256288679,0.051958629292544,0.0132927681049075,0.00258765885775532,0.0230576415356009,0.00271719589492824,8.24470277846484e-05
FBXO44,0.0329098972257816,0.00133901732524457,3.73671132036695e-05,4.09663973126043e-05,0.0223015165031222,0.000411988876300339,5.56947925368978e-05,0.00186835566018347,0.00151336808474861,0.000299895036737142
FBXO6,0.00014573143518139,0.000295006136127632,0.00130699970955562,0.000159210316828531,0.00190226178926744,0.0332285674751428,0.000384800384800385,0.00726110949753122,0.001161777519605,0.000518000518000518
MAD2L2,0.000496448870832109,0.0114230022051874,0.0723740890978928,0.000177099116472186,0.00576080746524472,0.00290793553068449,0.00684858212948101,0.00560900312309294,0.00395771260365438,0.00921924517430135
DRAXIN,0,0,0,0,0,0.00156555772994129,0,0,0,0.0230769230769231
AGTRAP,0.00682281556632479,0.0460009898255145,0.048348258549867,0.0224665625656024,0.0436391973504773,0.0361505017689646,0.0388634764250528,0.0079347592292398,0.00709275667962459,0.00421034903793525
C1orf167,0.000327895729158127,0.000424808836023789,0,0,0.000684814244136278,0.000711617149973314,0,0,0.00261399941911124,0
MTHFR,0.0374047647051136,0.0012232493566301,0.000208362272537852,0.0020558897433945,0.00985288899806217,0.0214484245157265,0.000138026224982747,0.000104181136268926,0.00666759272121128,0.000743218134522482
CLCN6,0.0214180138138752,0.000590133924270161,6.58739830703864e-05,0.000162493003773449,0.00234919525501388,0.000988560937720661,2.45459008345607e-05,0,0.0106715852574026,0
NPPA-AS1,0.00339468519599003,0,0,0,0.000443115099147003,0.000460458155865086,0.000140056022408964,0,0.00300695358015411,0
