,0,1,2,3,4,5,6,7,8,9
NEXN-AS1,0.00721370604147881,0.00116822429906542,0.00159744408945687,0.00175131348511384,0,0.00195694716242661,0.00238095238095238,0,0.00958466453674121,0
NEXN,0.0207394048692516,0.260514018691589,0.26517571884984,0.0542907180385289,0.00753295668549906,0.0195694716242661,0.0619047619047619,0.0447284345047923,0.108626198083067,0.243589743589744
FUBP1,0.177637511271416,0.225467289719626,0.431309904153355,0.280210157618214,0.205273069679849,0.193737769080235,0.376190476190476,0.0511182108626198,0.242811501597444,0.256410256410256
DNAJB4,0.0108205590622182,0.00934579439252336,0.00958466453674121,0.00875656742556918,0.0244821092278719,0.0273972602739726,0.00476190476190476,0.00319488817891374,0.012779552715655,0
GIPC2,0.0018034265103697,0.00116822429906542,0,0.00350262697022767,0.00376647834274953,0,0,0,0.00638977635782748,0.0256410256410256
RP11-386I14.4,0.0135256988277728,0,0.00159744408945687,0,0.0112994350282486,0,0.00238095238095238,0.00319488817891374,0.012779552715655,0
PTGFR,0.0405770964833183,0.0303738317757009,0.0175718849840256,0.0227670753064799,0.0602636534839925,0.00391389432485323,0.0357142857142857,0.00319488817891374,0.0766773162939297,0
IFI44L,0.110910730387737,0.0572429906542056,0.0191693290734824,0.0542907180385289,0.114877589453861,0.221135029354207,0.019047619047619,0.0159744408945687,0.0575079872204473,0.115384615384615
IFI44,0.0441839495040577,0.0245327102803738,0.00798722044728434,0.042031523642732,0.032015065913371,0.146771037181996,0.0214285714285714,0.012779552715655,0.0383386581469649,0.0384615384615385
ADGRL4,0.000901713255184851,0.0338785046728972,0.00479233226837061,0,0.00188323917137476,0.00587084148727984,0,0.0191693290734824,0.0223642172523962,0.141025641025641
RP5-887A10.1,0.0234445446348061,0.146028037383178,0.0463258785942492,0.021015761821366,0.128060263653484,0.00587084148727984,0.0380952380952381,0.0159744408945687,0.0575079872204473,0.0384615384615385
ADGRL2,0.0829576194770063,0.0420560747663551,0.0223642172523962,0.00875656742556918,0.0903954802259887,0.0176125244618395,0.0166666666666667,0.00319488817891374,0.0766773162939297,0.0256410256410256
RP11-475O6.1,0.00991884580703336,0.00350467289719626,0,0,0.00376647834274953,0.00195694716242661,0.00238095238095238,0,0.00319488817891374,0
TTLL7,0.00450856627592426,0.00700934579439252,0.012779552715655,0,0.00941619585687382,0,0.00238095238095238,0,0.0159744408945687,0.0128205128205128
RP11-486G15.2,0.00721370604147881,0.00233644859813084,0,0,0.00941619585687382,0,0,0,0.00319488817891374,0.0256410256410256
PRKACB,0.0117222723174031,0.0327102803738318,0.0271565495207668,0.00350262697022767,0.0244821092278719,0.00195694716242661,0.00952380952380952,0.00319488817891374,0.060702875399361,0.0384615384615385
SAMD13,0.0018034265103697,0.00116822429906542,0.00159744408945687,0,0.00376647834274953,0,0,0,0.00319488817891374,0
RPF1,0.0216411181244364,0.0478971962616822,0.0782747603833866,0.0490367775831874,0.0414312617702448,0.0743639921722113,0.0761904761904762,0.0255591054313099,0.0447284345047923,0.102564102564103
GNG5,0.341749323715059,0.982476635514019,0.995207667731629,0.987740805604203,0.907721280602637,0.915851272015656,0.990476190476191,0.782747603833866,0.63258785942492,0.961538461538462
CTBS,0.0829576194770063,0.0911214953271028,0.0766773162939297,0.0332749562171629,0.177024482109228,0.13307240704501,0.0666666666666667,0.159744408945687,0.10223642172524,0.0897435897435897
SSX2IP,0.0396753832281335,0.0747663551401869,0.202875399361022,0.0402802101576182,0.0357815442561205,0.0352250489236791,0.104761904761905,0.0223642172523962,0.134185303514377,0.115384615384615
LPAR3,0.000901713255184851,0,0.00159744408945687,0,0,0,0,0,0.00638977635782748,0
WDR63,0.0018034265103697,0,0,0,0.00376647834274953,0,0,0,0,0
MCOLN3,0.000901713255184851,0,0,0,0,0,0,0,0,0
SYDE2,0.0216411181244364,0.00700934579439252,0.00159744408945687,0.00875656742556918,0.0207156308851224,0,0.0119047619047619,0,0.00319488817891374,0.0128205128205128
C1orf52,0.0721370604147881,0.0852803738317757,0.105431309904153,0.0788091068301226,0.103578154425612,0.140900195694716,0.107142857142857,0.00958466453674121,0.0990415335463259,0.0897435897435897
BCL10,0.0712353471596033,0.433411214953271,0.361022364217252,0.388791593695271,0.214689265536723,0.281800391389432,0.326190476190476,0.0255591054313099,0.226837060702875,0.435897435897436
RP11-131L23.1,0.00270513976555455,0,0,0,0,0.00195694716242661,0,0.00319488817891374,0.00319488817891374,0
DDAH1,0.048692515779982,0.0630841121495327,0.0942492012779553,0.140105078809107,0.112994350282486,0.0665362035225049,0.123809523809524,0.0702875399361022,0.156549520766773,0.0641025641025641
RP4-621F18.2,0.00541027953110911,0,0,0,0.00188323917137476,0,0,0,0.00638977635782748,0
CYR61,0.178539224526601,0.47196261682243,0.531948881789137,0.618213660245184,0.192090395480226,0.136986301369863,0.45,0.0287539936102236,0.370607028753994,0.564102564102564
ZNHIT6,0.09107303877367,0.103971962616822,0.097444089456869,0.0683012259194396,0.0809792843691149,0.0352250489236791,0.0619047619047619,0.012779552715655,0.121405750798722,0.0384615384615385
COL24A1,0,0.00116822429906542,0,0,0,0,0,0,0,0
ODF2L,0.326420198376916,0.200934579439252,0.130990415335463,0.162872154115587,0.291902071563089,0.154598825831703,0.128571428571429,0.0319488817891374,0.287539936102236,0.256410256410256
CLCA2,0.000901713255184851,0,0,0,0.00188323917137476,0,0.00238095238095238,0,0.00319488817891374,0
RP4-612B15.3,0.00270513976555455,0,0,0.00175131348511384,0,0.00587084148727984,0.00476190476190476,0,0,0
SH3GLB1,0.139765554553652,0.496495327102804,0.432907348242812,0.586690017513135,0.333333333333333,0.681017612524462,0.492857142857143,0.172523961661342,0.226837060702875,0.512820512820513
SEP15,0.101893597835888,0.579439252336449,0.610223642172524,0.630472854640981,0.514124293785311,0.565557729941292,0.578571428571429,0.594249201277955,0.268370607028754,0.525641025641026
HS2ST1,0.0459873760144274,0.0233644859813084,0.00958466453674121,0.00525394045534151,0.096045197740113,0.0313111545988258,0.0238095238095238,0.0159744408945687,0.0862619808306709,0.0256410256410256
LINC01140,0.0036068530207394,0,0,0,0,0.00195694716242661,0,0,0,0
LMO4,0.207394048692516,0.257009345794392,0.345047923322684,0.316987740805604,0.516007532956685,0.162426614481409,0.445238095238095,0.0287539936102236,0.255591054313099,0.115384615384615
PKN2-AS1,0.00270513976555455,0,0,0,0,0.00195694716242661,0,0,0.00319488817891374,0
PKN2,0.348061316501353,0.148364485981308,0.236421725239617,0.262697022767075,0.310734463276836,0.322896281800391,0.311904761904762,0.0191693290734824,0.345047923322684,0.0512820512820513
GTF2B,0.0351668169522092,0.0992990654205607,0.111821086261981,0.134851138353765,0.152542372881356,0.24853228962818,0.116666666666667,0.00958466453674121,0.0415335463258786,0.0897435897435897
CCBL2,0.0387736699729486,0.0724299065420561,0.0623003194888179,0.0612959719789842,0.15819209039548,0.086105675146771,0.0738095238095238,0.0766773162939297,0.0415335463258786,0.166666666666667
RBMXL1,0.048692515779982,0.00934579439252336,0.0191693290734824,0.0192644483362522,0.0338983050847458,0.0352250489236791,0.030952380952381,0.00638977635782748,0.0287539936102236,0.0256410256410256
GBP3,0.123534715960325,0.169392523364486,0.146964856230032,0.32399299474606,0.193973634651601,0.311154598825832,0.245238095238095,0.175718849840256,0.188498402555911,0.141025641025641
GBP1,0.0126239855725879,0.00934579439252336,0.0111821086261981,0.0262697022767075,0.00941619585687382,0.0117416829745597,0.00714285714285714,0.00958466453674121,0.0223642172523962,0.0897435897435897
GBP2,0.15419296663661,0.0607476635514019,0.0143769968051118,0.0385288966725044,0.47834274952919,0.336594911937378,0.0666666666666667,0.0638977635782748,0.0670926517571885,0.153846153846154
GBP7,0,0,0,0.00175131348511384,0,0.00195694716242661,0,0,0,0
GBP4,0.00631199278629396,0.00116822429906542,0.00159744408945687,0,0.00941619585687382,0.0528375733855186,0,0.00319488817891374,0.00319488817891374,0.0128205128205128
GBP5,0.000901713255184851,0,0,0,0,0,0,0.00319488817891374,0,0
LRRC8B,0.0405770964833183,0.00350467289719626,0.00638977635782748,0.021015761821366,0.0263653483992467,0.0313111545988258,0.0142857142857143,0.00319488817891374,0.0479233226837061,0.0128205128205128
FLJ27354,0,0.00116822429906542,0,0,0.00188323917137476,0,0.00238095238095238,0,0,0.0256410256410256
LRRC8C,0.00811541929666366,0.00233644859813084,0.00319488817891374,0.00175131348511384,0.00564971751412429,0.00587084148727984,0.00952380952380952,0,0.012779552715655,0.0128205128205128
RP5-943J3.2,0.00450856627592426,0,0.00479233226837061,0,0.00376647834274953,0,0.00476190476190476,0,0,0
LRRC8D,0.0387736699729486,0.0233644859813084,0.0223642172523962,0.0175131348511384,0.0301318267419962,0.0293542074363992,0.0261904761904762,0.00319488817891374,0.0798722044728434,0.0256410256410256
ZNF326,0.212804328223625,0.195093457943925,0.338658146964856,0.134851138353765,0.252354048964218,0.189823874755382,0.288095238095238,0.0415335463258786,0.204472843450479,0.282051282051282
ZNF644,0.163210099188458,0.0782710280373832,0.0862619808306709,0.0805604203152364,0.192090395480226,0.148727984344423,0.0690476190476191,0.0223642172523962,0.162939297124601,0.102564102564103
CDC7,0.00541027953110911,0.00350467289719626,0.00798722044728434,0,0.00376647834274953,0,0.00714285714285714,0,0.0191693290734824,0
TGFBR3,0.00450856627592426,0.00467289719626168,0.00159744408945687,0,0.00188323917137476,0.00782778864970646,0.00238095238095238,0,0.00958466453674121,0.0384615384615385
EPHX4,0.0171325518485122,0.088785046728972,0.0926517571884984,0.0332749562171629,0.0564971751412429,0.0273972602739726,0.0547619047619048,0.0383386581469649,0.0670926517571885,0
SETSIP,0,0,0,0,0,0,0,0.00319488817891374,0,0
BTBD8,0.0153291253381425,0.00116822429906542,0.00159744408945687,0,0.00941619585687382,0.0117416829745597,0.00238095238095238,0.00319488817891374,0.00638977635782748,0
KIAA1107,0.0216411181244364,0.00467289719626168,0.00479233226837061,0.00525394045534151,0.0169491525423729,0.0117416829745597,0.00476190476190476,0,0.0287539936102236,0
GLMN,0.0261496844003607,0.0128504672897196,0.0159744408945687,0.010507880910683,0.0244821092278719,0.00978473581213307,0.00952380952380952,0.00638977635782748,0.012779552715655,0
RPAP2,0.1487826871055,0.0735981308411215,0.0559105431309904,0.0367775831873905,0.112994350282486,0.0665362035225049,0.0476190476190476,0.0223642172523962,0.134185303514377,0.0384615384615385
EVI5,0.0856627592425609,0.0911214953271028,0.0718849840255591,0.112084063047285,0.120527306967985,0.135029354207436,0.0666666666666667,0.0159744408945687,0.166134185303514,0.115384615384615
RPL5,0.429215509467989,1,1,1,0.984934086629002,0.945205479452055,1,0.87220447284345,0.722044728434505,1
FAM69A,0.000901713255184851,0,0.00159744408945687,0,0.00188323917137476,0,0,0,0,0.0128205128205128
MTF2,0.184851217312895,0.0747663551401869,0.10702875399361,0.0297723292469352,0.16195856873823,0.0684931506849315,0.0761904761904762,0.00958466453674121,0.162939297124601,0.0641025641025641
TMED5,0.105500450856628,0.231308411214953,0.231629392971246,0.236427320490368,0.278719397363465,0.26027397260274,0.283333333333333,0.255591054313099,0.21405750798722,0.243589743589744
CCDC18,0.0153291253381425,0.00116822429906542,0.12779552715655,0.00875656742556918,0.00188323917137476,0,0.0571428571428571,0.00638977635782748,0.105431309904153,0.0512820512820513
DR1,0.0784490532010821,0.0782710280373832,0.142172523961661,0.0980735551663748,0.0903954802259887,0.142857142857143,0.10952380952381,0.0159744408945687,0.140575079872204,0.141025641025641
FNBP1L,0.167718665464382,0.255841121495327,0.201277955271566,0.322241681260946,0.352165725047081,0.352250489236791,0.228571428571429,0.0415335463258786,0.191693290734824,0.320512820512821
BCAR3,0.0874661857529306,0.185747663551402,0.140575079872204,0.225919439579685,0.0602636534839925,0.107632093933464,0.121428571428571,0.0191693290734824,0.146964856230032,0.0897435897435897
RP5-1033H22.2,0.0036068530207394,0,0,0,0.00376647834274953,0,0,0,0,0
RP4-561L24.3,0.000901713255184851,0,0,0,0,0,0,0,0,0
DNTTIP2,0.100090171325518,0.15303738317757,0.274760383386581,0.199649737302977,0.193973634651601,0.240704500978474,0.321428571428571,0.012779552715655,0.146964856230032,0.230769230769231
GCLM,0.0441839495040577,0.169392523364486,0.34185303514377,0.0928196147110333,0.0866290018832392,0.107632093933464,0.197619047619048,0.0383386581469649,0.115015974440895,0.371794871794872
ABCA4,0.0450856627592426,0,0,0,0.0282485875706215,0.00978473581213307,0.00238095238095238,0.00638977635782748,0.0159744408945687,0.0128205128205128
ARHGAP29,0.708746618575293,0.949766355140187,0.969648562300319,0.975481611208406,0.828625235404896,0.499021526418787,0.973809523809524,0.143769968051118,0.830670926517572,0.858974358974359
RP11-148B18.1,0.00450856627592426,0,0,0.00700525394045534,0.0112994350282486,0.00782778864970646,0.0119047619047619,0.0287539936102236,0.00958466453674121,0
RP11-148B18.4,0,0,0,0,0,0,0.00238095238095238,0,0,0
ABCD3,0.0991884580703336,0.0654205607476635,0.121405750798722,0.0630472854640981,0.124293785310734,0.0469667318982387,0.0928571428571429,0.0319488817891374,0.124600638977636,0.128205128205128
F3,0.164111812443643,0.0642523364485981,0.111821086261981,0.67600700525394,0.192090395480226,0.379647749510763,0.426190476190476,0.194888178913738,0.210862619808307,0.0256410256410256
SLC44A3,0.0459873760144274,0.0642523364485981,0.0543130990415335,0.0612959719789842,0.131826741996234,0.0626223091976517,0.0642857142857143,0.137380191693291,0.0670926517571885,0.0641025641025641
CNN3,0.141568981064022,0.865654205607477,0.886581469648562,0.775831873905429,0.504708097928437,0.324853228962818,0.776190476190476,0.236421725239617,0.351437699680511,0.782051282051282
RP4-639F20.1,0.0036068530207394,0.00350467289719626,0.00159744408945687,0,0.00941619585687382,0,0,0.00958466453674121,0.00319488817891374,0.0128205128205128
ALG14,0.0117222723174031,0.0175233644859813,0.0383386581469649,0.0175131348511384,0.0564971751412429,0.025440313111546,0.0452380952380952,0.0319488817891374,0.0351437699680511,0.0769230769230769
TMEM56,0.0162308385933273,0.0186915887850467,0.0543130990415335,0.00700525394045534,0.0207156308851224,0.00587084148727984,0.0261904761904762,0.0191693290734824,0.0670926517571885,0.0769230769230769
TMEM56-RWDD3,0.000901713255184851,0,0,0,0,0,0,0,0,0
RP11-57H12.3,0,0.00116822429906542,0,0,0,0,0,0,0,0
RWDD3,0.00631199278629396,0.00116822429906542,0,0.00175131348511384,0.00188323917137476,0,0,0.00319488817891374,0.00958466453674121,0
PTBP2,0.113615870153291,0.0105140186915888,0.0111821086261981,0.00525394045534151,0.0357815442561205,0.0234833659491194,0.019047619047619,0,0.105431309904153,0.0256410256410256
DPYD,0.0477908025247971,0.014018691588785,0.00798722044728434,0,0.0470809792843691,0.00587084148727984,0.019047619047619,0.0223642172523962,0.0575079872204473,0.0256410256410256
RP11-490G2.2,0.00450856627592426,0,0,0,0.00188323917137476,0,0,0,0.00319488817891374,0
MIR137HG,0.0036068530207394,0,0,0,0.00188323917137476,0,0,0.00319488817891374,0.00638977635782748,0
SNX7,0.0288548241659152,0.182242990654206,0.263578274760383,0.0683012259194396,0.128060263653484,0.0704500978473581,0.15,0.0958466453674121,0.0766773162939297,0.320512820512821
PLPPR5,0,0.00116822429906542,0,0,0,0,0,0.00638977635782748,0.00638977635782748,0.192307692307692
FRRS1,0.00991884580703336,0,0,0,0.00188323917137476,0.00195694716242661,0,0,0,0
AGL,0.103697024346258,0.0420560747663551,0.0431309904153355,0.021015761821366,0.0922787193973635,0.0293542074363992,0.0428571428571429,0.0255591054313099,0.0894568690095847,0.0641025641025641
RP5-884G6.2,0.0018034265103697,0,0.00319488817891374,0,0.00376647834274953,0.00391389432485323,0,0,0,0
SLC35A3,0.113615870153291,0.0420560747663551,0.0255591054313099,0.0770577933450088,0.141242937853107,0.180039138943249,0.0523809523809524,0.0894568690095847,0.111821086261981,0.0769230769230769
MFSD14A,0.0703336339044184,0.0969626168224299,0.0750798722044728,0.0805604203152364,0.112994350282486,0.0900195694716243,0.0690476190476191,0.0191693290734824,0.10223642172524,0.0897435897435897
SASS6,0.0261496844003607,0.0058411214953271,0.073482428115016,0.00700525394045534,0.0244821092278719,0.0332681017612524,0.0761904761904762,0.00319488817891374,0.0415335463258786,0.0512820512820513
TRMT13,0.0694319206492336,0.0128504672897196,0.0175718849840256,0.00525394045534151,0.0489642184557439,0.0215264187866928,0.0285714285714286,0,0.0638977635782748,0.0128205128205128
LRRC39,0.00270513976555455,0,0,0,0,0,0,0,0,0
DBT,0.0703336339044184,0.0151869158878505,0.0111821086261981,0.021015761821366,0.0621468926553672,0.050880626223092,0.019047619047619,0.0159744408945687,0.0798722044728434,0.0128205128205128
RTCA-AS1,0.00270513976555455,0,0,0,0.00188323917137476,0,0,0,0,0
RTCA,0.048692515779982,0.146028037383178,0.178913738019169,0.259194395796848,0.11864406779661,0.23091976516634,0.185714285714286,0.156549520766773,0.156549520766773,0.217948717948718
CDC14A,0.0018034265103697,0.00116822429906542,0.00319488817891374,0,0,0,0,0,0.0159744408945687,0
VCAM1,0.00270513976555455,0.00233644859813084,0,0.00175131348511384,0.00188323917137476,0.00587084148727984,0,0.00319488817891374,0.00319488817891374,0.666666666666667
EXTL2,0.00991884580703336,0.0186915887850467,0.012779552715655,0,0.0150659133709981,0.0176125244618395,0.00476190476190476,0.012779552715655,0.0255591054313099,0.0128205128205128
RP4-549L20.3,0.00270513976555455,0.00116822429906542,0,0,0.00188323917137476,0.00195694716242661,0,0,0.00319488817891374,0
SLC30A7,0.0838593327321912,0.0385514018691589,0.0207667731629393,0.0455341506129597,0.0602636534839925,0.0998043052837573,0.0238095238095238,0.0255591054313099,0.118210862619808,0.0897435897435897
DPH5,0.0153291253381425,0.036214953271028,0.0383386581469649,0.0192644483362522,0.0508474576271186,0.0332681017612524,0.0238095238095238,0.0319488817891374,0.0223642172523962,0.0512820512820513
RP11-421L21.2,0.000901713255184851,0,0,0,0,0,0,0,0,0
RP11-421L21.3,0.0117222723174031,0.0151869158878505,0.0159744408945687,0.00350262697022767,0.00753295668549906,0.00978473581213307,0.00714285714285714,0.00319488817891374,0.0223642172523962,0
RP11-411H5.1,0,0.00116822429906542,0,0,0,0,0,0,0,0
COL11A1,0.018034265103697,0.0245327102803738,0.00958466453674121,0.00525394045534151,0.0188323917137476,0,0.00476190476190476,0.00319488817891374,0.0670926517571885,0.0128205128205128
RNPC3,0.208295761947701,0.0280373831775701,0.0111821086261981,0.00875656742556918,0.139359698681733,0.050880626223092,0.00952380952380952,0,0.073482428115016,0.0512820512820513
AMY2B,0.0270513976555455,0.00116822429906542,0,0,0.00753295668549906,0,0.00238095238095238,0,0.012779552715655,0
PRMT6,0.0162308385933273,0.0292056074766355,0.0479233226837061,0.0192644483362522,0.0357815442561205,0.0176125244618395,0.030952380952381,0.00638977635782748,0.0287539936102236,0
NTNG1,0.118124436429216,0.238317757009346,0.226837060702875,0.136602451838879,0.0527306967984934,0.0743639921722113,0.1,0.0159744408945687,0.325878594249201,0.256410256410256
VAV3,0.197475202885482,0.205607476635514,0.198083067092652,0.0875656742556918,0.431261770244821,0.0998043052837573,0.126190476190476,0.00638977635782748,0.207667731629393,0.0384615384615385
RP11-356N1.2,0,0.00116822429906542,0,0,0,0,0,0,0.00319488817891374,0
SLC25A24,0.0766456266907124,0.176401869158879,0.273162939297125,0.231173380035026,0.167608286252354,0.152641878669276,0.264285714285714,0.12779552715655,0.185303514376997,0.217948717948718
RP11-483I13.5,0.0018034265103697,0,0.00159744408945687,0,0.00188323917137476,0.00195694716242661,0,0,0,0
FAM102B,0.0036068530207394,0.00116822429906542,0.00319488817891374,0,0.00376647834274953,0.00391389432485323,0.00476190476190476,0,0.012779552715655,0.0128205128205128
HENMT1,0.000901713255184851,0,0.00159744408945687,0,0.00376647834274953,0.00391389432485323,0.00238095238095238,0,0.00319488817891374,0
PRPF38B,0.274120829576195,0.171728971962617,0.29073482428115,0.190893169877408,0.28060263653484,0.227005870841487,0.30952380952381,0.0287539936102236,0.329073482428115,0.307692307692308
STXBP3,0.0703336339044184,0.126168224299065,0.121405750798722,0.0840630472854641,0.109227871939736,0.13307240704501,0.0904761904761905,0.0255591054313099,0.111821086261981,0.0769230769230769
GPSM2,0.0405770964833183,0.00700934579439252,0.110223642172524,0.00700525394045534,0.0376647834274953,0.0176125244618395,0.128571428571429,0.00958466453674121,0.166134185303514,0.0641025641025641
CLCC1,0.0631199278629396,0.014018691588785,0.0207667731629393,0.0175131348511384,0.0338983050847458,0.025440313111546,0.0238095238095238,0.0319488817891374,0.0862619808306709,0.0256410256410256
WDR47,0.0189359783588819,0.0105140186915888,0.00319488817891374,0.00700525394045534,0.00941619585687382,0.00195694716242661,0.00952380952380952,0.00319488817891374,0.0511182108626198,0.0384615384615385
TAF13,0.0225428313796213,0.0397196261682243,0.0335463258785942,0.0700525394045534,0.0301318267419962,0.0587084148727984,0.0333333333333333,0.060702875399361,0.0511182108626198,0.0384615384615385
RP5-1065J22.8,0.00811541929666366,0.00116822429906542,0.00479233226837061,0,0.00376647834274953,0.00195694716242661,0.00714285714285714,0,0.0223642172523962,0
TMEM167B,0.0532010820559062,0.0338785046728972,0.0255591054313099,0.0385288966725044,0.0790960451977401,0.13307240704501,0.0285714285714286,0.0319488817891374,0.0479233226837061,0.0256410256410256
SCARNA2,0.000901713255184851,0,0,0,0,0.00195694716242661,0,0,0,0
KIAA1324,0.0036068530207394,0.00350467289719626,0.00319488817891374,0,0.00376647834274953,0,0,0.00319488817891374,0.00638977635782748,0
SARS,0.0640216411181244,0.275700934579439,0.212460063897764,0.371278458844133,0.220338983050847,0.434442270058708,0.295238095238095,0.159744408945687,0.130990415335463,0.205128205128205
CELSR2,0.145175834084761,0.0397196261682243,0.0255591054313099,0.0455341506129597,0.0753295668549906,0.076320939334638,0.0380952380952381,0.0191693290734824,0.130990415335463,0.0256410256410256
PSRC1,0.0162308385933273,0.00350467289719626,0.0990415335463259,0,0.00941619585687382,0.00195694716242661,0.0523809523809524,0.00638977635782748,0.0862619808306709,0.0512820512820513
SORT1,0.123534715960325,0.0771028037383178,0.110223642172524,0.113835376532399,0.207156308851224,0.209393346379648,0.180952380952381,0.137380191693291,0.191693290734824,0.0641025641025641
PSMA5,0.0937781785392245,0.843457943925234,0.864217252396166,0.856392294220666,0.549905838041431,0.667318982387476,0.876190476190476,0.169329073482428,0.217252396166134,0.717948717948718
ATXN7L2,0.00811541929666366,0,0.00479233226837061,0,0.00376647834274953,0.00195694716242661,0,0,0.00958466453674121,0.0128205128205128
CYB561D1,0.0144274120829576,0.00350467289719626,0.00319488817891374,0.00175131348511384,0.00941619585687382,0.00587084148727984,0.0119047619047619,0,0.0223642172523962,0.0128205128205128
AMIGO1,0.0036068530207394,0.00233644859813084,0,0.00175131348511384,0.00376647834274953,0,0,0,0,0
GNAI3,0.185752930568079,0.545560747663551,0.680511182108626,0.595446584938704,0.32015065913371,0.477495107632094,0.642857142857143,0.134185303514377,0.281150159744409,0.705128205128205
GNAT2,0,0,0,0,0.00188323917137476,0,0,0,0,0
AMPD2,0.0504959422903517,0.0116822429906542,0.012779552715655,0.00525394045534151,0.0433145009416196,0.00782778864970646,0.00714285714285714,0.0159744408945687,0.0798722044728434,0.0769230769230769
GSTM4,0.0153291253381425,0.0116822429906542,0.00479233226837061,0,0.0338983050847458,0.00978473581213307,0.00952380952380952,0.0159744408945687,0.012779552715655,0.0256410256410256
GSTM2,0.0288548241659152,0.00233644859813084,0,0,0.0282485875706215,0,0,0,0.00638977635782748,0
GSTM1,0.000901713255184851,0.00116822429906542,0,0,0.00188323917137476,0,0,0,0,0.0128205128205128
AC000032.2,0,0,0,0,0.00376647834274953,0,0,0,0,0
GSTM3,0.111812443642922,0.344626168224299,0.23482428115016,0.467600700525394,0.677966101694915,0.326810176125245,0.633333333333333,0.322683706070288,0.124600638977636,0.269230769230769
EPS8L3,0.00541027953110911,0,0,0.00175131348511384,0,0.00978473581213307,0,0.00638977635782748,0,0
CSF1,0.00901713255184851,0.0105140186915888,0.00798722044728434,0.00175131348511384,0.0131826741996234,0.0176125244618395,0.00714285714285714,0.00319488817891374,0.0351437699680511,0.0641025641025641
AHCYL1,0.293958521190262,0.63785046728972,0.672523961661342,0.663747810858144,0.642184557438795,0.557729941291585,0.685714285714286,0.220447284345048,0.399361022364217,0.602564102564103
STRIP1,0.0396753832281335,0.0058411214953271,0.00638977635782748,0.0175131348511384,0.0131826741996234,0.0234833659491194,0.00714285714285714,0,0.0447284345047923,0.0128205128205128
RP4-773N10.4,0.0135256988277728,0.00116822429906542,0,0.00175131348511384,0.00941619585687382,0.0136986301369863,0.00238095238095238,0.00638977635782748,0.00958466453674121,0
ALX3,0.000901713255184851,0,0.00159744408945687,0,0,0,0,0,0.00319488817891374,0
SLC6A17,0,0,0,0,0,0,0,0,0.00638977635782748,0
KCNC4-AS1,0.000901713255184851,0,0,0,0.00188323917137476,0,0,0,0,0
KCNC4,0.146979260595131,0.0385514018691589,0.0351437699680511,0.0805604203152364,0.0790960451977401,0.0645792563600783,0.05,0.00319488817891374,0.233226837060703,0.0256410256410256
RP5-1074L1.1,0.000901713255184851,0,0,0,0.00564971751412429,0,0,0.00638977635782748,0,0
RBM15,0.0477908025247971,0.00817757009345794,0.00319488817891374,0.00350262697022767,0.0207156308851224,0.0332681017612524,0.00714285714285714,0.00319488817891374,0.0702875399361022,0
SLC16A4,0.129846708746619,0.116822429906542,0.0191693290734824,0.154115586690018,0.250470809792844,0.160469667318982,0.0428571428571429,0.287539936102236,0.137380191693291,0.179487179487179
RP5-1074L1.4,0.0261496844003607,0,0.00159744408945687,0,0.00376647834274953,0.00195694716242661,0.00238095238095238,0.00319488817891374,0.0447284345047923,0
LAMTOR5,0.192966636609558,0.948598130841122,0.916932907348243,0.935201401050788,0.851224105461394,0.829745596868884,0.933333333333333,0.651757188498403,0.348242811501597,0.923076923076923
RP11-96K19.2,0.0036068530207394,0,0,0,0,0,0,0,0.00319488817891374,0
LRIF1,0.0333633904418395,0.0186915887850467,0.0191693290734824,0.031523642732049,0.0508474576271186,0.11545988258317,0.0285714285714286,0.012779552715655,0.0511182108626198,0.0512820512820513
RP11-96K19.5,0,0,0.00159744408945687,0,0,0,0,0,0,0.0128205128205128
DRAM2,0.0685302073940487,0.116822429906542,0.12779552715655,0.155866900175131,0.265536723163842,0.293542074363992,0.185714285714286,0.242811501597444,0.0926517571884984,0.192307692307692
CEPT1,0.100991884580703,0.0303738317757009,0.023961661341853,0.0192644483362522,0.0734463276836158,0.0450097847358121,0.0428571428571429,0.0255591054313099,0.108626198083067,0.0769230769230769
RP5-1180E21.4,0.0018034265103697,0,0,0,0,0,0,0,0,0
RP5-1180E21.5,0.00541027953110911,0,0.00319488817891374,0,0.00564971751412429,0.00587084148727984,0,0,0.012779552715655,0
DENND2D,0.0559062218214608,0.0537383177570093,0.0399361022364217,0.0262697022767075,0.0903954802259887,0.0704500978473581,0.0523809523809524,0.0287539936102236,0.0702875399361022,0.0512820512820513
CHI3L2,0.000901713255184851,0.00116822429906542,0,0,0.0150659133709981,0.00195694716242661,0,0.00319488817891374,0,0.0641025641025641
PIFO,0.00541027953110911,0.00233644859813084,0.00319488817891374,0.00350262697022767,0.0508474576271186,0.0136986301369863,0,0.00319488817891374,0.012779552715655,0.0512820512820513
OVGP1,0.00450856627592426,0,0,0,0,0,0,0,0.012779552715655,0
WDR77,0.0405770964833183,0.0992990654205607,0.138977635782748,0.0840630472854641,0.0395480225988701,0.0293542074363992,0.133333333333333,0.073482428115016,0.0926517571884984,0.128205128205128
ATP5F1,0.109107303877367,0.766355140186916,0.795527156549521,0.725043782837128,0.608286252354049,0.432485322896282,0.773809523809524,0.36741214057508,0.274760383386581,0.846153846153846
C1orf162,0.00541027953110911,0,0,0,0.00564971751412429,0.00195694716242661,0,0,0,0.0128205128205128
