,p_val,avg_logFC,pct.1,pct.2,p_val_adj
LINC00470,0.0115398035258915,-0.16180995672338,0,0.014,1
TCP1,0.0115731788577405,-0.184232655369085,0.009,0.03,1
CHURC1-FNTB,0.0115731788577405,-0.197780127264305,0.009,0.03,1
TOPORS,0.0115876434337104,-0.190934563983713,0.009,0.03,1
ZNF821,0.0115974903733196,-0.221067353923194,0.019,0.046,1
ZNF786,0.0116021216026233,-0.188611562194757,0.009,0.03,1
RAB11FIP5,0.0116317184437187,-0.189194940407483,0.013,0.037,1
RPL7A,0.0116747682337436,0.269688589965085,0.039,0.018,1
WIPI2,0.0116832280415744,-0.193379107388867,0.032,0.065,1
RNF4,0.011694754465861,-0.224908788274186,0.056,0.095,1
CC2D1B,0.0117250205364126,-0.25262308467756,0.024,0.052,1
IKBKB,0.0117409058931585,-0.187536890722389,0.047,0.084,1
DOCK5,0.0117537316703795,0.283394054326922,0.082,0.05,1
AGL,0.0118412968878357,-0.181094710630656,0.013,0.037,1
COLQ,0.0118420512229288,-0.164405205380728,0.015,0.04,1
ANKRD13A,0.0118516816851764,0.272347087543858,0.069,0.04,1
CPEB2,0.0118780099570376,-0.246372721250086,0.08,0.124,1
LINC02241,0.0118920792821149,0.18332361111002,0.045,0.022,1
PLXDC2,0.0119164467788202,-0.0696640175902226,0.248,0.329,1
PRKD3,0.0119205941936705,0.219007824573512,0.047,0.024,1
ELMOD3,0.0119405765965879,-0.240112127848528,0.019,0.046,1
CAPN15,0.0119442919603084,-0.240676704464761,0.024,0.052,1
TMCO1,0.0119473345383931,-0.17385278774492,0.013,0.037,1
EIF4A1,0.0119992184232449,0.239377883374071,0.039,0.018,1
ARVCF,0.012014154254969,-0.144969017331146,0.009,0.03,1
PPP1R14C,0.012023296169157,-0.250130805697819,0.019,0.046,1
SLC22A1,0.0120643409498061,-0.180048957524909,0.004,0.022,1
CEP295,0.0120746701526127,-0.235494371609876,0.028,0.058,1
FGFR1OP,0.0121637714026793,-0.232306235618572,0.037,0.07,1
LMBRD2,0.0121840470866202,0.178342585837711,0.032,0.014,1
GPS2,0.012209825142402,0.209390695552429,0.039,0.018,1
GLYR1,0.0122244790581565,-0.218998898918983,0.045,0.082,1
CCDC66,0.0122299250571856,-0.255490143912313,0.026,0.055,1
AC011468.3,0.0122869296314372,0.209750335516129,0.019,0.006,1
DEDD2,0.0123315642748408,-0.169983881473333,0.004,0.022,1
FBXO32,0.0123315642748408,-0.17034273280642,0.004,0.022,1
ROGDI,0.0123495641768495,-0.1613241279283,0.004,0.022,1
PTPA,0.0123652394473011,-0.234561106219145,0.017,0.043,1
KLF15,0.0123675873482484,-0.181169700858692,0.004,0.022,1
PUS10,0.0123856338143073,-0.171308699197982,0.004,0.022,1
PSME4,0.0123920593548167,0.270176272157908,0.119,0.08,1
AP000345.2,0.0124217967315864,-0.180134941864828,0.004,0.022,1
CASP10,0.0124580531312512,-0.107349002606711,0.004,0.022,1
AL590705.1,0.0124580531312512,-0.139175505120809,0.004,0.022,1
TMEM161A,0.0124580531312512,-0.14994245217217,0.004,0.022,1
TRA2B,0.0124650686107723,0.23975915516967,0.144,0.104,1
ATE1,0.0124692779319456,-0.202599869758393,0.08,0.124,1
PWRN1,0.0124829706933873,0.277151360007607,0.028,0.011,1
ENO4,0.0125012629705539,0.152474340881497,0.019,0.006,1
CA2,0.012512613454128,-0.147206568149095,0.004,0.022,1
ADPRHL2,0.0125337496124261,-0.145622806337809,0.022,0.049,1
PRR22,0.0125536723873664,-0.172364265822676,0.002,0.018,1
THUMPD3-AS1,0.0125731791094091,0.26118327217487,0.075,0.045,1
ZNF213-AS1,0.0125948901115291,-0.176022915842469,0.002,0.018,1
SPATA18,0.0125975803012074,0.167821834991601,0.019,0.006,1
DPP9,0.0126055209705374,-0.211099105140084,0.03,0.061,1
USP6,0.0126362245532659,-0.17713739450024,0.002,0.018,1
DNAJC4,0.0126569413508896,-0.179863163460062,0.002,0.018,1
PPCS,0.0126569413508896,-0.207473148749226,0.002,0.018,1
SUPT5H,0.0126717444624172,-0.223518812807929,0.052,0.089,1
CEP63,0.0126911060432355,-0.198959296897245,0.019,0.046,1
TSC22D2,0.0126921439133665,0.249253555351199,0.116,0.078,1
SH2D4A,0.0126945540342623,0.156183103052772,0.019,0.006,1
NPIPB2,0.0126979033453149,-0.174792037710696,0.017,0.043,1
GNGT1,0.0127052057004058,0.334577682820091,0.078,0.047,1
EIF3D,0.01271109588622,0.192685029243976,0.028,0.011,1
FAM171A1,0.0127185409705725,0.239763312498473,0.095,0.06,1
CALCR,0.0127189004694913,0.172605263227042,0.019,0.006,1
TGFB3,0.0127192615185754,-0.159054003245645,0.002,0.018,1
RNF8,0.0127534158451216,-0.188357329204733,0.019,0.046,1
OSBPL9,0.0127535376977658,-0.19688402566798,0.108,0.158,1
LINC02274,0.0127609615936873,-0.179884283586728,0.002,0.018,1
LUC7L2,0.0128027810742233,-0.152828386834093,0.002,0.018,1
CPT2,0.0128657376957018,-0.140299470737633,0.002,0.018,1
DCP1B,0.0128657376957018,-0.148308810561311,0.002,0.018,1
AASDHPPT,0.0128708582582005,-0.212138151642617,0.006,0.026,1
TRIM28,0.0128708582582005,-0.220533042843712,0.006,0.026,1
RSAD1,0.012872278595364,-0.240451193639368,0.015,0.039,1
CDK3,0.0128867840236855,-0.165232348947644,0.002,0.018,1
DICER1,0.0129464758656509,-0.178899439328213,0.093,0.141,1
FARSA,0.0129501043343288,-0.111786434443276,0.002,0.018,1
VPS50,0.0129620252514299,-0.224480626560045,0.058,0.097,1
NCK2,0.0129626836169441,0.241597833944071,0.054,0.029,1
ARSJ,0.0130014409588508,0.21933552476597,0.028,0.011,1
CLPX,0.0130053635874929,-0.175848161185065,0.019,0.046,1
NBAT1,0.0131141028405101,0.138754138747668,0.019,0.006,1
SLC36A4,0.0131645746258471,0.241298765911091,0.065,0.037,1
CCZ1B,0.0131705388357724,0.20208127023886,0.041,0.02,1
ZNF587,0.0132020502888684,-0.17608786646686,0.006,0.026,1
JARID2,0.0132195121988606,-0.182462559415183,0.054,0.093,1
ISCU,0.0132196894353673,-0.216671904260798,0.006,0.026,1
FAM172A,0.0132389269487941,0.226478035313701,0.207,0.158,1
ASB13,0.0132465235231146,-0.228659401026435,0.015,0.039,1
AL049629.1,0.0133059090480273,-0.184457404612535,0.017,0.043,1
PDE9A,0.0133172121610357,0.287341785286021,0.091,0.058,1
HERPUD1,0.0133464409388253,-0.147663062415997,0.017,0.043,1
TANGO6,0.0133584969296184,-0.168397169482234,0.039,0.072,1
BRD7,0.0133688377224295,0.213859279261082,0.067,0.038,1
ILF2,0.0133972194385087,-0.195609335854533,0.006,0.026,1
SLC22A10,0.0134508866590844,-0.210352637543379,0.006,0.026,1
NAPRT,0.0134688193334189,-0.18232034260638,0.006,0.026,1
PCGF2,0.0135456716152319,-0.214912060494951,0.011,0.032,1
NDFIP2,0.0135457696791467,0.216527322744115,0.088,0.055,1
ADGRL2,0.0135832032313794,0.295125124388283,0.097,0.063,1
ZNF565,0.0136309299610725,0.203291599077816,0.041,0.02,1
LIAS,0.0136311566843924,-0.158108015599316,0.006,0.026,1
RPL37,0.0136449319373419,0.293412770077704,0.054,0.029,1
RHBDD3,0.0136493004309565,-0.178043739289589,0.006,0.026,1
POGZ,0.0137219149895088,0.262126167759621,0.188,0.143,1
WBP2NL,0.0137839641985178,0.159650385863204,0.028,0.011,1
PVR,0.0137952189267131,-0.146945514207412,0.006,0.026,1
PDCD11,0.0138018724524621,-0.206692829702093,0.013,0.036,1
COX7A2L,0.0138229486852081,-0.199166211703965,0.022,0.049,1
FAM111A,0.0138405140051357,-0.202196510093653,0.015,0.039,1
MCUR1,0.0138497142979566,-0.223012852027477,0.011,0.032,1
HIPK1,0.0138654113345082,0.234606590061038,0.054,0.029,1
MOB2,0.0138689517314556,-0.174522631937486,0.009,0.029,1
FEZ2,0.0138806093160094,0.276730726098655,0.058,0.032,1
PCGF6,0.0138861447148983,-0.188815354035019,0.009,0.029,1
CLK2,0.0138937723729616,-0.20204507297734,0.013,0.036,1
PPIP5K2,0.0138949957948197,-0.231262944873481,0.056,0.094,1
LARP4B,0.0139051623877979,0.311350782511921,0.17,0.126,1
KPNA1,0.013911514297861,0.271949026888019,0.082,0.051,1
SLC16A5,0.013920607325693,0.214202385123776,0.043,0.021,1
RPLP0,0.0139523945019333,0.234600732144034,0.043,0.021,1
C21orf2,0.0139921663350626,0.157583682956525,0.024,0.009,1
MPC1,0.0139941158432895,-0.25711925071058,0.034,0.066,1
CEPT1,0.0140171424648638,-0.182031955481832,0.013,0.036,1
AC010615.4,0.0140481377785811,-0.187426988736434,0.013,0.036,1
EEFSEC,0.0140572866387449,-0.15885775131253,0.028,0.058,1
SLC30A6,0.0140636581073995,-0.209422134703993,0.013,0.036,1
HAVCR1,0.0140791927982088,-0.212818897777565,0.013,0.036,1
POLR1D,0.0141028175712244,-0.269284945136286,0.022,0.048,1
RAD17,0.0141336827695108,-0.193051479553422,0.013,0.036,1
ZNF513,0.0141463224522344,-0.155605681107181,0.009,0.029,1
TANGO2,0.0141584946050606,-0.179331619621847,0.022,0.049,1
BCLAF3,0.0141912574589806,-0.267343765448352,0.047,0.083,1
UBE4B,0.0142293749592966,-0.158127906995452,0.069,0.112,1
TAF12,0.0142692026160133,-0.179155587488574,0.009,0.029,1
ZFYVE1,0.014292028922218,-0.188519429142261,0.022,0.049,1
NBN,0.0143022282714782,0.171176089734275,0.034,0.015,1
MXI1,0.0143601859793178,-0.253234102797644,0.017,0.042,1
LCMT1,0.0143726844302291,-0.172399392156916,0.022,0.049,1
MRPS25,0.0143978594670786,-0.221582231086832,0.024,0.051,1
PPARG,0.0144097360241374,-0.223821622163731,0.056,0.094,1
AVL9,0.0144507213959986,-0.192053154055885,0.065,0.106,1
BEND7,0.0144624202455321,0.26164503811313,0.106,0.071,1
SAP30BP,0.0144638737319349,0.280712455845765,0.071,0.043,1
LARGE1,0.0144845200603283,-0.14520177188046,0.136,0.193,1
MTX2,0.0144851130238757,-0.193103095560292,0.026,0.055,1
AL356130.2,0.0144878606288469,-0.122154279566542,0,0.013,1
SLC31A1,0.0144878630916501,-0.118952862367386,0,0.013,1
LRRC8D,0.0144878630916501,-0.122747015576212,0,0.013,1
SCN1B,0.0144878630916501,-0.123398444088254,0,0.013,1
AC004834.1,0.0144878630916501,-0.124414280013898,0,0.013,1
NBPF3,0.0144878630916501,-0.125777032552521,0,0.013,1
SLC22A18AS,0.0144878630916501,-0.129191128081395,0,0.013,1
RIC8A,0.0144878630916501,-0.130645698031988,0,0.013,1
AC092329.3,0.0144878630916501,-0.131844746957401,0,0.013,1
TIGD2,0.0144878630916501,-0.136728981369659,0,0.013,1
TPRG1L,0.0144878630916501,-0.138487811064122,0,0.013,1
AL033381.1,0.0144878630916501,-0.138873956479351,0,0.013,1
TMEM82,0.0144878630916501,-0.138931174692261,0,0.013,1
MRPS23,0.0144878630916501,-0.145198428395319,0,0.013,1
RETREG2,0.0144878630916501,-0.149758220884435,0,0.013,1
CNOT8,0.0144878630916501,-0.151417571345859,0,0.013,1
LINC02303,0.0144878630916501,-0.169033726261281,0,0.013,1
IP6K3,0.0144878630916501,-0.171187041766659,0,0.013,1
MTCL1,0.0145011570231246,-0.175732216823513,0.011,0.032,1
AK2,0.0145427012527691,-0.182679096385497,0.026,0.055,1
CUL7,0.0145536168209141,-0.141029685798012,0.009,0.029,1
LDHB,0.0146219959541623,-0.197718680552316,0.019,0.045,1
AC011511.2,0.014644823693819,-0.158868979333482,0.011,0.032,1
AATF,0.0146707791807105,-0.242431054189337,0.047,0.083,1
POMT1,0.0146788963533436,-0.167242218916939,0.019,0.045,1
RAB30-AS1,0.014749760922983,0.182149285797119,0.054,0.029,1
STYXL1,0.014773196047359,-0.229569622144752,0.028,0.057,1
ZNF346,0.0148773287376447,-0.207307360991868,0.024,0.051,1
SOD2,0.0148852977451788,-0.179249137556644,0.004,0.021,1
CEMIP2,0.0148869266343816,-0.109126405558801,0.119,0.171,1
ZNF684,0.0149069372845897,-0.194068238080274,0.004,0.021,1
ZNF789,0.0149301327621232,-0.188017824799598,0.019,0.045,1
NLGN2,0.014972022294004,-0.182030039374513,0.004,0.021,1
SELENOW,0.0149736644513783,0.216776165580993,0.045,0.023,1
ACAP3,0.0149880882956484,-0.193594705253257,0.019,0.045,1
NLRX1,0.0150155512548197,-0.182598987301121,0.004,0.021,1
PLCH1,0.0150682669920953,-0.269461155174673,0.067,0.106,1
GPATCH2,0.0151235229841389,0.246987266442376,0.181,0.137,1
ZNF554,0.0151248617234696,-0.168139854459632,0.004,0.021,1
ATP6V1B2,0.0151500500327141,-0.188855131268281,0.017,0.042,1
VRK2,0.0151620329157683,0.200593734835185,0.06,0.034,1
ANKRD9,0.015190783865177,-0.143284350420407,0.004,0.021,1
RBM10,0.0152035964419625,-0.21055719805069,0.028,0.057,1
TOB2,0.0152047399663445,-0.183246518521501,0.024,0.051,1
ADAMTS13,0.015301216446436,-0.13670139789055,0.004,0.021,1
NR3C1,0.0153355984961369,-0.113832251692995,0.056,0.095,1
TNFRSF14-AS1,0.0153678147147974,-0.179012431203148,0.004,0.021,1
AC124312.1,0.0153789766295043,-0.135000797517968,0.06,0.101,1
FAM185A,0.0154494341638275,-0.203862274729972,0.045,0.08,1
AGBL3,0.0154729403673376,-0.211318243581543,0.022,0.048,1
HSPA4L,0.015504560863276,-0.194981586791307,0.017,0.042,1
CA5B,0.0155530933680952,0.267196924394161,0.067,0.039,1
RPL21,0.0155618423196693,0.222363995559916,0.037,0.017,1
NUP210,0.0155717624539558,-0.210425695476003,0.028,0.057,1
FBXO21,0.0156564887908211,-0.171272081423277,0.045,0.08,1
AC099520.1,0.0156742913188476,-0.184794169760857,0.002,0.017,1
ABHD17A,0.0157815122806565,-0.215839581620516,0.015,0.038,1
SULT1A1,0.0158415984223155,0.172095428232924,0.017,0.005,1
GPR68,0.0158803919812928,-0.170642796479612,0.002,0.017,1
TTC22,0.0159322899331293,-0.162262563493954,0.002,0.017,1
WWP2,0.0159354604899872,-0.184647287938251,0.086,0.131,1
RSBN1L,0.0159500464219998,-0.213299197103589,0.05,0.084,1
GPR108,0.0160104136340639,-0.131633158974048,0.002,0.017,1
IER3,0.0160240604120391,0.34567696513965,0.075,0.047,1
ARFGEF3,0.0160321878394177,0.166046562524183,0.017,0.005,1
CLNK,0.0160419892258386,-0.193387703117871,0.017,0.042,1
RPH3AL,0.0160497306213646,-0.197021130069953,0.041,0.074,1
USP35,0.0160626830218391,-0.138593847366819,0.002,0.017,1
EGFR,0.0160774364092158,0.291184920028892,0.183,0.14,1
COPS8,0.0160801518704614,0.139692830969249,0.017,0.005,1
SPIN3,0.0160888739249989,-0.131874004516948,0.002,0.017,1
AC073486.1,0.0160888739249989,-0.145553467310359,0.002,0.017,1
ADGRF5,0.016089797836343,-0.216086806107908,0.006,0.025,1
PAN2,0.0160899855009138,-0.199635097193836,0.015,0.038,1
UNK,0.0161353796332608,-0.237713467090164,0.052,0.088,1
SSNA1,0.0161413683721116,-0.134805054493604,0.002,0.017,1
UBTF,0.0161597764729809,-0.230204547922641,0.032,0.062,1
P3H4,0.0161676720050753,-0.134861659610876,0.002,0.017,1
OTOGL,0.0162610357059541,-0.180151782411771,0.006,0.025,1
VEZF1,0.0162657256230723,0.152196607083561,0.03,0.013,1
CS,0.0162844007721444,-0.203367617395237,0.015,0.038,1
CCDC120,0.016340731518106,-0.209740762933766,0.011,0.032,1
RPL22,0.0163596495068875,-0.224963340245771,0.011,0.032,1
GRN,0.0163820574758622,-0.185046307780384,0.017,0.042,1
LASP1,0.0164037456351318,-0.195012924726525,0.015,0.038,1
PXDC1,0.0164311500145439,-0.0489857690676548,0.017,0.042,1
SLCO2B1,0.0164338716758564,-0.207296532086157,0.006,0.025,1
AC018709.1,0.0164555892402975,-0.188773811810559,0.006,0.025,1
LINC00240,0.0164684004262273,0.119266793256884,0.017,0.005,1
MFSD14C,0.0164711677236141,0.260725621172007,0.151,0.11,1
GPAA1,0.0164910553580265,-0.214360637693201,0.009,0.028,1
ADAM28,0.0164990987306971,-0.163005208124409,0.006,0.025,1
AC091563.1,0.0165011262542806,0.123480322190808,0.017,0.005,1
IFNLR1,0.0165472777129545,-0.170420675468996,0.022,0.048,1
NTMT1,0.0165645556461102,-0.175712248381625,0.006,0.025,1
MLIP,0.0165667434923793,0.116279798751925,0.017,0.005,1
CLIC4,0.0165916353395163,0.345131145674742,0.179,0.136,1
EVA1A,0.0165942816191583,-0.222867537215585,0.019,0.044,1
WAPL,0.0166274251475438,-0.206054846485526,0.078,0.12,1
RNF183,0.0166302392279024,-0.171760935645146,0.006,0.025,1
TPRN,0.0166628393642639,-0.180927935261062,0.013,0.035,1
HDLBP,0.0166838847524305,-0.131185065766525,0.08,0.125,1
FGF13,0.01668948309327,0.254573718369288,0.181,0.135,1
AC009403.1,0.0167181730568108,-0.171851328423991,0.006,0.025,1
RNF123,0.0167489844648549,-0.157227860396626,0.015,0.038,1
RPL19,0.0167817642880871,0.236373182598105,0.047,0.025,1
NIT2,0.0168033992980406,-0.215798918328943,0.019,0.044,1
ITPR1,0.0169140159957389,-0.16285845772646,0.069,0.109,1
SPTAN1,0.0169284259798117,-0.170380233709316,0.097,0.145,1
ARSA,0.0169620980383262,-0.167082711883318,0.006,0.025,1
TNIP2,0.0169753056489228,-0.186584973442163,0.011,0.032,1
PPFIA2,0.0169770337541531,0.200489105929384,0.026,0.01,1
CAMKK2,0.0169903114257561,-0.202582625004719,0.019,0.044,1
NIPAL1,0.0170027762069609,0.236053116425266,0.026,0.01,1
CASP4,0.0170213225884268,-0.180684800518765,0.013,0.035,1
UGGT1,0.0170230028859379,-0.198931151717754,0.019,0.044,1
POM121C,0.0170324771549498,-0.187265689226532,0.052,0.087,1
FUS,0.0170379498301827,-0.10942179658742,0.097,0.145,1
TRAPPC6A,0.0170466099125639,-0.161069826002249,0.009,0.028,1
METTL4,0.0170543638893733,0.195611113289594,0.026,0.01,1
POLDIP3,0.0170558201497228,0.213159820417143,0.039,0.019,1
STK32B,0.0170763000646598,0.335969787032112,0.17,0.127,1
ENTPD3-AS1,0.0171126603587472,-0.180599247890578,0.011,0.032,1
SSH1,0.0171130526167063,-0.181695186539783,0.037,0.068,1
SMYD4,0.0171414566913903,-0.144002969901154,0.006,0.025,1
B3GAT3,0.0171512734772524,-0.175501100027102,0.009,0.028,1
DNAAF2,0.0171722725648321,-0.188390572014331,0.009,0.028,1
CTNNBIP1,0.0172143418558211,-0.171193722250588,0.009,0.028,1
BICC1,0.0172193540005774,0.2439367039891,0.509,0.473,1
DDX56,0.0172610325714135,-0.174770094854216,0.026,0.054,1
CCDC149,0.0172620904931871,0.142173159134505,0.026,0.01,1
SLC9A7,0.0173089820212231,0.186985816235831,0.022,0.008,1
IL13RA1,0.0173437041837124,-0.176834537191675,0.026,0.054,1
KLHDC2,0.0173826811373471,-0.250485851549204,0.026,0.053,1
TROVE2,0.0174268338732334,0.199149142865154,0.05,0.026,1
CSNK2A1,0.0174362038562837,-0.218977507639327,0.08,0.122,1
CASC2,0.017454393614037,-0.218388905941895,0.024,0.05,1
ATF6B,0.0174889841512669,-0.201696176824652,0.034,0.065,1
NPEPL1,0.0174904031610332,-0.17429064248966,0.011,0.032,1
PDIA5,0.0175006713452457,-0.172778896517589,0.009,0.028,1
AL592295.4,0.0175104863947668,-0.182454690373758,0.011,0.032,1
NOLC1,0.0175155971588026,0.17557635901079,0.022,0.008,1
CAAP1,0.0175303438634121,-0.198796620321982,0.034,0.065,1
MEIS1,0.0175478972475905,-0.127078592774697,0.013,0.035,1
PXYLP1,0.0176185192046852,-0.167526567030721,0.009,0.028,1
ZNF69,0.0176189282324449,-0.119032213863834,0.047,0.082,1
SNAPC3,0.0176242744173776,-0.145086491705341,0.013,0.035,1
ZNF708,0.0176257654542078,0.227142928222924,0.054,0.03,1
LDB2,0.0176718720709099,-0.152065735583843,0.011,0.032,1
TRAF5,0.0176944135721088,0.2045951695702,0.022,0.008,1
ZNF426,0.0177243713428896,0.150777777542938,0.022,0.008,1
SRP19,0.0177543712938811,0.188002019090711,0.022,0.008,1
SAFB,0.0177679590191983,-0.157113120365081,0.067,0.107,1
KIFAP3,0.0177689831635897,0.212565626540582,0.067,0.039,1
SNX6,0.0177864019169759,-0.186327433842539,0.073,0.114,1
LTBR,0.0177960483371747,-0.242707950719782,0.045,0.078,1
PNRC2,0.0178446473679941,0.151681928529149,0.022,0.008,1
CAPZA1,0.0178516398195836,0.24813924629071,0.088,0.057,1
SEPT11,0.0179219100219332,0.31527484934006,0.108,0.074,1
AGRN,0.0179453261797171,0.293561484343659,0.041,0.02,1
EIF4G2,0.0179534480130167,-0.22511466181824,0.037,0.067,1
ASRGL1,0.018106664457377,-0.201232746136345,0.024,0.05,1
BMP6,0.0181484710482631,0.150399112270555,0.022,0.008,1
NCOA7,0.0182088851178902,0.339774931504798,0.213,0.17,1
IYD,0.0182118024314404,-0.123057882615632,0,0.012,1
CGRRF1,0.0182118024314404,-0.128741229276943,0,0.012,1
AC015908.2,0.0182118055453825,-0.116311130699854,0,0.012,1
TRO,0.0182118055453825,-0.120674218508889,0,0.012,1
UPRT,0.0182118055453825,-0.123327360672186,0,0.012,1
AC138696.1,0.0182118055453825,-0.123417322286561,0,0.012,1
AC002996.1,0.0182118055453825,-0.124036793781435,0,0.012,1
AC068987.2,0.0182118055453825,-0.124479057745603,0,0.012,1
DEPDC7,0.0182118055453825,-0.126633070533921,0,0.012,1
MAFTRR,0.0182118055453825,-0.127232253772136,0,0.012,1
HSD17B11,0.0182118055453825,-0.127917917424976,0,0.012,1
KLHDC7A,0.0182118055453825,-0.13098610327746,0,0.012,1
OXLD1,0.0182118055453825,-0.132530786563033,0,0.012,1
SLC19A1,0.0182118055453825,-0.132582884256236,0,0.012,1
PITPNM3,0.0182118055453825,-0.132779243485628,0,0.012,1
LINC02015,0.0182118055453825,-0.133651248118421,0,0.012,1
AC020559.1,0.0182118055453825,-0.136584330500423,0,0.012,1
LINC00410,0.0182118055453825,-0.136849319142701,0,0.012,1
PLVAP,0.0182118055453825,-0.139688320754671,0,0.012,1
HPR,0.0182118055453825,-0.168743437159138,0,0.012,1
ADGRL1,0.0182404971173469,0.130600233357385,0.022,0.008,1
ANKS1B,0.0182780200034732,-0.20948062335384,0.065,0.103,1
COPE,0.0183132972677112,-0.166043479547076,0.004,0.02,1
PQLC2,0.0183265144567867,-0.186165763146979,0.004,0.02,1
HIBADH,0.0183295494195152,-0.172433903303731,0.056,0.093,1
RASGRF1,0.0183662212414839,-0.159480882754235,0.004,0.02,1
PIGX,0.0183947819788139,0.121413101594795,0.022,0.008,1
RPL34,0.0184078730680234,0.312669043839163,0.056,0.032,1
ANO6,0.0184536417519281,-0.185939418943356,0.069,0.109,1
CCDC174,0.01857997112662,-0.169920495358519,0.017,0.041,1
ZFP64,0.0185983845961397,-0.195612180220824,0.017,0.041,1
NDUFV1,0.0186157864845635,-0.220558352302847,0.032,0.061,1
MARK2,0.0186216738858259,-0.180527322906322,0.034,0.065,1
CIRBP,0.0186594610759279,-0.154797116158773,0.075,0.118,1
LAMA1,0.0186620051256351,-0.197810921062753,0.067,0.106,1
NBEAL1,0.0187047102104422,-0.214147245513975,0.149,0.2,1
ZNF512,0.0187343724789852,0.155203115477259,0.032,0.014,1
TAF4B,0.0187741072110237,-0.106569306471791,0.019,0.044,1
LNPK,0.0188215230739112,-0.165891939095396,0.004,0.02,1
WDR20,0.0188392316410311,-0.178666861387933,0.041,0.073,1
NOM1,0.0188984185198578,-0.187113707831491,0.015,0.037,1
PJA2,0.0189145239265849,0.255238566722488,0.08,0.05,1
RPS19,0.018924412792511,0.273482790645121,0.069,0.042,1
SLC5A9,0.0189300763807259,-0.177582273022371,0.004,0.02,1
KIF3B,0.0189504068988809,-0.235771615116629,0.05,0.083,1
PDSS2,0.0189535203786878,-0.190017607036623,0.082,0.124,1
PPP2R3C,0.0190282365656463,0.209978895069095,0.041,0.02,1
TAF1D,0.0190354935017508,-0.177407705228998,0.131,0.182,1
LINC00578,0.0190391767842679,-0.152959671799232,0.004,0.02,1
MYO5B,0.0190517020215207,-0.181508103542114,0.129,0.179,1
P4HA1,0.0191329860883079,0.209092753730651,0.054,0.03,1
CPSF4,0.0191488265387196,-0.154092716001953,0.004,0.02,1
COL4A1,0.019170896107276,-0.145468775481485,0.091,0.135,1
CTIF,0.0191864436927102,-0.193294022045279,0.043,0.076,1
MED6,0.019219086595379,0.272853519694807,0.034,0.016,1
IQSEC2,0.0192416459737631,-0.215020616653655,0.013,0.034,1
BCAR3,0.019247856593159,0.329985592513723,0.091,0.06,1
ZFAS1,0.0192517948104131,0.144444392373979,0.032,0.014,1
C9orf3,0.0192569801683752,0.291332319198142,0.302,0.268,1
AC093827.5,0.0192866647007992,-0.137715114954529,0.004,0.02,1
LRRC7,0.0192929136425379,-0.208807086621063,0.015,0.037,1
NUP107,0.0192972910065699,0.210006847892923,0.056,0.032,1
QRSL1,0.0193484519597072,-0.233482175054068,0.011,0.031,1
SYPL2,0.019398778309871,-0.207912408562867,0.013,0.034,1
CDK13,0.0194093847640344,0.27629493191724,0.168,0.128,1
AC004889.1,0.019514718946103,0.22138756604077,0.043,0.022,1
UBAC2,0.019587225024612,-0.213003436537807,0.067,0.106,1
TRAK2,0.0196131284696696,-0.203948030266616,0.019,0.043,1
TRIP6,0.0196136691450941,-0.184011712267397,0.015,0.037,1
AL109659.1,0.019615242195692,-0.157964324434881,0.002,0.016,1
ZNF778,0.019615242195692,-0.164120084165733,0.002,0.016,1
OSGIN1,0.0197112684508626,-0.16671880944606,0.002,0.016,1
TG,0.0197433683041853,-0.152718777662859,0.002,0.016,1
MKS1,0.0197755137964232,-0.140778394216015,0.002,0.016,1
ABI2,0.0197994901783412,0.204865562335427,0.091,0.059,1
CTH,0.0198077049805077,-0.158586728182422,0.002,0.016,1
CNBD2,0.0198399419094112,-0.168145788245871,0.002,0.016,1
EXOC7,0.0198409665979419,-0.140315567443275,0.039,0.071,1
SLC15A2,0.0199002977904017,-0.184545801601384,0.006,0.024,1
GIGYF2,0.01990370945723,-0.133210659208048,0.125,0.179,1
TMPO,0.0199045532137719,-0.148122291206741,0.002,0.016,1
ILF3-DT,0.0199353748784584,0.135608846613421,0.032,0.014,1
FOXN2,0.0199655619091361,-0.188694458590293,0.006,0.024,1
TMEM184C,0.0199721783481681,0.210597807583667,0.028,0.012,1
SSFA2,0.0199839379072979,0.226404856993013,0.069,0.042,1
ARAF,0.0200277486532279,-0.182679631635451,0.013,0.034,1
PTCH1,0.0200343270956952,-0.137567966675403,0.002,0.016,1
RTN4IP1,0.0200343270956952,-0.152685402398318,0.002,0.016,1
LSM14B,0.0200343270956952,-0.153216435534869,0.002,0.016,1
MRPS16,0.0200343270956952,-0.166931807590689,0.002,0.016,1
PLEKHG6,0.0200389990597803,0.142661486857387,0.015,0.004,1
GPT,0.02006688572503,-0.176590501517881,0.002,0.016,1
UBXN11,0.0200703731344682,-0.174505941700068,0.006,0.024,1
LARS2,0.0200921395081934,-0.190430015267423,0.028,0.055,1
AL139095.4,0.0201229701644025,0.144490644801294,0.015,0.004,1
ZNF701,0.0201501831575744,-0.191094450096062,0.011,0.031,1
AL359710.1,0.0201558046639355,0.313386675014754,0.034,0.016,1
MYO1C,0.020157831123921,0.201904735475163,0.043,0.022,1
POLR3B,0.0201756657709027,-0.17681068479018,0.006,0.024,1
GRHPR,0.0202020637403145,-0.162649554154239,0.006,0.024,1
AC127526.1,0.0202084068146469,-0.157925227593318,0.026,0.053,1
PASK,0.0202284918421374,-0.167299639029452,0.006,0.024,1
