,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
ULBP2,1.0087395553154e-09,-0.156053662760463,0.013,0.094,1.76842131442343e-05
ARFGEF1,1.01679719334581e-09,0.341453556703135,0.522,0.38,1.78254715965453e-05
PVT1,1.06994717594859e-09,0.199080817538136,0.153,0.057,1.87572439415548e-05
MICU3,1.07948059753832e-09,-0.0941434226320777,0,0.065,1.89243743554443e-05
SLC38A5,1.08645549981138e-09,-0.12366278372944,0.005,0.078,1.90466513671932e-05
MALL,1.10638665753673e-09,0.0371579357155869,0.438,0.26,1.93960644932763e-05
VEZF1,1.12999918076461e-09,0.357890710265626,0.392,0.249,1.98100156379844e-05
ZSCAN16-AS1,1.13747915289212e-09,0.200767107201274,0.204,0.091,1.99411470293518e-05
HSD17B11,1.14491818492717e-09,0.268383953024051,0.232,0.112,2.00715606999582e-05
TLR5,1.14749756173969e-09,0.153464392856259,0.173,0.069,2.01167797548585e-05
RPS28,1.16632860975244e-09,0.292292634130956,0.965,0.975,2.044690685757e-05
ANKH,1.16776455325654e-09,0.128703586106381,0.119,0.034,2.04720803831404e-05
AGRN,1.16951617371633e-09,0.418993315375124,0.639,0.53,2.0502788041421e-05
ABHD4,1.17876424038584e-09,0.148191405710508,0.124,0.038,2.06649158982042e-05
MGLL,1.18965570297895e-09,-0.347372172923859,0.535,0.631,2.0855854128924e-05
MGAT5,1.20336231102948e-09,0.194391935901242,0.161,0.06,2.10961446746577e-05
ARFIP1,1.20409140774159e-09,0.311812480336623,0.411,0.263,2.11089264691178e-05
GSTZ1,1.23678241291348e-09,-0.19738477394301,0.197,0.335,2.16820324807862e-05
RPL7,1.23759551445331e-09,-0.248618632171295,0.962,0.968,2.1696286963881e-05
CPNE2,1.26334175704895e-09,0.22691928612096,0.266,0.138,2.21476443428252e-05
YTHDF1,1.26762253269692e-09,0.265388594471593,0.259,0.134,2.22226906207097e-05
TMEM255B,1.27070849399451e-09,-0.115741008161437,0.009,0.085,2.22767906082178e-05
CACFD1,1.27125570449831e-09,0.219334402424349,0.186,0.077,2.22863837555599e-05
ECHDC3,1.29229848272295e-09,0.160583420303611,0.153,0.056,2.2655284700616e-05
DYNLRB2,1.30932393021816e-09,0.123168351282731,0.146,0.051,2.29537578206545e-05
SLC30A1,1.33394133126676e-09,0.253922754093993,0.277,0.148,2.33853254784375e-05
ZNF579,1.33929664388717e-09,0.171723362280818,0.274,0.141,2.34792094639859e-05
PKP3,1.35484329902765e-09,0.281945871004952,0.27,0.14,2.37517578752537e-05
CBLB,1.37532374022908e-09,0.198390877636293,0.184,0.077,2.4110800489956e-05
COPE,1.37674569135838e-09,-0.288712630306759,0.684,0.792,2.41357287152037e-05
SIPA1L2,1.40971540599037e-09,0.162523303535601,0.181,0.075,2.47137207824172e-05
IGSF3,1.41889290483725e-09,0.185543054338095,0.292,0.155,2.48746115147018e-05
CMIP,1.42810598871937e-09,0.323754568693875,0.352,0.219,2.50361260882392e-05
PRDX6,1.48920800571826e-09,-0.287154923863021,0.759,0.841,2.61073055482469e-05
DMKN,1.4914897940781e-09,0.387048126152099,0.712,0.652,2.61473075799831e-05
TRPS1,1.50188674226252e-09,0.333247451426842,0.341,0.211,2.63295764786043e-05
ZFPM1,1.50561444871134e-09,0.314222660683923,0.387,0.242,2.63949269003585e-05
TMC6,1.51144914780559e-09,0.252423599587533,0.288,0.149,2.64972150101797e-05
HIBCH,1.53765536991999e-09,0.289202199422414,0.4,0.255,2.69566362900673e-05
ADAMTS5,1.54779352612291e-09,-0.107496355363769,0,0.064,2.71343683064608e-05
EPB41L2,1.56903114488174e-09,-0.238326575760503,0.148,0.28,2.75066850009218e-05
CCDC153,1.57050547718936e-09,0.102232970103368,0.109,0.03,2.75325315206067e-05
SLC16A1,1.58164860200488e-09,-0.113118223523137,0.013,0.091,2.77278816417476e-05
ZNF518A,1.58851658878949e-09,0.300267856295949,0.303,0.173,2.78482843180686e-05
SLC35E2B,1.64684424152075e-09,-0.190444639002379,0.068,0.181,2.88708263981003e-05
PKN2,1.65968643962729e-09,0.320944060021157,0.451,0.305,2.90959629731061e-05
TMEM178B,1.68019951568591e-09,0.131514845066475,0.115,0.033,2.94555777094898e-05
GPR143,1.68033935180064e-09,0.148019024462391,0.091,0.02,2.94580291764171e-05
KPNA6,1.73148631681811e-09,0.272030939123524,0.341,0.205,3.03546866201383e-05
GRB7,1.84937787726868e-09,0.29100564666243,0.319,0.181,3.24214435663973e-05
LINC01597,1.86570382826592e-09,0.0563734080693756,0.057,0.005,3.27076538133298e-05
UHMK1,1.88059645268283e-09,0.283860798126024,0.442,0.297,3.29687364119826e-05
REV3L,1.885752785333e-09,0.298883338592274,0.305,0.178,3.30591320796729e-05
CAPN13,1.89204770691494e-09,0.216449531528594,0.181,0.074,3.31694883499258e-05
AK5,1.9368400505566e-09,-0.102949585927152,0.009,0.084,3.39547429263078e-05
C1orf122,1.97691332146886e-09,-0.21024385466848,0.473,0.599,3.46572674386706e-05
CCNL1,1.99285489656529e-09,0.450901814895577,0.464,0.319,3.49367391916862e-05
ZBTB25,1.99584056345877e-09,0.228614335174818,0.246,0.123,3.49890809179956e-05
UBASH3B,2.01668778810287e-09,-0.151704084374296,0.042,0.141,3.53545536132314e-05
ELOA-AS1,2.03138170952491e-09,0.0739645685735105,0.042,0,3.56121527496813e-05
CFAP126,2.03138170952491e-09,0.0666616035376086,0.042,0,3.56121527496813e-05
AC104794.4,2.03138170952491e-09,0.0598778486839157,0.042,0,3.56121527496813e-05
DHFR2,2.03138170952491e-09,0.0458611585027016,0.042,0,3.56121527496813e-05
AC093297.2,2.03138170952491e-09,0.0652266077666507,0.042,0,3.56121527496813e-05
PINX1.1,2.03138170952491e-09,0.0474346651005177,0.042,0,3.56121527496813e-05
AC090152.1,2.03138170952491e-09,0.0527115907893952,0.042,0,3.56121527496813e-05
AC091563.1,2.03138170952491e-09,0.0624754043161635,0.042,0,3.56121527496813e-05
AJM1,2.03138170952491e-09,0.0687604854602928,0.042,0,3.56121527496813e-05
GPRC5D-AS1,2.03138170952491e-09,0.0525453070150877,0.042,0,3.56121527496813e-05
AC025164.1,2.03138170952491e-09,0.104104190747522,0.042,0,3.56121527496813e-05
AC005520.2,2.03138170952491e-09,0.0489551105052519,0.042,0,3.56121527496813e-05
AC124312.1,2.03138170952491e-09,0.10110049037779,0.042,0,3.56121527496813e-05
AL035448.1,2.03138170952491e-09,0.0711808457478887,0.042,0,3.56121527496813e-05
C20orf204,2.03138170952491e-09,0.0609018358217421,0.042,0,3.56121527496813e-05
AC020915.3,2.03138170952491e-09,0.0564333668506211,0.042,0,3.56121527496813e-05
AL022328.4,2.03138170952491e-09,0.0842579103925783,0.042,0,3.56121527496813e-05
RAPH1,2.12311153183388e-09,0.188216085451536,0.204,0.093,3.72202682645797e-05
TMEM132A,2.13434375392783e-09,-0.321820701458602,0.201,0.327,3.74171803501088e-05
SRRM1,2.14132921274857e-09,0.373560100316479,0.655,0.575,3.75396424286952e-05
ID3,2.16457902936169e-09,0.411090518694812,0.224,0.11,3.79472349637398e-05
ERCC6,2.19523699311644e-09,0.0877694552066052,0.102,0.026,3.84846997263244e-05
EPB41L3,2.21849976121785e-09,-0.0800009094461681,0,0.063,3.88925193139101e-05
HIST1H2AC,2.22064778793658e-09,0.157650408596183,0.307,0.164,3.89301763703162e-05
CHD3,2.2259217462602e-09,0.333545786308286,0.414,0.267,3.90226341336876e-05
TNIK,2.24489302501959e-09,0.27128728207125,0.347,0.208,3.93552196216183e-05
RAN,2.26964509375391e-09,-0.395204951956574,0.776,0.821,3.97891481385998e-05
IL1B,2.30377466016194e-09,0.147435068267823,0.046,0.001,4.0387473567299e-05
GAREM1,2.31262797574378e-09,0.226249727337587,0.318,0.179,4.05426810427643e-05
PYCR1,2.34318348817903e-09,-0.163282477205255,0.058,0.166,4.10783497312665e-05
ANAPC13,2.35672084275488e-09,0.357873547753514,0.449,0.307,4.13156730943358e-05
GCNT3,2.37671250094826e-09,0.249812423756068,0.276,0.144,4.1666146854124e-05
HRAS,2.38436055123818e-09,-0.197818740889176,0.25,0.394,4.18002248237566e-05
MRPS31,2.42799232593753e-09,0.292368089084256,0.354,0.218,4.25651334660108e-05
TFCP2L1,2.42904987690151e-09,-0.201931671054686,0.06,0.168,4.25836733919604e-05
RHOD,2.47781659928746e-09,-0.42765417279225,0.254,0.387,4.34386028021084e-05
SCAPER,2.54326127135326e-09,0.226800641488182,0.188,0.082,4.4585913348094e-05
XKR4,2.55528846405148e-09,-0.107333982753138,0.018,0.101,4.47967620632866e-05
SCAMP4,2.56124093399689e-09,0.307842204094946,0.396,0.255,4.49011148138994e-05
CARM1,2.59352277494636e-09,0.228123939613576,0.248,0.127,4.54670477675846e-05
IER5L,2.61675036476292e-09,0.473308072243096,0.584,0.457,4.58742506446587e-05
GABARAP,2.69217149772454e-09,0.223053205580718,0.206,0.094,4.7196458526609e-05
CCT5,2.71276870290115e-09,-0.40210891404208,0.509,0.607,4.755754813056e-05
KIAA1522,2.72749082802829e-09,0.319656998460202,0.4,0.262,4.78156417061639e-05
PLCG2,2.73964969532396e-09,0.914722271712181,0.182,0.079,4.80287988087244e-05
ATN1,2.74283123636971e-09,0.273809166087343,0.321,0.186,4.80845744047975e-05
RASL11A,2.7686521078223e-09,0.179724323644964,0.164,0.064,4.85372401022327e-05
R3HDM4,2.7889099637295e-09,0.29827236538138,0.292,0.161,4.88923805741418e-05
RGL3,2.80433508797215e-09,0.229131964324094,0.235,0.115,4.91627984272397e-05
MZF1,2.84253941096684e-09,0.215171447561963,0.252,0.127,4.98325584136597e-05
CYB5B,2.88389559484998e-09,0.386351027338793,0.438,0.293,5.0557573673315e-05
PFN1,2.94952085117656e-09,0.249514667346095,0.953,0.924,5.17080500419763e-05
C1orf131,3.00154149316912e-09,0.22732488984671,0.261,0.134,5.26200239167478e-05
GGNBP2,3.00678763534054e-09,0.308785142101562,0.522,0.386,5.2711994035155e-05
PPP1R14A,3.14526278353859e-09,-0.0923345445444798,0.002,0.066,5.5139601858215e-05
SCYL3,3.1478949968649e-09,0.133845577941531,0.139,0.049,5.51857471900386e-05
CYB5R3,3.15946985152684e-09,0.387485160684725,0.63,0.548,5.5388665967117e-05
MYL3,3.17875231043641e-09,-0.0950867825423883,0,0.062,5.57267067542607e-05
MAF,3.17875231043641e-09,-0.124856086863325,0,0.062,5.57267067542607e-05
FZD5,3.19131782245477e-09,0.194329458390775,0.184,0.079,5.59469927454546e-05
UBALD1,3.19612459731809e-09,0.150398478364756,0.15,0.056,5.60312603155835e-05
SCD,3.20269510168324e-09,-0.346787009303094,0.339,0.495,5.61464478276089e-05
ABLIM1,3.21722189604033e-09,0.331175056890727,0.37,0.237,5.64011170594831e-05
MT1E,3.27635981280048e-09,-0.601085397199494,0.307,0.426,5.74378638782052e-05
PHGDH,3.31329445795376e-09,-0.260529323873753,0.182,0.318,5.80853651423874e-05
SNRPA,3.33191623314975e-09,0.312083289590152,0.339,0.205,5.84118234833482e-05
MAVS,3.35916766872431e-09,0.249727308939407,0.296,0.161,5.88895684004059e-05
SLU7,3.35942971050677e-09,0.295544506898432,0.387,0.246,5.88941622548943e-05
ZBTB7B,3.41917613728925e-09,0.160359592242787,0.159,0.062,5.99415768628178e-05
MICALL2,3.46151132761102e-09,0.164597149017339,0.148,0.053,6.06837550843488e-05
EHF,3.46929850640037e-09,0.182695084934812,0.381,0.222,6.08202721157049e-05
IFT140,3.5155917078513e-09,0.148794955742504,0.146,0.052,6.16318382303412e-05
KLHDC2,3.52261020001483e-09,0.313233575462378,0.432,0.291,6.17548794164599e-05
RCC2,3.53865754515493e-09,0.341706538495348,0.305,0.174,6.2036205424111e-05
EBNA1BP2,3.6308589220937e-09,-0.212493755599863,0.319,0.456,6.36525877632247e-05
NR2F2,3.67211514709911e-09,0.399983791186138,0.628,0.524,6.43758506437945e-05
CRYM,3.71426168268003e-09,0.246988949919849,0.496,0.338,6.51147215590636e-05
SDF2L1,3.75122794367809e-09,-0.251798145503342,0.286,0.422,6.57627770806207e-05
PDP1,3.81002637373257e-09,0.192257992708283,0.184,0.079,6.67935723579056e-05
ASPM,3.81047170502026e-09,-0.20425823445034,0.007,0.078,6.68013794607102e-05
C11orf71,3.98420050016565e-09,0.152864552775824,0.113,0.033,6.9847018968404e-05
CX3CL1,3.99712160888015e-09,0.224264040773068,0.203,0.091,7.00735389252779e-05
GHITM,4.01043676596058e-09,-0.234737341338364,0.604,0.728,7.0306966944055e-05
SNRPF,4.02145815364172e-09,0.462750206667108,0.575,0.453,7.0500182891493e-05
SLC12A7,4.08264531975339e-09,0.185252956279684,0.164,0.064,7.15728551005967e-05
CAPZA1,4.10911763365259e-09,0.381132087457052,0.568,0.427,7.20369412355635e-05
C11orf58,4.24487012238279e-09,0.328313076551125,0.706,0.648,7.44168181154927e-05
PELI1,4.26315339986638e-09,0.188832252183242,0.15,0.057,7.47373422530575e-05
TNC,4.29177231250072e-09,-0.243624535864614,0.161,0.294,7.52390604104502e-05
DCAF7,4.33112350276938e-09,0.25027600604872,0.469,0.317,7.592892612705e-05
F2RL1,4.34792055444824e-09,0.191001555416878,0.237,0.12,7.62233952400321e-05
PROM2,4.4302940201686e-09,0.209831173585738,0.394,0.235,7.76674844675757e-05
RIC3,4.55310509697669e-09,-0.10136830289443,0,0.06,7.98204854550984e-05
MIR155HG,4.55310678792481e-09,-0.118348288856031,0,0.06,7.98205150991099e-05
SCARA3,4.56046172298538e-09,0.184085558176952,0.204,0.093,7.99494544656567e-05
AL050341.2,4.5907830105437e-09,0.0763985496068178,0.04,0,8.04810169578415e-05
LINC01814,4.5907830105437e-09,0.0599188640314795,0.04,0,8.04810169578415e-05
AFG1L,4.5907830105437e-09,0.0890723225794012,0.04,0,8.04810169578415e-05
TMEM225B,4.5907830105437e-09,0.0395359849988695,0.04,0,8.04810169578415e-05
AC078846.1,4.5907830105437e-09,0.0695501130382182,0.04,0,8.04810169578415e-05
AL162411.1,4.5907830105437e-09,0.0416530192992787,0.04,0,8.04810169578415e-05
MIGA2,4.5907830105437e-09,0.0759835695308067,0.04,0,8.04810169578415e-05
AP000866.2,4.5907830105437e-09,0.0585976798277116,0.04,0,8.04810169578415e-05
AL137145.1,4.5907830105437e-09,0.0654035479343557,0.04,0,8.04810169578415e-05
AC006064.4,4.5907830105437e-09,0.11496204960599,0.04,0,8.04810169578415e-05
AC106886.5,4.5907830105437e-09,0.0707254169543063,0.04,0,8.04810169578415e-05
AC142472.1,4.5907830105437e-09,0.0689617063205533,0.04,0,8.04810169578415e-05
FAM83H,4.61888497536336e-09,0.220600991994791,0.197,0.09,8.0973672503095e-05
LAMTOR4,4.81193618352117e-09,0.365230360119573,0.712,0.658,8.43580532333096e-05
RBM6,4.87269064291647e-09,0.316870555952631,0.378,0.24,8.54231396609686e-05
FAM149A,4.89050406909824e-09,0.183794245840835,0.226,0.11,8.57354268353612e-05
OSGIN2,4.91533719187381e-09,0.290245484200459,0.248,0.129,8.61707763107398e-05
NSA2,4.93018362469064e-09,0.388941249801171,0.679,0.662,8.64310491244515e-05
LAMC1,4.96862724207387e-09,0.447909596348476,0.637,0.56,8.7105004180797e-05
MCL1,4.99794688013118e-09,0.366148764824855,0.487,0.35,8.76190067555798e-05
TOP2A,5.00261057289721e-09,-0.175769382115164,0.024,0.109,8.77007659534609e-05
SLC30A2,5.00415896462996e-09,0.0905369040099945,0.06,0.007,8.77279108089278e-05
RRAS,5.02335039224691e-09,-0.357884674987486,0.568,0.683,8.80643557264807e-05
TOR1AIP2,5.04224757119837e-09,0.309547984492771,0.429,0.292,8.83956421706787e-05
USP6NL,5.0818358779835e-09,0.149169979922386,0.153,0.059,8.90896647769287e-05
UBE2D3,5.15746310580221e-09,0.344752337156722,0.701,0.628,9.04154857078185e-05
PRAF2,5.20146819864131e-09,0.223719981719339,0.286,0.157,9.11869389903807e-05
SCD5,5.30827897023477e-09,-0.119323172284532,0.02,0.102,9.30594386271858e-05
PTK7,5.32311335107493e-09,0.268829909805854,0.292,0.165,9.33195001576947e-05
CXorf38,5.39874600918331e-09,0.281661836361837,0.288,0.157,9.46454162869926e-05
ZNF580,5.48133239023529e-09,0.410786703461867,0.491,0.374,9.60932381332149e-05
FBXW11,5.50291872607837e-09,0.222207571829319,0.283,0.157,9.64716681868799e-05
INSR,5.53379678884967e-09,0.150910866156099,0.184,0.077,9.70129915053235e-05
SAA1,5.54687820516005e-09,-1.16033144100478,0.438,0.588,9.72423218146609e-05
LRPAP1,5.55002854899702e-09,-0.303591585341957,0.646,0.785,9.72975504924667e-05
PCSK5,5.59896321718295e-09,0.206356354300051,0.38,0.234,9.81554241604344e-05
FLNA,5.65705389325565e-09,-0.315926500511279,0.414,0.544,9.91738118026649e-05
CD68,5.66164520628376e-09,-0.378540610790155,0.201,0.329,9.92543021113606e-05
TNFRSF10C,5.69714099039363e-09,0.186923667857661,0.142,0.052,9.98765787025907e-05
ABRACL,5.73949370456873e-09,0.381724612309648,0.58,0.467,0.000100619064134794
VWA1,5.79988209676728e-09,0.312684562119512,0.405,0.259,0.000101677733038427
HOXA9,5.95630670164102e-09,0.292912971427401,0.434,0.289,0.000104420012786469
SUDS3,5.98043254414634e-09,0.265229382675309,0.394,0.256,0.00010484296293143
DACH1,6.01536645863819e-09,-0.11287561612119,0.009,0.081,0.000105455389386386
TRPV2,6.07193608056617e-09,-0.0932131607083149,0.011,0.084,0.000106447111428406
PTGFR,6.07879781452639e-09,-0.0998295568896893,0.005,0.072,0.000106567404486462
KLF10,6.10227436121368e-09,0.322362349514352,0.316,0.186,0.000106978971826437
ZKSCAN8,6.13546428168778e-09,0.205984237299183,0.124,0.042,0.000107560824322269
ATF7IP2,6.21344380288132e-09,0.155578463259934,0.113,0.034,0.000108927883308312
VHL,6.26999684691344e-09,0.240083819992497,0.265,0.141,0.00010991931472324
PRCC,6.31310755918935e-09,0.234233455142054,0.285,0.16,0.000110675088620148
TM4SF18,6.34912205819833e-09,-0.151329795437418,0.002,0.064,0.000111306458802275
EXPH5,6.44249879031961e-09,0.130744610152174,0.162,0.065,0.000112943446293093
EDIL3,6.51952384687318e-09,-0.100311688241012,0,0.059,0.000114293772559534
CADPS2,6.51952384687318e-09,-0.122827832887226,0,0.059,0.000114293772559534
CEP55,6.67482852958599e-09,-0.129191700590157,0.011,0.084,0.000117016418952172
PCLO,6.88870725731874e-09,-0.135863741473271,0.026,0.112,0.000120765926928055
DBI,6.99088720336759e-09,0.44438283743721,0.907,0.899,0.000122557243562237
PRKCI,7.01518501516041e-09,0.282495480590724,0.381,0.248,0.000122983208500777
CALM3,7.05637001653434e-09,-0.398794949998516,0.566,0.69,0.000123705222759864
SYTL3,7.08646591420498e-09,0.184523295026779,0.135,0.047,0.000124232833941927
DLL1,7.21304457708868e-09,0.0439414203204821,0.057,0.006,0.000126451884480942
SAMD1,7.27701109380212e-09,0.31369526778393,0.276,0.157,0.000127573281485445
COQ4,7.33542207314897e-09,0.389590674665968,0.467,0.335,0.000128597284364375
AHNAK2,7.44762676783181e-09,-0.378936395481921,0.177,0.313,0.00013056434486686
PIAS3,7.77381258304079e-09,0.135773852505616,0.139,0.051,0.000136282708393288
ACTN1,7.81202662145937e-09,-0.306638924367876,0.369,0.49,0.000136952638700804
TMEM208,7.86383879034767e-09,-0.258358729709223,0.511,0.642,0.000137860957833585
YTHDC1,7.91222412504024e-09,0.343754733319585,0.453,0.319,0.00013870920113608
ATP7A,7.91377715210918e-09,0.131486758963996,0.142,0.052,0.000138736427253626
SHROOM2,7.9531433973401e-09,0.123094565108799,0.075,0.014,0.000139426556898769
TYMP,8.07683520198984e-09,-0.335961229726569,0.343,0.474,0.000141594997926084
GFPT1,8.38580358836736e-09,0.333632841340503,0.558,0.419,0.000147011522707668
EMC6,8.40584093315744e-09,0.361470484581854,0.659,0.547,0.000147362797399183
ARPC2,8.58167191850259e-09,-0.268982252914475,0.819,0.868,0.000150445290403269
AKAP8L,8.59441329408769e-09,0.292706683180337,0.387,0.242,0.000150668659458651
MYBL2,8.61178857128907e-09,-0.0832014233258073,0.002,0.063,0.000150973265443269
COA5,8.74167890933994e-09,0.33648212325659,0.474,0.332,0.000153250372959639
ABHD13,8.7445916776781e-09,0.189841625434504,0.193,0.088,0.000153301436701375
SLC43A2,8.75554862677274e-09,-0.12438902773122,0.015,0.089,0.000153493522975953
RTP4,8.7716432364156e-09,0.154676887099487,0.133,0.046,0.000153775677577602
MBNL3,8.8484157529042e-09,0.13916722384024,0.104,0.03,0.000155121576564164
ETNK1,9.02655834522946e-09,0.353010155985096,0.42,0.286,0.000158244594350218
GAA,9.17455920205927e-09,0.220949444342386,0.323,0.18,0.000160839197371301
KCNN4,9.20636161552116e-09,-0.17536509111181,0.055,0.152,0.000161396725481701
CDH13,9.33219966562826e-09,-0.0967155616017064,0,0.058,0.000163602792338129
PRRX2,9.5905964019078e-09,0.114069883327928,0.064,0.009,0.000168132745521846
PCNP,9.65140245677083e-09,0.353978661395939,0.619,0.522,0.000169198736469649
HNRNPA0,9.69969499771078e-09,0.356799947081672,0.566,0.464,0.000170045353004868
SYNE4,9.87351152584317e-09,0.18775259713128,0.243,0.123,0.000173092530559557
KLHL13,9.90220746518441e-09,0.252268054448,0.316,0.185,0.000173595599072148
FXR1,9.9544976253817e-09,0.3792976249605,0.6,0.499,0.000174512297870567
KIF13B,1.00546359529878e-08,0.277760417279976,0.376,0.235,0.000176267822891828
TSPAN9,1.01275290389409e-08,-0.165747874974441,0.104,0.222,0.000177545711581673
LINC00240,1.01313349321559e-08,0.0964127395113455,0.084,0.019,0.000177612432695626
DIMT1,1.01894046392377e-08,0.219822289402444,0.286,0.159,0.000178630452730475
FOXJ1,1.03726988743132e-08,0.0590200175789887,0.038,0,0.000181843783965585
AL691432.2,1.03726988743132e-08,0.0691397646926564,0.038,0,0.000181843783965585
AC013271.1,1.03726988743132e-08,0.0711617933856514,0.038,0,0.000181843783965585
PRKN,1.03726988743132e-08,0.0442391002847045,0.038,0,0.000181843783965585
AC073957.3,1.03726988743132e-08,0.0944935600115744,0.038,0,0.000181843783965585
AC006480.2,1.03726988743132e-08,0.0594033505384909,0.038,0,0.000181843783965585
CASTOR2,1.03726988743132e-08,0.0398359503313337,0.038,0,0.000181843783965585
CDC37L1-DT,1.03726988743132e-08,0.0509064606448766,0.038,0,0.000181843783965585
AL137145.2,1.03726988743132e-08,0.0681094004573927,0.038,0,0.000181843783965585
AL034549.1,1.03726988743132e-08,0.0538729977403369,0.038,0,0.000181843783965585
AL121832.2,1.03726988743132e-08,0.0823753941161009,0.038,0,0.000181843783965585
RNH1,1.05034869582513e-08,-0.231887569466342,0.564,0.684,0.000184136629865104
MAPK1IP1L,1.05163473015197e-08,0.339977686949001,0.449,0.314,0.000184362084542941
OTUB1,1.06807158315199e-08,0.37326246003732,0.449,0.319,0.000187243629242375
OGFRL1,1.07260424606946e-08,-0.28538427957449,0.106,0.223,0.000188038250378437
UPK1B,1.07605860345302e-08,-0.496281504050701,0.055,0.154,0.000188643833771349
HK2,1.08036569874428e-08,0.271195624319207,0.224,0.112,0.00018939891064686
TIGD2,1.09865507624261e-08,0.0971452228906041,0.071,0.013,0.000192605221416092
DYNLL2,1.11090685465684e-08,0.245056336605067,0.27,0.151,0.00019475308068989
ACKR2,1.11160522126513e-08,0.0582417026807932,0.064,0.009,0.000194875511339989
SGIP1,1.11680177559815e-08,-0.0820895580639579,0.007,0.075,0.000195786519280112
UBR3,1.15920463036887e-08,0.169561378981455,0.17,0.072,0.000203220163749967
DUSP23,1.16253608157086e-08,0.456800223600524,0.476,0.362,0.000203804200460187
GGH,1.16316478002172e-08,-0.168890759669237,0.082,0.192,0.000203914417585607
GMDS,1.18383422697978e-08,-0.203298185569277,0.241,0.367,0.000207537978331826
MAPK14,1.20805440617506e-08,0.257108956584353,0.279,0.159,0.000211784017946549
HPCAL1,1.2220731967676e-08,-0.150901539339642,0.168,0.297,0.000214241652125328
AP1M2,1.23827006427667e-08,0.241953207761849,0.495,0.329,0.000217081124968342
COASY,1.24573046531624e-08,0.355826749127178,0.403,0.274,0.00021838900787459
LRRC1,1.25160933766584e-08,0.162500701206566,0.162,0.066,0.000219419632986198
PHF19,1.28123632369625e-08,-0.183032736655202,0.073,0.178,0.000224613539907189
NIPAL1,1.30004460486888e-08,0.176860727495938,0.17,0.072,0.000227910819679563
CTBP1,1.3029321077831e-08,0.278742809546119,0.305,0.176,0.000228417027815456
MTSS1L,1.30627764078645e-08,0.143458686271574,0.119,0.039,0.000229003533206272
PPM1B,1.32249982237663e-08,0.265759224537524,0.312,0.181,0.000231847443860847
CPT2,1.3327255949339e-08,0.193293197529931,0.223,0.11,0.000233640124047862
PIK3C2A,1.34136418517797e-08,0.362862541094631,0.432,0.308,0.000235154555303549
IL15RA,1.34654447889421e-08,0.111501102362132,0.095,0.025,0.000236062712594943
UXS1,1.36189095652893e-08,-0.260581512443904,0.201,0.332,0.000238753103589087
TINAGL1,1.37299368922922e-08,-0.488572599293061,0.502,0.613,0.000240699523658774
KREMEN1,1.38213345293294e-08,0.128849406955996,0.1,0.028,0.000242301815633674
COX5B,1.38696287894043e-08,0.298283671185214,0.821,0.858,0.000243148462307047
SGK1,1.40062496177797e-08,0.3134175673641,0.312,0.185,0.000245543562049295
MIR22HG,1.4509386951169e-08,0.152169347594873,0.141,0.053,0.000254364062640944
MGAT4A,1.45733463798863e-08,0.217426821301427,0.259,0.139,0.000255485335385786
DEFB1,1.47663803424249e-08,0.311945344178534,0.493,0.326,0.000258869413783051
LZTFL1,1.48823336911919e-08,0.152241234657265,0.245,0.122,0.000260902191940285
TDRP,1.50454052971775e-08,0.24706317571007,0.155,0.063,0.00026376100026482
HYI,1.51139831374465e-08,-0.191977791004935,0.182,0.312,0.000264963238382575
DEGS2,1.51442279985388e-08,0.180994289596746,0.1,0.028,0.000265493461042384
DDX52,1.52826643246589e-08,0.402895607834447,0.449,0.332,0.000267920388275595
P3H2,1.52989540631211e-08,-0.135917566593565,0.047,0.142,0.000268205963680577
PTGER2,1.5317816832161e-08,-0.093286781788509,0.02,0.098,0.000268536646884614
CDS1,1.55586755309237e-08,0.218333395017036,0.261,0.14,0.000272759140732623
SP1,1.5568668149848e-08,0.296713545077808,0.321,0.191,0.000272934321334986
MINK1,1.61780669582798e-08,0.235163322046491,0.246,0.132,0.000283617691845603
S100A1,1.63096841505419e-08,0.230902624087914,0.628,0.508,0.00028592507284315
MT1X,1.65854431655744e-08,-0.655783520884505,0.146,0.266,0.000290759404135685
C2orf49,1.67021071481555e-08,0.19426581613782,0.281,0.157,0.000292804640414314
PEG10,1.70093999221958e-08,-0.245155557548569,0.117,0.231,0.000298191790036015
CCDC85B,1.70981586412465e-08,-0.257569341556412,0.274,0.403,0.000299747819139692
NUAK2,1.7157453509713e-08,0.116633106626959,0.119,0.04,0.000300787317478778
BZW2,1.7659083167913e-08,0.375955161729863,0.5,0.376,0.000309581387016683
CXXC1,1.76846136430276e-08,0.183205980571836,0.214,0.106,0.000310028961775917
KRT18,1.77313001211903e-08,0.354329885069291,0.985,0.947,0.000310847422424587
SESN3,1.80566566344444e-08,0.172991624471178,0.21,0.1,0.000316551247458444
WWP1,1.8075330036711e-08,0.218081106175722,0.327,0.191,0.00031687861087358
ZNF608,1.83679075156874e-08,0.226121264972164,0.288,0.163,0.000322007786657516
SPECC1,1.85642403800463e-08,0.278618886901442,0.42,0.284,0.000325449698102592
PLEKHA7,1.8694855741962e-08,0.101232813728926,0.106,0.032,0.000327739516012335
PHACTR4,1.87642536684854e-08,0.261247894626315,0.33,0.203,0.000328956131062217
CNGA1,1.88215779888239e-08,0.181857193881429,0.232,0.114,0.000329961083722071
