,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
AP003486.1,7.94142788074549e-27,0.0393401262067179,0.042,0,1.39221172177349e-22
RNASE1,7.94142788074549e-27,0.0445639011097551,0.042,0,1.39221172177349e-22
AC022613.1,7.94142788074549e-27,0.0389860175676514,0.042,0,1.39221172177349e-22
PIK3AP1,8.39172015518651e-27,0.13013589205144,0.16,0.058,1.47115246040575e-22
CAPNS1,8.90887425278813e-27,0.277452555582282,0.88,0.892,1.56181474525629e-22
AKAP11,9.09836149199465e-27,0.264460366032297,0.456,0.33,1.59503375316158e-22
SRSF4,9.46972684618006e-27,0.306039139299308,0.808,0.778,1.66013781340383e-22
MAMDC2,9.71880378632742e-27,-0.0711006690890653,0.005,0.095,1.70380349178106e-22
IDH3G,9.7843278594817e-27,-0.187784729623155,0.585,0.774,1.71529051704574e-22
ST6GAL1,9.87889708293928e-27,0.170598963830157,0.25,0.126,1.73186944761009e-22
IRX3,9.91662638531824e-27,0.324328717820086,0.528,0.392,1.73848377161014e-22
HAX1,1.08372762915262e-26,-0.182563856280885,0.525,0.738,1.89988290666745e-22
IL13RA2,1.10589116786839e-26,-0.167060527354361,0,0.083,1.93873780639008e-22
PDCD4,1.11476244715016e-26,0.228739205006413,0.42,0.283,1.95429004609894e-22
PPIG,1.12008812305324e-26,0.287354366217531,0.824,0.834,1.96362648852464e-22
NOC4L,1.14821466857189e-26,-0.115790328898651,0.173,0.349,2.01293513547338e-22
PCLO,1.14821851522987e-26,-0.109992535355094,0.056,0.186,2.01294187904948e-22
STAU1,1.21706861895169e-26,0.275109972294864,0.782,0.789,2.1336429958842e-22
FHIT,1.32662751708522e-26,0.222340178862239,0.336,0.206,2.32571070020209e-22
DNAJC4,1.36595741259882e-26,0.263045799853121,0.574,0.477,2.39465994002699e-22
NTHL1,1.39708949630929e-26,-0.19602015207802,0.381,0.583,2.44923759597982e-22
CFAP69,1.41472833678643e-26,0.108887197426007,0.125,0.038,2.48016024722029e-22
NUDT22,1.42599064299556e-26,-0.178165926820913,0.505,0.727,2.49990419623551e-22
ZC3H13,1.46375727017353e-26,0.35248162038218,0.687,0.648,2.56611287034122e-22
BTBD10,1.46766024982498e-26,-0.132516120130143,0.283,0.481,2.57295518396817e-22
SNX24,1.4906242386913e-26,-0.125015610305119,0.275,0.476,2.61321335284972e-22
SGMS1,1.4959271484397e-26,0.266403945810169,0.506,0.392,2.62250988392963e-22
ZW10,1.56961307336327e-26,-0.0843372425019512,0.079,0.219,2.75168867891316e-22
COMMD5,1.58493639089189e-26,-0.149542258006265,0.315,0.516,2.77855198687258e-22
SYNRG,1.64429000464754e-26,0.258212700305918,0.47,0.352,2.8826048071476e-22
NREP,1.68724978582481e-26,0.233017777772796,0.441,0.309,2.95791759952947e-22
ENO2,1.72480155661546e-26,0.476566257963762,0.448,0.341,3.02374960890257e-22
C16orf72,1.78724023441475e-26,0.282337485350461,0.547,0.443,3.1332108549525e-22
SPATS2L,1.81278483592387e-26,-0.228853306675541,0.859,0.946,3.17799309585814e-22
RANGAP1,1.82131694673499e-26,-0.158546053543861,0.283,0.476,3.1929507393211e-22
ARHGEF10,1.86718798316019e-26,-0.0985122365160608,0.082,0.228,3.27336725327813e-22
ZNF654,1.932956755443e-26,0.182805689966871,0.247,0.127,3.38866648796713e-22
EFNA1,1.99080920084917e-26,0.319973997284505,0.479,0.361,3.49008761000867e-22
ATG14,2.03168094342835e-26,0.15712105755861,0.221,0.103,3.56173986192424e-22
ARMT1,2.08924837772978e-26,-0.151981950045878,0.405,0.613,3.66266133099808e-22
SEC61B,2.11915052976496e-26,-0.168223016368511,0.917,0.969,3.71508279373095e-22
LCN2,2.2206126349978e-26,-0.0687734151426787,0.963,0.882,3.89295601041465e-22
FBXO5,2.26518309894966e-26,-0.161965794171679,0.052,0.172,3.97109249076866e-22
A1BG-AS1,2.28218932784288e-26,0.0730906068359152,0.069,0.01,4.00090611064136e-22
EBI3,2.30463896913432e-26,0.0662429544096964,0.073,0.011,4.04026257678938e-22
PJVK,2.31194150215375e-26,0.0403143978927836,0.041,0,4.05306464742574e-22
AC092894.1,2.31194150215375e-26,0.0434516025485545,0.041,0,4.05306464742574e-22
AC073335.2,2.31194150215375e-26,0.0453756834284792,0.041,0,4.05306464742574e-22
CDC37L1-DT,2.31194150215375e-26,0.0394373051264071,0.041,0,4.05306464742574e-22
KYAT1,2.31194150215375e-26,0.0409814708603296,0.041,0,4.05306464742574e-22
AL109976.1,2.31194150215375e-26,0.0425011682171643,0.041,0,4.05306464742574e-22
PHETA2,2.31194150215375e-26,0.0385511223084475,0.041,0,4.05306464742574e-22
ACAA1,2.35825940324567e-26,-0.183192038650483,0.521,0.723,4.13426455982999e-22
DHRS11,2.36737823870322e-26,-0.10677953811055,0.106,0.255,4.15025079027061e-22
CD109,2.37611925791987e-26,-0.105843417288559,0.118,0.272,4.16557467105932e-22
ITM2A,2.38093556030682e-26,-0.104152398288451,0.02,0.122,4.17401813077389e-22
DOHH,2.43273141286969e-26,-0.0965164138786357,0.137,0.301,4.26482143990185e-22
CCDC107,2.52555765023502e-26,-0.191585513003365,0.594,0.779,4.42755511662701e-22
NOSIP,2.63330571828712e-26,-0.186066294588609,0.458,0.661,4.61644825472914e-22
OLFM2,2.70416956046349e-26,0.0472930623786576,0.047,0.001,4.74067965644855e-22
EXOSC9,2.88157471029244e-26,-0.138742638748953,0.219,0.396,5.05168862461368e-22
PDSS1,3.04512343928868e-26,-0.0872924100848866,0.051,0.175,5.33840590141699e-22
HINT2,3.11287519344875e-26,-0.192682379688291,0.528,0.742,5.45718150163501e-22
MIS18A,3.26908247534282e-26,-0.147419420052233,0.188,0.35,5.7310284875235e-22
TECR,3.29490982889779e-26,0.270646895205172,0.881,0.898,5.77630642104072e-22
IL6ST,3.33126829176399e-26,0.304125425403157,0.676,0.627,5.84004644229144e-22
RIC8A,3.33949318297556e-26,-0.159962561596948,0.372,0.574,5.85446549907445e-22
UFL1,3.34268905727319e-26,0.307425291475491,0.669,0.62,5.86006818630562e-22
PODXL2,3.56643451285181e-26,-0.0978116385047135,0.081,0.218,6.25231634448051e-22
NKTR,3.70828114694223e-26,0.473232534241307,0.697,0.689,6.50098767870443e-22
ZDBF2,4.03792517139448e-26,0.152311117726251,0.19,0.083,7.07888661797166e-22
ANKS6,4.18866601524091e-26,-0.11844348266191,0.15,0.316,7.34315039131883e-22
F2R,4.26352617282711e-26,-0.0859121648365265,0.037,0.151,7.4743877335832e-22
C4orf36,4.3274412048405e-26,-0.061978836456061,0,0.081,7.58643717620589e-22
TRAF4,4.35388080493402e-26,0.282331142957721,0.734,0.691,7.63278843912983e-22
SLC22A23,4.50542042869256e-26,0.0884468157904614,0.098,0.023,7.89845255354092e-22
ETF1,4.56715705111436e-26,-0.186573889401497,0.556,0.743,8.00668302630858e-22
PSMC2,4.89340711488909e-26,-0.160751591437718,0.431,0.639,8.57863201311206e-22
ADAMTS9,5.03642386485329e-26,-0.166866594910638,0.168,0.34,8.8293546774743e-22
FZD3,5.52817472744244e-26,0.206673211088901,0.289,0.165,9.69144311467934e-22
PTH2R,5.6829309754178e-26,-0.0629049100400544,0,0.08,9.96274629300494e-22
STAT1,5.75571458495541e-26,-0.20761934676919,0.48,0.667,1.00903432388853e-21
DCLK1,5.98372107240679e-26,-0.0711359578002208,0.002,0.085,1.04900614120363e-21
MRPL9,5.9998779759477e-26,-0.159498237693187,0.42,0.628,1.05183860796339e-21
DNAJB1,6.24479562130568e-26,0.288427579973024,0.692,0.627,1.0947751203711e-21
FAF1,6.67276977311001e-26,-0.153891711204357,0.318,0.509,1.16980326892392e-21
ELOVL5,6.69253468270999e-26,-0.162487874982124,0.34,0.543,1.17326825522589e-21
ERFE,6.72818220505089e-26,0.0385161641338821,0.04,0,1.17951762236747e-21
AC146944.4,6.72818220505089e-26,0.0442872548050672,0.04,0,1.17951762236747e-21
IER3-AS1,6.72818220505089e-26,0.0349239407206457,0.04,0,1.17951762236747e-21
AL080317.1,6.72818220505089e-26,0.0485663067546263,0.04,0,1.17951762236747e-21
AC073111.5,6.72818220505089e-26,0.0352433697553166,0.04,0,1.17951762236747e-21
DDN-AS1,6.72818220505089e-26,0.0380634164618367,0.04,0,1.17951762236747e-21
AP000688.2,6.72818220505089e-26,0.0396464234678832,0.04,0,1.17951762236747e-21
CDYL2,6.77213622572173e-26,0.19787997923188,0.263,0.142,1.18722320173128e-21
RAB25,6.97468823381087e-26,0.220689763418625,0.87,0.69,1.22273259426938e-21
GNPNAT1,7.17680452219033e-26,-0.142932268341625,0.309,0.509,1.25816560078519e-21
ETV6,7.29895170319142e-26,0.294312290554318,0.566,0.467,1.27957922308649e-21
DHRS9,7.46969038501559e-26,-0.27202144999124,0.034,0.144,1.30951142139708e-21
YWHAZ,7.49881023201867e-26,-0.259589124845651,0.955,0.981,1.31461642177519e-21
APOO,7.80382707761952e-26,-0.106669549359927,0.182,0.359,1.36808892497748e-21
DLGAP4,8.0603763585019e-26,-0.149899789140195,0.36,0.557,1.41306457940897e-21
CMC1,8.28740732711331e-26,-0.165134728775319,0.473,0.678,1.45286537851623e-21
SMCO4,8.54829749069545e-26,-0.132156819787303,0.131,0.283,1.49860203309382e-21
TRAK1,8.86109093343729e-26,0.212315646345713,0.331,0.207,1.55343785154089e-21
LYPD3,9.13296432198911e-26,0.16750627971805,0.171,0.068,1.60109997528791e-21
AKT1,9.54127789078111e-26,-0.168875867777894,0.473,0.679,1.67268142703284e-21
RUSC1,9.55099368368668e-26,-0.140790578365776,0.286,0.484,1.67438470268711e-21
ENTPD6,9.71112192398655e-26,-0.13187685641562,0.315,0.523,1.70245678449408e-21
ALDH7A1,9.9012104249185e-26,0.256064475401373,0.459,0.341,1.73578119959246e-21
GABARAP,1.00525836925426e-25,0.159007834410095,0.295,0.167,1.76231844713963e-21
OTUB2,1.01127528629165e-25,-0.10224557988375,0.077,0.214,1.77286670439789e-21
VMP1,1.02492835836558e-25,0.572572287518732,0.897,0.922,1.79680190505069e-21
SCNN1A,1.04486915720274e-25,0.264105832474263,0.616,0.518,1.83176011949213e-21
SCOC,1.09509317000463e-25,0.263173888339842,0.832,0.848,1.91980783633512e-21
NR1D1,1.12325833280923e-25,0.161354617715032,0.198,0.088,1.96918418324786e-21
SMIM6,1.16718882251097e-25,0.147515800304745,0.23,0.112,2.04619872474398e-21
SNX17,1.17236692626996e-25,-0.175748195594435,0.511,0.707,2.05527645844387e-21
ATP8A1,1.17837522652122e-25,-0.0939201988882148,0.063,0.193,2.06580960961435e-21
BCL9,1.19196141414482e-25,0.185824917920586,0.269,0.147,2.08962755513728e-21
CARD6,1.20588029104944e-25,0.179562121198341,0.307,0.178,2.11402873823878e-21
IRX5,1.21878529007628e-25,-0.0854245359143891,0.018,0.115,2.13665249203273e-21
RASSF8-AS1,1.31150682219937e-25,-0.0844313196855831,0.047,0.167,2.29920260999771e-21
SYT11,1.32116076148321e-25,-0.075869726408911,0.005,0.091,2.31612693095621e-21
ABHD11,1.32708857630773e-25,-0.276972646218822,0.623,0.79,2.32651898312508e-21
H6PD,1.33231191414761e-25,0.21356878385987,0.304,0.179,2.33567601669217e-21
BTNL9,1.40199846351058e-25,0.0564261580859949,0.043,0.001,2.4578435063804e-21
C3orf67,1.53556112509953e-25,-0.0839510897798669,0.036,0.147,2.69199220841198e-21
CXXC1,1.64005346128492e-25,0.237291847907259,0.378,0.25,2.87517772297859e-21
MAFB,1.6729689558508e-25,0.0932558994586735,0.102,0.026,2.93288187650203e-21
HPS4,1.71286841561749e-25,0.229141878599604,0.353,0.225,3.00282961941901e-21
TMEM178B,1.729417367841e-25,0.190123419454596,0.268,0.147,3.03184158756205e-21
ATP13A2,1.83875146006527e-25,-0.155944769395142,0.205,0.376,3.22351518464043e-21
STRADB,1.9080115411885e-25,0.194312655065596,0.346,0.218,3.34493503285756e-21
YEATS4,1.9487214746989e-25,-0.120292604640317,0.206,0.382,3.41630361729464e-21
AL358781.1,1.95733028119636e-25,0.037029782587838,0.04,0,3.43139571596535e-21
AC011611.4,1.95733028119636e-25,0.0387614050633273,0.04,0,3.43139571596535e-21
AC025164.1,1.95733028119636e-25,0.0452579518933577,0.04,0,3.43139571596535e-21
AC068338.3,1.95733028119636e-25,0.0390996020847754,0.04,0,3.43139571596535e-21
GRK3,1.95733028119636e-25,0.0419830348947456,0.04,0,3.43139571596535e-21
KPNA5,1.98694170115467e-25,0.151534808495986,0.192,0.086,3.48330749629425e-21
TSKU,2.09544790305386e-25,0.153013651746404,0.244,0.122,3.67352971884372e-21
TARSL2,2.19231400289762e-25,0.172300198971449,0.221,0.107,3.84334567847982e-21
ILKAP,2.21117723287372e-25,-0.135763441823096,0.269,0.457,3.87641480695092e-21
CAPN1,2.21432733000635e-25,-0.244430231463168,0.766,0.885,3.88193724223413e-21
TMEM199,2.22212021168081e-25,-0.0916470741432757,0.197,0.38,3.89559894309762e-21
FAM169A,2.24041601458495e-25,0.0579489796547461,0.063,0.008,3.92767331516887e-21
TEF,2.29204452637206e-25,0.0858981137955765,0.11,0.03,4.01818325918286e-21
FZD6,2.38226629265659e-25,0.251050160485943,0.485,0.372,4.17635103765626e-21
CD3EAP,2.46410884920945e-25,-0.100985092665189,0.081,0.215,4.31982922354908e-21
PKM,2.50902641452647e-25,-0.168375555311611,0.992,0.994,4.39857420730636e-21
YKT6,2.70945532352483e-25,-0.134434236913097,0.24,0.425,4.74994612767138e-21
FAM149A,2.87839629950175e-25,0.175081200234429,0.318,0.185,5.04611655265651e-21
CSDE1,2.96768343188288e-25,0.22764285106299,0.927,0.944,5.20264582443388e-21
BBS7,2.98471897671347e-25,-0.0941037633790499,0.135,0.294,5.23251083807639e-21
SLC38A1,3.06347293294779e-25,0.312512397683971,0.856,0.858,5.37057439875076e-21
SH3KBP1,3.15514032000423e-25,-0.12917308946039,0.174,0.339,5.53127649499941e-21
TACR1,3.1853712758132e-25,0.0415979617693436,0.044,0.001,5.58427438362813e-21
MAP3K2,3.29606137275438e-25,0.28834058824794,0.511,0.405,5.77832519257571e-21
ELFN2,3.31285455195777e-25,-0.0843337772477328,0.078,0.214,5.80776531503716e-21
BMP2,3.3284563160998e-25,0.250379863968992,0.285,0.161,5.83511676775455e-21
PRR36,3.64028384591247e-25,0.172663429961998,0.263,0.141,6.38178161026916e-21
CCPG1,3.82795578024695e-25,0.29835724878019,0.595,0.516,6.71078927835092e-21
RSRC2,3.86493786771357e-25,0.315164967688543,0.755,0.744,6.77562257588865e-21
TBRG4,3.9129299694356e-25,-0.12120682741088,0.288,0.485,6.85975752941755e-21
HSD17B11,3.99436080301383e-25,0.177035716624152,0.321,0.192,7.00251392376354e-21
OSBPL1A,4.04305675097971e-25,-0.125975762121296,0.147,0.305,7.08788279014253e-21
CLDN23,4.22725413063836e-25,-0.10969258145966,0.096,0.237,7.41079921642211e-21
ENTPD2,4.2515269334462e-25,0.0897107786222393,0.115,0.034,7.45335186702454e-21
ODF2L,4.28156214906802e-25,0.336126309899466,0.637,0.571,7.50600660353114e-21
CIT,4.39901005963921e-25,0.250712220384865,0.314,0.188,7.71190453555351e-21
OBSCN,4.44950812725102e-25,0.213432425247617,0.244,0.127,7.80043269788376e-21
PGAM5,4.61390822250385e-25,-0.113065448672589,0.159,0.32,8.0886425048715e-21
LMF2,4.66483065403235e-25,-0.132304559706558,0.347,0.555,8.1779146195841e-21
KCNJ1,4.97213653354236e-25,-0.0680611433448043,0.002,0.083,8.71665255695311e-21
ADGRL4,5.00453131560196e-25,-0.0666691106591782,0,0.077,8.7734438493818e-21
MOB1B,5.06411799516407e-25,0.200064059577498,0.311,0.189,8.87790525732213e-21
SCCPDH,5.09724994028389e-25,-0.370847681132771,0.575,0.758,8.93598887031169e-21
IL1A,5.20531081335251e-25,0.111755801352153,0.073,0.012,9.12543038688828e-21
EIF3B,5.26742407379584e-25,-0.194289114568204,0.666,0.81,9.23432114377149e-21
OSBPL8,5.32487310961499e-25,-0.182886191631631,0.495,0.687,9.33503504846603e-21
BIN1,5.34612049582242e-25,-0.176866625929792,0.611,0.778,9.37228384122629e-21
ZNF451,5.5100666701891e-25,0.283935415423041,0.463,0.354,9.65969787950851e-21
ACAD9,5.62360642363023e-25,-0.106302403677196,0.187,0.358,9.85874442126615e-21
AC074117.1,5.69218309201973e-25,0.0428114107106093,0.039,0,9.97896617861978e-21
AL645728.1,5.69218384695101e-25,0.041056077187662,0.039,0,9.97896750208982e-21
AL355816.2,5.69218384695101e-25,0.0438823731358636,0.039,0,9.97896750208982e-21
AC024060.1,5.69218384695101e-25,0.0510604629216984,0.039,0,9.97896750208982e-21
AL513548.1,5.69218384695101e-25,0.043372412719497,0.039,0,9.97896750208982e-21
LARGE2,5.69218384695101e-25,0.0424516282064413,0.039,0,9.97896750208982e-21
EPOP,5.69218384695101e-25,0.0352148420741669,0.039,0,9.97896750208982e-21
AC007114.2,5.69218384695101e-25,0.0454171772252114,0.039,0,9.97896750208982e-21
AC027097.1,5.69218384695101e-25,0.0358375411742261,0.039,0,9.97896750208982e-21
LINC01836,5.69218384695101e-25,0.0307560535305716,0.039,0,9.97896750208982e-21
AC004264.1,5.69218384695101e-25,0.0396135826567151,0.039,0,9.97896750208982e-21
EMC8,5.72907708589075e-25,-0.16563195060143,0.401,0.597,1.00436450392751e-20
FNDC3B,6.05865967927055e-25,0.33068580522504,0.742,0.706,1.06214362837292e-20
CLUAP1,6.10591783128854e-25,0.27241614390644,0.515,0.419,1.07042845500319e-20
PNKD,6.12548284302187e-25,0.290881280256972,0.787,0.791,1.07385839721016e-20
PPP2R2C,6.3310023394927e-25,-0.0590005520045984,0.003,0.084,1.10988802013647e-20
CRY2,6.53625266908507e-25,0.134470777427284,0.166,0.067,1.1458704554173e-20
SERPINB1,6.57504295538595e-25,0.348863749888048,0.869,0.873,1.15267078050871e-20
UBE2D3,6.87780413806059e-25,0.215325951627633,0.923,0.926,1.2057478434434e-20
COPS6,6.92927656201917e-25,-0.208274839513826,0.702,0.852,1.21477147408758e-20
RIMS2,7.11080044751199e-25,0.0992307537026189,0.103,0.027,1.24659442645333e-20
GFER,7.22015456953902e-25,-0.14036604767728,0.444,0.639,1.26576529758589e-20
ZRSR2,7.29899040078789e-25,0.204810714148927,0.286,0.164,1.27958600716212e-20
FOXO3,7.44612064825165e-25,0.281068156536133,0.589,0.501,1.305379410845e-20
ZNF436-AS1,7.50994430963138e-25,0.113400769630213,0.141,0.05,1.31656833692148e-20
OSR2,7.6777630204767e-25,0.0419275358490591,0.047,0.002,1.34598863511977e-20
LTV1,8.23414853315667e-25,-0.123094355275819,0.224,0.406,1.4435285793477e-20
ABCB1,8.61043870145922e-25,-0.0623557575215362,0,0.077,1.50949600875282e-20
RBM7,8.65798589755918e-25,0.251383236966107,0.541,0.443,1.5178315077011e-20
GBE1,8.95809239528867e-25,0.275185054289112,0.456,0.34,1.57044317781806e-20
P2RX4,9.11011447922035e-25,0.185960849914865,0.304,0.174,1.59709416935212e-20
KIAA1522,9.47339851659693e-25,0.285192722880654,0.671,0.613,1.66078149394461e-20
VAC14-AS1,1.02233337681014e-24,0.0872305570899852,0.073,0.012,1.79225264288586e-20
SMIM5,1.10262282308204e-24,0.141411153662055,0.373,0.217,1.93300807114513e-20
COA1,1.12380255400044e-24,-0.201919560786862,0.487,0.658,1.97013825741817e-20
CLIC3,1.12921388678825e-24,-0.0828730156520551,0,0.076,1.97962486492848e-20
U2AF1,1.13188655895554e-24,-0.0899607745800269,0.05,0.168,1.98431032650496e-20
CISD1,1.31580091449147e-24,-0.186041871628246,0.563,0.748,2.306730583195e-20
UBA7,1.32514360051391e-24,0.111560425473765,0.184,0.078,2.32310924606094e-20
CLIC6,1.37842290241555e-24,0.0868483196301147,0.102,0.027,2.4165131902247e-20
CEP350,1.43925571642514e-24,0.3066092889402,0.576,0.493,2.52315919646491e-20
UCHL5,1.44394063241304e-24,-0.15939914915103,0.371,0.56,2.5313723226833e-20
FEM1B,1.46513259538254e-24,0.219296288287654,0.381,0.253,2.56852395296512e-20
UGT3A1,1.48072343723786e-24,-0.0686305435917399,0,0.076,2.59585625782169e-20
POLE2,1.55141563198515e-24,-0.0717156982604791,0.011,0.098,2.71978674443317e-20
B4GALT1,1.55483057667739e-24,0.306486542546906,0.769,0.748,2.72577348397313e-20
SF3B2,1.5625363378414e-24,0.257839440767353,0.859,0.848,2.73928245386977e-20
EIF3D,1.58478034058541e-24,-0.189420661661755,0.784,0.916,2.77827841508029e-20
AC008741.2,1.65479891726702e-24,0.0384604232217,0.038,0,2.90102798186082e-20
GYG2,1.65479913666603e-24,0.0347485574947735,0.038,0,2.90102836648922e-20
AC090673.1,1.65479913666603e-24,0.054206291015037,0.038,0,2.90102836648922e-20
AC016588.2,1.65479913666603e-24,0.0381829445624023,0.038,0,2.90102836648922e-20
HOXA3,1.73223035676958e-24,0.200301926720921,0.285,0.162,3.03677303845274e-20
TSPAN4,1.83456430315075e-24,-0.187788717076855,0.415,0.598,3.21617467985358e-20
MAGED2,1.8752860203419e-24,0.263456555370853,0.705,0.635,3.28756392226139e-20
CEBPZ,1.91911054681454e-24,0.312781747744096,0.611,0.55,3.36439269962056e-20
BCL7A,1.92983371993071e-24,0.226063210877938,0.388,0.268,3.38319149441052e-20
INHA,1.94729078485253e-24,0.0884716248756177,0.103,0.027,3.41379547492497e-20
FAM199X,1.96675188092377e-24,0.292016521297855,0.573,0.493,3.44791272244747e-20
UBE2D4,1.97142242922259e-24,-0.0892709486124105,0.09,0.227,3.45610066067012e-20
RNF44,2.05682114440677e-24,0.176402964627455,0.253,0.135,3.60581314825951e-20
IFI44L,2.05965587509613e-24,0.220348699254178,0.315,0.178,3.61078271463103e-20
ZNF395,2.09393693751975e-24,0.223630469086093,0.336,0.207,3.67088084516587e-20
MPZL3,2.13140918571097e-24,0.126318310058385,0.173,0.072,3.7365734434699e-20
C19orf70,2.17182853228195e-24,-0.156578346427553,0.715,0.868,3.80743259994349e-20
HPS1,2.27681237666771e-24,-0.140316051282086,0.268,0.454,3.99147977753617e-20
SIX4,2.37641596420527e-24,0.112923817297998,0.134,0.046,4.16609482684826e-20
SMOX,2.5294982315133e-24,-0.143302279556543,0.293,0.479,4.43446334966596e-20
TP53TG1,2.64038963151813e-24,0.260570553171881,0.478,0.374,4.62886706301444e-20
FASTK,2.66218781808074e-24,-0.161796752014277,0.4,0.592,4.66708146387735e-20
KIAA0319L,3.06369935930655e-24,0.254200705283436,0.515,0.416,5.37097134680031e-20
COPS8,3.10168629177362e-24,-0.149261038224711,0.388,0.59,5.43756623810832e-20
WAC,3.18689654783741e-24,0.255290397639758,0.719,0.691,5.58694833801377e-20
C19orf48,3.48573322639282e-24,-0.144029735889701,0.262,0.442,6.11083891918925e-20
ABHD17A,3.53504588776036e-24,-0.163761528451013,0.432,0.63,6.19728894583269e-20
TMEM183A,3.54606899963439e-24,-0.160068531613963,0.397,0.595,6.21661356325905e-20
RBM28,3.55663975784419e-24,-0.113362740412587,0.224,0.409,6.23514515947665e-20
SKA1,3.63444468967215e-24,-0.0694542422401469,0.003,0.082,6.37154498546425e-20
BAZ1A,3.8366613977819e-24,-0.162633907578005,0.498,0.697,6.72605109645146e-20
E2F8,3.85976390601151e-24,-0.0784128842604291,0.032,0.136,6.76655210362877e-20
MYO1E,3.90983959192635e-24,-0.155642427878096,0.537,0.737,6.85433978860609e-20
MGAT4A,4.14870072788044e-24,0.249357398701304,0.431,0.313,7.27308724604719e-20
AC015982.1,4.80913010855738e-24,0.0331472689928318,0.037,0,8.43088599331195e-20
AC008443.5,4.80913010855738e-24,0.0329555398308147,0.037,0,8.43088599331195e-20
AC021321.1,4.80913010855738e-24,0.0445817248952407,0.037,0,8.43088599331195e-20
C10orf143,4.80913010855738e-24,0.0380112411865643,0.037,0,8.43088599331195e-20
AC009779.2,4.80913010855738e-24,0.0383483113966327,0.037,0,8.43088599331195e-20
AC010542.2,4.80913010855738e-24,0.0391627983110186,0.037,0,8.43088599331195e-20
TMEM176B,4.90142475242927e-24,-0.100248745302889,0.002,0.078,8.59268773348376e-20
POLQ,4.92687271858012e-24,-0.0562968471230946,0.005,0.086,8.63730056294282e-20
SLC30A2,5.00224083725954e-24,0.0466589907319982,0.06,0.007,8.7694284117997e-20
AURKC,5.04076788949712e-24,0.0549139063040391,0.067,0.01,8.83697018707741e-20
CYHR1,5.04853413521499e-24,0.268723069745995,0.595,0.53,8.8505851924454e-20
ERCC6L,5.07324144137319e-24,-0.0568712958512804,0.005,0.086,8.89389957087134e-20
ICE2,5.17906690138802e-24,0.252163682604148,0.447,0.331,9.07942218482334e-20
SLC14A2,5.35827467661209e-24,0.0688653509392804,0.081,0.017,9.39359133556866e-20
RPL7L1,5.36924066450004e-24,-0.203985879445823,0.689,0.836,9.41281580893502e-20
ADI1,5.542876622117e-24,-0.145504369783299,0.489,0.703,9.71721700623331e-20
CCNE1,5.55408390947009e-24,-0.0666648946995146,0.021,0.116,9.73686450169202e-20
CETN2,5.56665510973577e-24,0.296883565173814,0.673,0.655,9.75890307287778e-20
PRKCSH,5.64844295432224e-24,0.281283594053867,0.694,0.651,9.90228534322232e-20
SEMA3F,5.799710899785e-24,-0.0955948204033103,0.085,0.218,1.01674731784131e-19
DSN1,5.80356381244346e-24,-0.0946443093414426,0.082,0.211,1.01742277195946e-19
DCAF12L1,5.88830597413556e-24,0.0892466842975875,0.132,0.045,1.0322789203257e-19
DSTN,6.01597308761791e-24,-0.184273596569493,0.955,0.987,1.0546602419903e-19
TGFBR3L,6.13194936920456e-24,0.243417913166458,0.424,0.307,1.07499204391525e-19
MCTP2,6.27941534560572e-24,0.104888879714515,0.123,0.04,1.10084430423814e-19
NCSTN,6.29779100498323e-24,0.254960362331628,0.531,0.437,1.10406574108361e-19
ZNF706,6.33349245422845e-24,-0.228239100134731,0.802,0.911,1.11032456215079e-19
PTK7,6.36919465402589e-24,0.23261118359974,0.425,0.305,1.11658351479728e-19
STON1,6.97117416589039e-24,0.0812496715304125,0.075,0.014,1.22211654302224e-19
AK2,7.017657923517e-24,0.312224765749254,0.722,0.691,1.23026561057177e-19
RAD51C,7.14403521600764e-24,-0.143207503358889,0.26,0.436,1.2524208137183e-19
CBX4,7.23535712540157e-24,0.172633774963423,0.3,0.177,1.26843045765415e-19
NTPCR,7.33018648283884e-24,0.270196560162597,0.657,0.619,1.28505499230648e-19
HACD3,7.52501170640685e-24,0.301338616765995,0.84,0.865,1.31920980225018e-19
KDM4B,7.87609762632495e-24,0.238969043430442,0.421,0.307,1.38075867487103e-19
KDM6B,8.01505233485831e-24,0.22571303554051,0.366,0.244,1.40511882482401e-19
TIPIN,8.07989532955782e-24,-0.116553565194257,0.098,0.231,1.41648645022478e-19
BRD1,8.5895143140329e-24,0.259310675255739,0.431,0.316,1.50582775439311e-19
USP5,8.66803638204845e-24,-0.100623565650003,0.229,0.407,1.51959345813691e-19
NPHP1,8.73977090952343e-24,0.188892316641529,0.3,0.181,1.53216923814855e-19
ZBTB7A,8.86608927555747e-24,0.297660622453726,0.703,0.658,1.55431411089798e-19
MYO5B,8.9488448308416e-24,-0.16354908478781,0.355,0.547,1.56882198729484e-19
POLR3H,9.04556085109829e-24,-0.101484722705479,0.192,0.364,1.58577727280604e-19
LINC01559,9.50949322968424e-24,0.242857615917493,0.375,0.248,1.66710925809594e-19
YAP1,9.56940215466136e-24,0.271756349089658,0.617,0.565,1.67761189173368e-19
TMEM169,1.03958091993893e-23,0.13498213811962,0.201,0.094,1.82248931074494e-19
SLC6A8,1.06684767437365e-23,-0.119043020697586,0.219,0.396,1.87029065794445e-19
DHX29,1.08846374598326e-23,-0.131295119694946,0.44,0.645,1.90818579308326e-19
