,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
OCEL1,0.356023675807352,-0.0696043366163198,0.004,0.009,1
FAM3A,0.356388999472691,0.0207138747746025,0.01,0.017,1
DTX4,0.356470671448456,-0.0569330319830753,0.004,0.009,1
AC012485.3,0.356470671448456,-0.0748727988451115,0.004,0.009,1
CLIP3,0.356918020623372,-0.0338038300701738,0.004,0.009,1
AC021097.1,0.356918020623372,-0.0652639910150139,0.004,0.009,1
CUL1,0.356954419149405,0.275803976612036,0.252,0.239,1
EFCAB5,0.357190933749682,-0.0625009352038094,0.032,0.043,1
RABL3,0.357343949681151,0.037314054475661,0.06,0.077,1
AL590560.2,0.357365723282608,-0.0452146499218159,0.004,0.009,1
INPP4A,0.357430069124728,-0.0310400064899703,0.094,0.115,1
C16orf72,0.357473264002626,0.220688363140685,0.125,0.107,1
CEBPZOS,0.357514101922783,-0.186283891043402,0.062,0.077,1
ZNF117,0.357663839656217,0.105641983209152,0.037,0.026,1
TUBA1A,0.357757616821579,-0.0471399590254961,0.021,0.03,1
SIRT4,0.357813779376112,-0.0324429251176184,0.004,0.009,1
AC104184.1,0.357813779376112,-0.0189313111969409,0.004,0.009,1
TXN2,0.357947234324161,-0.122286606976993,0.017,0.026,1
ITGA10,0.358262188853274,-0.185036640740428,0.004,0.009,1
PHLDA3,0.358262188853274,-0.0357061210227005,0.004,0.009,1
AGPAT1,0.358262188853274,-0.028491470490684,0.004,0.009,1
HSD17B1,0.358262188853274,-0.0814801854248134,0.004,0.009,1
METTL16,0.358268696528589,0.19855125268544,0.182,0.162,1
CA1,0.358410726696192,0.0355099200854516,0.038,0.026,1
HSPG2,0.358538225811439,0.0537104163283542,0.144,0.171,1
CUL7,0.358545387453059,0.0184921249876329,0.014,0.021,1
LEPROTL1,0.358597954643908,-0.0254085011675116,0.021,0.03,1
ARHGAP40,0.358613259722586,-0.0368921205254408,0.027,0.017,1
LPAR5,0.358710951662924,-0.0228650170223149,0.004,0.009,1
DHRS4,0.358710951662924,-0.00776943041055258,0.004,0.009,1
AP001160.1,0.358710951662924,-0.0334888924844294,0.004,0.009,1
AC092757.3,0.358710951662924,-0.0277842402290371,0.004,0.009,1
CSPP1,0.359045802280322,0.22309082881484,0.236,0.218,1
GPR68,0.359160067753333,-0.0127793951995408,0.004,0.009,1
ZNF610,0.359160067753333,-0.0238164176612004,0.004,0.009,1
TMEM86B,0.359160067753333,-0.029505859307292,0.004,0.009,1
LINC02482,0.359160067753333,-0.020211572148463,0.004,0.009,1
DENND4C,0.35949254697326,0.244062585698887,0.339,0.329,1
LYST,0.359552255555865,0.15413500172333,0.234,0.214,1
WDR62,0.35960953707221,-0.0217419978041197,0.004,0.009,1
LY6E-DT,0.35960953707221,-0.0207029724562272,0.004,0.009,1
AL391121.1,0.35960953707221,-0.0280812309955132,0.004,0.009,1
NKAP,0.359650120869788,-0.0430271629983313,0.021,0.03,1
ZMYM6,0.360059359566705,-0.0152337618458963,0.004,0.009,1
AL031846.2,0.360059359566705,-0.0159315394036015,0.004,0.009,1
AL157832.1,0.360059359566705,-0.0165414207292461,0.004,0.009,1
STRN,0.360120441521273,0.19266654018972,0.345,0.333,1
USP10,0.360270746657221,-0.0189741486991425,0.178,0.205,1
TACR1,0.360370875890916,-0.0725192256035542,0.035,0.047,1
POMK,0.360509535183405,-0.00394713650149208,0.004,0.009,1
KCTD21-AS1,0.360509535183405,-0.00631948043781602,0.004,0.009,1
AL353622.1,0.360509535183405,-0.00510272966019361,0.004,0.009,1
BAX,0.360704224185118,-0.0312918144602762,0.021,0.03,1
CCDC12,0.3608306689985,-0.00348741190657109,0.209,0.239,1
MTIF3,0.360841778030228,-0.0613786726467118,0.043,0.056,1
DCLK1,0.360893540530097,0.152097252855168,0.022,0.013,1
SYNE4,0.360960063868338,0.00290473523085883,0.004,0.009,1
HGS,0.36107315851426,-0.00191086231037108,0.111,0.132,1
REC8,0.361097154536632,0.128546058289081,0.032,0.021,1
RNF19B,0.361143127563754,0.27616748950464,0.098,0.081,1
RHBDD1,0.36124197787314,-0.0700012352171961,0.178,0.201,1
RNF7,0.361337613958321,-0.0242562400353734,0.021,0.03,1
SELENOW,0.361824389962089,0.188741589542249,0.112,0.094,1
KCNQ4,0.3618621802242,0.000272729579284682,0.004,0.009,1
C16orf91,0.3618621802242,0.00591312860889607,0.004,0.009,1
HMOX1,0.3618621802242,0.0171316595697931,0.004,0.009,1
WDR75,0.362009465205476,-0.0772665047947086,0.035,0.047,1
MORC4,0.362016959550148,-0.031407276313464,0.032,0.043,1
TRMT10A,0.362313767784374,0.00141648852648759,0.004,0.009,1
AL162430.2,0.362313767784374,0.00664665159942117,0.004,0.009,1
ADIPOR1,0.362618168099998,0.112027807758749,0.022,0.013,1
CCDC120,0.362860221641605,0.121841853514398,0.057,0.043,1
BRF2,0.363218001388099,0.0121047102988625,0.004,0.009,1
C9orf106,0.363218001388099,0.00634037921302476,0.004,0.009,1
SNX19,0.363244760464897,-0.0983671189626766,0.081,0.098,1
STK36,0.36326623424494,0.101323763989982,0.022,0.013,1
B3GAT3,0.363453076204571,-0.148198750477153,0.017,0.026,1
CDKL1,0.363573117724487,0.280079769166823,0.216,0.197,1
IKZF5,0.364097704842201,-0.0739268952908849,0.032,0.043,1
CLUAP1,0.364247216978012,-0.0553800178316698,0.046,0.06,1
UBQLN1,0.364256466394411,-0.108017999160316,0.16,0.184,1
UGGT2,0.364456849603334,0.0427246862431048,0.263,0.299,1
ZNF770,0.364564535613657,0.0712941881779162,0.022,0.013,1
GMEB2,0.365029247968832,0.0945868732216113,0.098,0.081,1
TMEM267,0.365087305528748,0.140573656465694,0.094,0.077,1
SMPD4,0.365815399848393,-0.0257887826237094,0.096,0.115,1
ABHD17A,0.365865730938633,0.0788131982045821,0.022,0.013,1
FAXDC2,0.365865732736752,0.0686374252881559,0.022,0.013,1
PRRT3-AS1,0.365913492395492,0.0733851938200411,0.01,0.004,1
ACYP2,0.366045432727891,0.0616835198392016,0.249,0.286,1
AC018557.1,0.366185911293903,-0.0389793344994817,0.032,0.043,1
MKRN2OS,0.366225757706901,-0.0615360320967542,0.017,0.026,1
LACTB2-AS1,0.366228744896598,0.0506717545286301,0.01,0.004,1
FANCI,0.366228744896598,0.0544564044355831,0.01,0.004,1
UBR5-AS1,0.366859750415907,0.0509280049653835,0.01,0.004,1
THAP12,0.366861808996719,-0.0847049937125751,0.024,0.034,1
KLF3,0.367059508397747,0.195393101662811,0.206,0.244,1
SRCIN1,0.367175507181405,0.0546705279143777,0.01,0.004,1
PPIG,0.367180664738514,0.228222468996979,0.206,0.188,1
SPRYD4,0.367491433256464,0.0864212749609979,0.01,0.004,1
ARF5,0.367807528620172,0.0439006989620576,0.01,0.004,1
SPATA1,0.367910822530142,-0.0220243763313755,0.043,0.056,1
CYB561,0.368044964637889,-0.0747063326749203,0.024,0.034,1
CREB1,0.368199539490927,0.159682719543235,0.168,0.145,1
ZNF615,0.368440227129221,0.0371635295061986,0.01,0.004,1
UTP11,0.368440227129221,0.0471084517792856,0.01,0.004,1
SSX2IP,0.368444465582427,-0.0409588422618732,0.035,0.047,1
AL023584.2,0.368476806751348,0.0490708167735818,0.022,0.013,1
ILDR1,0.368756830232082,0.0352834318046454,0.01,0.004,1
ASIC2,0.369048463027256,-0.140138542483722,0.043,0.03,1
NEAT1,0.369177075505523,-0.42208338409966,0.98,0.962,1
ADGRL1,0.369178278962758,-0.148590925800976,0.04,0.051,1
PRPF38B,0.369179612107895,0.0174486001837504,0.13,0.154,1
CCZ1B,0.369196977610022,0.0482687124620924,0.049,0.064,1
PDE8B,0.369390544027286,0.0411469420550519,0.01,0.004,1
TAF1D,0.369416685377541,-0.0504124941135708,0.205,0.231,1
AC015802.6,0.370024934464022,0.0397431551289763,0.01,0.004,1
SNRPG,0.370323421491717,0.0764126364330068,0.027,0.017,1
OTUB2,0.370660001367117,0.0251456978131674,0.01,0.004,1
ZNF658,0.370977788438235,0.0190463926929206,0.01,0.004,1
MYO16,0.371099449899001,0.0300265175356997,0.022,0.013,1
WDR73,0.371103238112503,-0.0244759003817017,0.096,0.115,1
MAFG,0.371285421201772,-0.0375298590983731,0.039,0.051,1
EPHA1-AS1,0.371295744559301,0.0328252703099648,0.01,0.004,1
EPOR,0.37152384452879,-0.020194802488339,0.039,0.051,1
AC092802.1,0.371613869707828,0.0193757780809597,0.01,0.004,1
GJA5,0.371932163861198,0.00624241782464068,0.01,0.004,1
KLHL9,0.371932163861198,0.00218801626375256,0.01,0.004,1
PTMA,0.37199834232682,-0.158666303718433,0.169,0.192,1
PRDM10,0.37214711785806,-0.13642795720091,0.063,0.077,1
WDR13,0.372484411918656,0.0851170416913785,0.057,0.043,1
TMUB2,0.372489508215974,0.0720129283949299,0.027,0.017,1
ABCA7,0.372512381670237,-0.0755622078019723,0.017,0.026,1
GCDH,0.372553947912427,0.0838924921241744,0.016,0.009,1
FAM91A1,0.372606801798697,0.162820286538435,0.098,0.081,1
ZNF154,0.372642300661638,0.0172213851733666,0.021,0.03,1
PPP1R3B,0.372654747284978,0.055795518143828,0.042,0.03,1
ZSCAN21,0.372746496515101,-0.050603056787327,0.017,0.026,1
DOC2B,0.373074013367781,0.0103316034535495,0.022,0.013,1
KIAA0100,0.373407063502784,0.053390000102725,0.039,0.051,1
TRIP12,0.373428691049165,0.227610922853228,0.445,0.44,1
METTL17,0.373440257047238,-0.0788453990291937,0.028,0.038,1
DARS2,0.373449387780344,-0.0153588739954115,0.017,0.026,1
RNF212,0.373597713433851,-0.0375125855690496,0.024,0.034,1
PDZK1IP1,0.373872002352565,0.0700144795778463,0.027,0.017,1
ITGA3,0.374116984044562,0.121460344797895,0.458,0.444,1
LACTB2,0.374371454379583,-0.0949517308459167,0.028,0.038,1
MRM2,0.374601034059234,0.066765362768511,0.016,0.009,1
HRAS,0.374622695101744,-0.0402294513653155,0.017,0.026,1
KDM6A,0.374848166535553,0.183433616142417,0.389,0.376,1
SYNPO,0.37485762772743,-0.0124552389637984,0.017,0.026,1
RPS3,0.374948724452209,0.033004166650378,0.062,0.047,1
NDUFB6,0.375320873782619,0.0152606503362038,0.032,0.043,1
BAIAP3,0.375327772209263,-0.0355755446614806,0.017,0.026,1
HNRNPLL,0.375519515538312,0.165674920340119,0.108,0.09,1
HLA-DPB1,0.375627179957397,0.0591277039206117,0.016,0.009,1
AC074117.1,0.375684281761384,0.186144356173384,0.06,0.047,1
FAM196A,0.375702290078737,-0.075787023602764,0.055,0.068,1
ABCC9,0.375832710714423,0.0805608132318815,0.042,0.03,1
VPS72,0.375883987425946,0.0852037204931168,0.016,0.009,1
EPHA3,0.375883987425946,0.0843907634122751,0.016,0.009,1
CCDC138,0.376112572888396,0.119802160477331,0.057,0.043,1
NOC3L,0.376114572321508,0.14062040488891,0.051,0.038,1
TRIM56,0.376226554879665,0.257251010592009,0.154,0.137,1
RSPH1,0.376249373675776,0.0580867736762281,0.027,0.017,1
LMAN1,0.376511339185297,0.0682575111720805,0.052,0.038,1
RPGRIP1L,0.376685987868934,-0.0892991166161172,0.036,0.047,1
TELO2,0.376781769997863,0.123015953990222,0.021,0.013,1
PAN3,0.376837519142643,-0.0142299330468934,0.437,0.496,1
HCFC2,0.376873311606231,-0.0192874102983575,0.054,0.068,1
JUNB,0.377223013870437,0.0789649365357579,0.154,0.132,1
SYK,0.377480798226379,0.12751079373179,0.107,0.09,1
RPL37,0.377766391097874,-0.0931495254899458,0.051,0.064,1
TRIM37,0.377814956120831,-0.0296232751362099,0.081,0.098,1
AC009478.1,0.377824983593087,0.040508369351162,0.037,0.026,1
GPR89A,0.377981902636783,0.00672286125523863,0.032,0.043,1
PKN2,0.378299094881663,-0.0816627967252372,0.335,0.372,1
SNRNP40,0.378324186611852,0.0928794690728905,0.057,0.043,1
TYW5,0.37849173615119,0.109173136822601,0.047,0.034,1
ZRANB2-AS1,0.379188208888358,-0.0947590832478565,0.051,0.064,1
ZNF771,0.379232341773616,0.0413476399175061,0.016,0.009,1
INTS6L,0.379342584187282,-0.0319226628067935,0.05,0.064,1
FBXO2,0.379422188792858,0.0199079386194783,0.003,0,1
CSF3R,0.379422188792858,0.0176144175141953,0.003,0,1
ADGRL4,0.379422188792858,0.0241894345974678,0.003,0,1
ANKRD35,0.379422188792858,0.014389171271453,0.003,0,1
CRABP2,0.379422188792858,0.0192611929504913,0.003,0,1
CENPF,0.379422188792858,0.035028642803979,0.003,0,1
TRIM58,0.379422188792858,0.0220913598423928,0.003,0,1
AC116614.1,0.379422188792858,0.024967667606028,0.003,0,1
UCN,0.379422188792858,0.0251927931564438,0.003,0,1
BUB1,0.379422188792858,0.0266041756211193,0.003,0,1
MPP4,0.379422188792858,0.0289278008121884,0.003,0,1
TMEM40,0.379422188792858,0.00936016685608659,0.003,0,1
PPM1M,0.379422188792858,0.0178559417810081,0.003,0,1
ITIH4,0.379422188792858,0.0230539935303057,0.003,0,1
LINC01215,0.379422188792858,0.00780323451651757,0.003,0,1
POLQ,0.379422188792858,0.0205190294567928,0.003,0,1
EIF5A2,0.379422188792858,0.0300585218543641,0.003,0,1
AHSG,0.379422188792858,0.0177528208861997,0.003,0,1
FAM43A,0.379422188792858,0.0157253372648437,0.003,0,1
BMP3,0.379422188792858,0.0155357366673904,0.003,0,1
SERF1B,0.379422188792858,0.0251617517040643,0.003,0,1
REEP2,0.379422188792858,0.0135144209888241,0.003,0,1
LINC00336,0.379422188792858,0.0253298802192584,0.003,0,1
C6orf141,0.379422188792858,0.0234970956034429,0.003,0,1
ASB9,0.379422188792858,0.0304216674988282,0.003,0,1
ZXDB,0.379422188792858,0.0223389830641945,0.003,0,1
ATP7A,0.379422188792858,0.0231354766497659,0.003,0,1
UBL4A,0.379422188792858,0.0116463346671134,0.003,0,1
ANK1,0.379422188792858,0.0265135187296828,0.003,0,1
THAP1,0.379422188792858,0.0174397498626277,0.003,0,1
AK1,0.379422188792858,0.0145547458852489,0.003,0,1
CCDC86,0.379422188792858,0.0285220888540478,0.003,0,1
CDC42EP2,0.379422188792858,0.0211158188909644,0.003,0,1
TBC1D10C,0.379422188792858,0.039784051858358,0.003,0,1
ALG9,0.379422188792858,0.00858937937161399,0.003,0,1
THY1,0.379422188792858,0.0136183957132383,0.003,0,1
ITIH2,0.379422188792858,0.015724635697466,0.003,0,1
MCM10,0.379422188792858,0.0201205861241029,0.003,0,1
CLEC7A,0.379422188792858,0.0158443643740014,0.003,0,1
SYCP3,0.379422188792858,0.0177979223247104,0.003,0,1
NUDT15,0.379422188792858,0.0146581168413019,0.003,0,1
SALL2,0.379422188792858,0.026835982847497,0.003,0,1
NPAP1,0.379422188792858,0.0187057480232353,0.003,0,1
BUB1B,0.379422188792858,0.0150694008139254,0.003,0,1
PAK6,0.379422188792858,0.0196871984365133,0.003,0,1
SNX22,0.379422188792858,0.0258665274821095,0.003,0,1
HAPLN3,0.379422188792858,0.018610905753183,0.003,0,1
HS3ST6,0.379422188792858,0.0272054995778127,0.003,0,1
GDPD3,0.379422188792858,0.0225526757937005,0.003,0,1
MT1A,0.379422188792858,0.0173756270931835,0.003,0,1
DDX19B,0.379422188792858,0.0184393786004073,0.003,0,1
SPNS3,0.379422188792858,0.0192730290396734,0.003,0,1
SLC52A1,0.379422188792858,0.0179554265827467,0.003,0,1
TMEM256-PLSCR3,0.379422188792858,0.0196217778960728,0.003,0,1
ORMDL3,0.379422188792858,0.0145588407938943,0.003,0,1
TTYH2,0.379422188792858,0.0375180927079393,0.003,0,1
INO80C,0.379422188792858,0.0323040965469068,0.003,0,1
TMEM74B,0.379422188792858,0.0149803057580236,0.003,0,1
CENPB,0.379422188792858,0.0271292024596726,0.003,0,1
KCNK15-AS1,0.379422188792858,0.0227125514255447,0.003,0,1
AMH,0.379422188792858,0.0179764642033257,0.003,0,1
GNA15,0.379422188792858,0.0140964964642993,0.003,0,1
SMIM24,0.379422188792858,0.0183795708575307,0.003,0,1
FSD1,0.379422188792858,0.0176644131216157,0.003,0,1
PPP1R14A,0.379422188792858,0.0195143232724077,0.003,0,1
EXOSC5,0.379422188792858,0.0149095015832084,0.003,0,1
NTN5,0.379422188792858,0.0310528375009655,0.003,0,1
AC007325.4,0.379422188792858,0.0293303761883598,0.003,0,1
AL645608.1,0.379422188792858,0.00954855185639512,0.003,0,1
AL139424.2,0.379422188792858,0.020899494278302,0.003,0,1
AL606760.2,0.379422188792858,0.012953721727586,0.003,0,1
AL390728.5,0.379422188792858,0.0285372142944399,0.003,0,1
AC114760.2,0.379422188792858,0.0293764530469481,0.003,0,1
AC137630.2,0.379422188792858,0.0109984267691706,0.003,0,1
AL391422.3,0.379422188792858,0.0271995535562094,0.003,0,1
AL662884.4,0.379422188792858,0.0311039632311327,0.003,0,1
AL627422.2,0.379422188792858,0.0240461843076598,0.003,0,1
AFDN-DT,0.379422188792858,0.0193969505227303,0.003,0,1
AC090198.1,0.379422188792858,0.0203372885243499,0.003,0,1
CAVIN3,0.379422188792858,0.025905915522214,0.003,0,1
AC073174.1,0.379422188792858,0.0243637843458684,0.003,0,1
DDIT4-AS1,0.379422188792858,0.0106193593722781,0.003,0,1
AC016825.1,0.379422188792858,0.0128409947516642,0.003,0,1
AC011611.4,0.379422188792858,0.0258383750340259,0.003,0,1
AL355001.2,0.379422188792858,0.0277759187894334,0.003,0,1
AL138820.1,0.379422188792858,0.0184070927806047,0.003,0,1
AC005225.2,0.379422188792858,0.0313451072723324,0.003,0,1
AL583722.2,0.379422188792858,0.0132960053317673,0.003,0,1
AC138969.1,0.379422188792858,0.0287202494561612,0.003,0,1
AC011815.2,0.379422188792858,0.0331716152775553,0.003,0,1
AC016588.2,0.379422188792858,0.0310612056724468,0.003,0,1
AL022326.1,0.379422188792858,0.0248553580755252,0.003,0,1
AC098818.2,0.379422188792858,0.0242635965059772,0.003,0,1
SMUG1-AS1,0.379422188792858,0.0221674183239592,0.003,0,1
LINC02170,0.379422188792858,0.0204039142890693,0.003,0,1
AC037487.1,0.379422188792858,0.0193123753998689,0.003,0,1
USP54,0.379478930442263,0.0252611168266202,0.158,0.184,1
WWC3,0.379699371626745,0.145912708260008,0.061,0.047,1
GLUD1,0.379870508992461,0.250384940099613,0.206,0.188,1
DAP,0.379985104306422,0.0546004723640952,0.114,0.137,1
RALB,0.379991872044992,-0.00849605045012281,0.05,0.064,1
MAGT1,0.380268151809038,0.00704559590290765,0.154,0.179,1
RNF135,0.380300555557024,-0.104812030916552,0.014,0.021,1
SLC9A6,0.380590475267847,0.0801440122925244,0.021,0.013,1
AGAP3,0.380668041061652,-0.178134038465522,0.011,0.017,1
ARFGAP1,0.380932825236551,0.0544390575642894,0.032,0.021,1
SMAD2,0.381028496762676,0.0167965699129879,0.268,0.308,1
LINC00884,0.38130195850021,0.018052382770508,0.016,0.009,1
DOK7,0.38130195850021,0.0301918539056231,0.016,0.009,1
GCA,0.381306872572488,-0.0199574910919008,0.028,0.038,1
SCNN1A,0.381636143979837,0.10187527296399,0.297,0.269,1
OTULIN,0.381718885810066,0.151419022187295,0.093,0.077,1
CEP44,0.382198455770602,-0.0247503412592301,0.032,0.043,1
ROR1,0.382330469340721,0.109943649075994,0.083,0.103,1
ELN,0.382339361605875,0.0593429783332454,0.016,0.009,1
CDC34,0.382402755980995,-0.0301087834309734,0.014,0.021,1
KCNJ14,0.382427573666275,0.121832070454626,0.026,0.017,1
ATP5F1E,0.382568251643076,-0.09126676166101,0.036,0.047,1
PLEKHG3,0.382580522451373,0.203442718031109,0.146,0.128,1
CWC22,0.382585158025199,0.11108656578411,0.065,0.051,1
ASMTL,0.382585433979038,-0.042161105707804,0.055,0.068,1
RALGAPA1,0.382957323847913,0.269841046208479,0.429,0.444,1
EIF2AK4,0.383208684190523,-0.056358395538343,0.055,0.068,1
NOL10,0.383227898904861,0.0713925646741707,0.206,0.188,1
FAM122B,0.38329315819593,0.0941356906015331,0.021,0.013,1
MUC1,0.383549728429131,-0.059656996643521,0.021,0.03,1
NOTCH1,0.383641479588296,-0.00710299672696629,0.024,0.034,1
ASAH2B,0.383720241707079,-0.0425406036994581,0.014,0.021,1
SCART1,0.383850536701065,0.0340665403675104,0.042,0.03,1
ARSB,0.383860182224737,-0.0655102386918225,0.043,0.056,1
SYMPK,0.383969649004557,-0.0861197359414112,0.13,0.15,1
PITPNM3,0.384330239279397,-0.024133754635032,0.028,0.038,1
ABHD12,0.384484437832911,-0.0486155964354872,0.081,0.098,1
GOLGA4,0.384508162201408,0.24686136167725,0.511,0.53,1
NAPA-AS1,0.38477622843367,-0.137430367392234,0.014,0.021,1
UQCR10,0.384858931373694,-0.154943841480318,0.011,0.017,1
B3GNT3,0.384940430246912,-0.0132472602561408,0.016,0.009,1
SUMO2,0.38494215385538,-0.02380831317054,0.05,0.064,1
EMC7,0.385040502511299,-0.0296230411876649,0.014,0.021,1
GNAI3,0.385047604289748,-0.0596914893548143,0.159,0.184,1
RPL29,0.38505899993445,0.102399371998332,0.047,0.034,1
TRIM52,0.385278040828604,-0.0216379315169462,0.028,0.038,1
SFMBT2,0.385420751726138,-0.00862006885828026,0.077,0.094,1
ARHGEF37,0.385724806858314,-0.0723660426577674,0.021,0.03,1
KIAA1217,0.385834282777797,0.31274086832155,0.643,0.684,1
TMEM263,0.386112505178493,0.185096727902687,0.116,0.098,1
MED12,0.386363536518897,-0.0265355802910209,0.014,0.021,1
TNKS,0.386528231864935,0.265742757269984,0.364,0.368,1
PAK3,0.386628475937285,-0.0356828996130186,0.014,0.021,1
CMTR1,0.386628550965055,-0.092969652842199,0.059,0.073,1
EIF4A2,0.386658482787364,-0.0230971268840979,0.117,0.137,1
PHAX,0.386686554614371,0.0821505686548875,0.026,0.017,1
C4orf33,0.386926396287617,-0.0820380526536725,0.008,0.013,1
CIAPIN1,0.38712344593968,-0.0438872666485829,0.047,0.06,1
LPCAT2,0.387145843580637,0.0504788662268748,0.035,0.047,1
PRPF19,0.387423959148373,-0.0154874537836936,0.014,0.021,1
DDX18,0.387818123540684,0.139722294894646,0.135,0.115,1
RBP5,0.387869626243761,-0.0428780091957943,0.011,0.017,1
TMEM176A,0.388003130231565,-0.0626258241970045,0.008,0.013,1
PPP1R3E,0.388003130231565,-0.0439944298137324,0.008,0.013,1
PATL2,0.388003130231565,-0.0665522815580079,0.008,0.013,1
MED21,0.388040284916209,0.0924325864115418,0.041,0.03,1
CLIC5,0.388316607216454,0.104738812400571,0.026,0.017,1
TMEM150A,0.388362446872843,-0.048508768574167,0.008,0.013,1
AC104984.3,0.388362446872843,-0.0208942118503735,0.008,0.013,1
DNALI1,0.388524876985382,0.124305787827173,0.036,0.026,1
CXorf57,0.38872196611229,-0.04846311036472,0.008,0.013,1
AC005921.2,0.38872196611229,-0.0431973493220679,0.008,0.013,1
AC009226.1,0.388879577161525,0.0500811339216121,0.017,0.026,1
XBP1,0.388905645323377,-0.0915286331813601,0.043,0.056,1
ECD,0.388968407174108,-0.057312172104422,0.113,0.132,1
MPC2,0.389017916463469,-0.0144541677176363,0.014,0.021,1
KEAP1,0.389017916463469,-0.0193230104805666,0.014,0.021,1
BTD,0.389077912083629,-0.0603661843146944,0.011,0.017,1
TG,0.389081687910526,-0.044203376629703,0.008,0.013,1
AC109587.1,0.389133200700727,0.0528181634666668,0.026,0.017,1
SHC2,0.38918916461565,0.0796718373719887,0.021,0.013,1
EDEM3,0.389326851204434,0.103702511053924,0.056,0.043,1
PDHB,0.389380341102024,-0.064728544836941,0.011,0.017,1
COL26A1,0.389436097167157,0.0542485200667346,0.037,0.026,1
MRFAP1L1,0.389441612227977,-0.039554874923371,0.008,0.013,1
MINDY2,0.389740099423179,-0.0290156957003656,0.218,0.248,1
TP53INP1,0.389801739024873,-0.0176398206259,0.008,0.013,1
AHCY,0.389801739024873,-0.065430480344558,0.008,0.013,1
FBXO31,0.389808536518272,0.00101642567226884,0.054,0.068,1
RPL3,0.390277458356439,-0.0299123740218933,0.062,0.077,1
KMT5A,0.390421163898388,0.123720818943723,0.056,0.043,1
PDGFC,0.390445477365583,0.323651285699101,0.23,0.209,1
AC011472.1,0.390522599896938,-0.0562979071753031,0.008,0.013,1
ENO2,0.390557578793546,0.0600995948907426,0.021,0.013,1
CLIC2,0.390615858776362,0.00716687241120695,0.014,0.021,1
C7orf31,0.390883333891591,-0.0290080733641353,0.008,0.013,1
NUCKS1,0.391160327677327,0.182119512571254,0.164,0.145,1
PLXNC1,0.391195375194308,-0.0128797296370058,0.021,0.03,1
TSR3,0.391244270204653,-0.0357312821710942,0.008,0.013,1
VPS16,0.391244270204653,-0.0141329178001736,0.008,0.013,1
ZWILCH,0.391353341654616,-0.165736042196096,0.018,0.026,1
GPN3,0.391605408795377,-0.0106991506370913,0.008,0.013,1
ZBTB45,0.391605408795377,-0.0284889918849631,0.008,0.013,1
AC018462.1,0.391671567800763,-0.0238981716968973,0.043,0.056,1
GRASP,0.391683365815252,0.00224345810914769,0.014,0.021,1
CCDC28B,0.391765406405925,0.0469443970779899,0.032,0.021,1
OAS3,0.39196674962282,-0.0312075527189163,0.008,0.013,1
TNK1,0.39196674962282,-0.021366158394579,0.008,0.013,1
NAA25,0.392098207740113,-0.0658073509880468,0.137,0.158,1
SPRED1,0.392157580723447,0.00973686264493323,0.234,0.209,1
LINC01355,0.392328292645842,-0.0252889009151301,0.008,0.013,1
BDH2,0.392412491044856,-0.0265889308836094,0.011,0.017,1
ATP2C2-AS1,0.39256447023223,-0.0260304767105747,0.011,0.017,1
ACOT2,0.392690037823109,-0.00626450532148098,0.008,0.013,1
DICER1-AS1,0.392752641356418,0.00718339135956203,0.014,0.021,1
SPINT1-AS1,0.392820786241409,0.0555995598118414,0.026,0.017,1
PTGES2,0.392844755595514,0.0409919665424669,0.021,0.013,1
LEF1,0.39302063463425,-0.0452218262594429,0.011,0.017,1
CADM4,0.39302063463425,-0.0236013616768603,0.011,0.017,1
MAGED2,0.393025393280096,-0.11031369807874,0.018,0.026,1
RSL24D1,0.393054262676094,0.0386877167763069,0.01,0.004,1
BTN3A2,0.393414134474059,0.000229456316060625,0.008,0.013,1
PI4KA,0.393493040463969,0.0424160624237504,0.208,0.239,1
AC025043.1,0.393617275351963,-0.023721822754215,0.021,0.03,1
CDSN,0.393727961883239,0.0579694244730871,0.01,0.004,1
GUCY1A2,0.393727961883239,0.071246479962798,0.01,0.004,1
POU2F3,0.393727961883239,0.0673197302694534,0.01,0.004,1
PRMT5,0.393727961883239,0.0502307106490834,0.01,0.004,1
MED11,0.393776485864094,-0.0129357926067548,0.008,0.013,1
ALDH8A1,0.393933920098703,-0.0691221930976864,0.011,0.017,1
MAF1,0.393933920098703,-0.0578586704148563,0.011,0.017,1
AC008758.4,0.394139039241077,-0.00820797159682399,0.008,0.013,1
TNS4,0.394238633841905,-0.0198364147893518,0.011,0.017,1
IL6,0.394402359774153,0.0659130793272052,0.01,0.004,1
CHAF1B,0.394402359774153,0.0534259599662672,0.01,0.004,1
SMIM19,0.394464893748843,-0.135178712181252,0.103,0.12,1
AC087482.1,0.394493983231126,0.0864057011374341,0.016,0.009,1
PYGB,0.394730449751975,-0.116239449781728,0.071,0.085,1
NIP7,0.394739820640932,0.0394009459038328,0.01,0.004,1
AL365203.2,0.394739820640932,0.0570804248763218,0.01,0.004,1
LINC02166,0.394739820640932,0.055992591276651,0.01,0.004,1
PRR22,0.394864751786432,0.00727430530861355,0.008,0.013,1
NFKBIE,0.394896493650806,0.0352470410100659,0.014,0.021,1
JAGN1,0.395077456076251,0.0466486267707291,0.01,0.004,1
EXOSC2,0.395077456076251,0.0610640240826974,0.01,0.004,1
BLM,0.395077456076251,0.0508622308255714,0.01,0.004,1
BCKDK,0.395077456076251,0.0419813674470748,0.01,0.004,1
