,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
ACKR4,0.208456555502176,-0.0452002326654744,0,0.003,1
ALG3,0.208456555502176,-0.0618049695200106,0,0.003,1
BLOC1S4,0.208456555502176,-0.0480318845250414,0,0.003,1
AGA,0.208456555502176,-0.057827639541236,0,0.003,1
AHRR,0.208456555502176,-0.0390791941662694,0,0.003,1
MRPL36,0.208456555502176,-0.0470778325486188,0,0.003,1
CCNB1,0.208456555502176,-0.0572183951700994,0,0.003,1
MBLAC2,0.208456555502176,-0.0471709033740808,0,0.003,1
POLR3G,0.208456555502176,-0.0462870289387364,0,0.003,1
LINC01554,0.208456555502176,-0.0522954006992232,0,0.003,1
STC2,0.208456555502176,-0.0653720803474716,0,0.003,1
DOK3,0.208456555502176,-0.0479571538942453,0,0.003,1
BTN3A3,0.208456555502176,-0.0411604563942306,0,0.003,1
ZNF184,0.208456555502176,-0.063069449256214,0,0.003,1
ZBED9,0.208456555502176,-0.0617161269258514,0,0.003,1
NOTCH4,0.208456555502176,-0.0543117734987368,0,0.003,1
FRS3,0.208456555502176,-0.0593769228771178,0,0.003,1
C6orf226,0.208456555502176,-0.0917196140751153,0,0.003,1
CRIP3,0.208456555502176,-0.0520433593341105,0,0.003,1
MAD2L1BP,0.208456555502176,-0.0644682715955973,0,0.003,1
TFAP2B,0.208456555502176,-0.0628686893292625,0,0.003,1
MCM3,0.208456555502176,-0.0484491794475156,0,0.003,1
FBXO5,0.208456555502176,-0.0645921308590562,0,0.003,1
PRR15,0.208456555502176,-0.0536120458414552,0,0.003,1
PCOLCE-AS1,0.208456555502176,-0.0392944914652609,0,0.003,1
LRWD1,0.208456555502176,-0.0684296454222483,0,0.003,1
ZNF775,0.208456555502176,-0.0791630903102435,0,0.003,1
ASB9,0.208456555502176,-0.0631366640660485,0,0.003,1
FUNDC1,0.208456555502176,-0.0670561931741489,0,0.003,1
MAGIX,0.208456555502176,-0.0442949770604468,0,0.003,1
ZXDB,0.208456555502176,-0.088573119629778,0,0.003,1
KIF4A,0.208456555502176,-0.0625275215843208,0,0.003,1
HMGB3,0.208456555502176,-0.0629986293044817,0,0.003,1
YTHDF3-AS1,0.208456555502176,-0.0495884286499947,0,0.003,1
LY96,0.208456555502176,-0.0549439232416928,0,0.003,1
PSCA,0.208456555502176,-0.0593272764775129,0,0.003,1
WDR97,0.208456555502176,-0.0596890461619847,0,0.003,1
SLC39A4,0.208456555502176,-0.0612267273437634,0,0.003,1
DMRT2,0.208456555502176,-0.0600629887576358,0,0.003,1
TJP2,0.208456555502176,-0.0522460784955347,0,0.003,1
NAIF1,0.208456555502176,-0.0659067410721868,0,0.003,1
SURF2,0.208456555502176,-0.066777062055094,0,0.003,1
MAMDC4,0.208456555502176,-0.0482811608369841,0,0.003,1
MRVI1-AS1,0.208456555502176,-0.0618527169398139,0,0.003,1
SAAL1,0.208456555502176,-0.0444273956814065,0,0.003,1
RTN4RL2,0.208456555502176,-0.0493974483833792,0,0.003,1
FADS1,0.208456555502176,-0.0455659920093448,0,0.003,1
HRASLS5,0.208456555502176,-0.0480492352178435,0,0.003,1
KCTD21-AS1,0.208456555502176,-0.0403153760201859,0,0.003,1
UPK2,0.208456555502176,-0.0659036641017517,0,0.003,1
RNF26,0.208456555502176,-0.0655478368827691,0,0.003,1
GATA3-AS1,0.208456555502176,-0.0573762571836337,0,0.003,1
SKIDA1,0.208456555502176,-0.045158170601218,0,0.003,1
ATOH7,0.208456555502176,-0.0530479790239313,0,0.003,1
ADAMTS14,0.208456555502176,-0.0526530513358405,0,0.003,1
KIF11,0.208456555502176,-0.0614705771683986,0,0.003,1
FOXM1,0.208456555502176,-0.0739098511544113,0,0.003,1
KBTBD7,0.208456555502176,-0.0638687125160018,0,0.003,1
SMIM2,0.208456555502176,-0.043103419202611,0,0.003,1
LINC00645,0.208456555502176,-0.0602595807591367,0,0.003,1
MGAT2,0.208456555502176,-0.0487516486322185,0,0.003,1
GALNT16,0.208456555502176,-0.0645535882649176,0,0.003,1
PGF,0.208456555502176,-0.0581647137976797,0,0.003,1
BUB1B,0.208456555502176,-0.05652769933892,0,0.003,1
TYRO3,0.208456555502176,-0.0849072341455701,0,0.003,1
SLC28A2,0.208456555502176,-0.0659339448131438,0,0.003,1
SNRNP25,0.208456555502176,-0.089291854602398,0,0.003,1
RPUSD1,0.208456555502176,-0.0562130483925698,0,0.003,1
CCDC154,0.208456555502176,-0.0421191136905885,0,0.003,1
BRICD5,0.208456555502176,-0.0423218353723344,0,0.003,1
MMP25,0.208456555502176,-0.0662987771037946,0,0.003,1
SNN,0.208456555502176,-0.0612339720539444,0,0.003,1
KDM8,0.208456555502176,-0.0393787446115567,0,0.003,1
SULT1A3,0.208456555502176,-0.0429579119971821,0,0.003,1
FBXL8,0.208456555502176,-0.0735482156699626,0,0.003,1
EDC4,0.208456555502176,-0.0450856995222996,0,0.003,1
CLEC18A,0.208456555502176,-0.0733212590374023,0,0.003,1
CHRNB1,0.208456555502176,-0.0389010298419555,0,0.003,1
ZNF18,0.208456555502176,-0.0628695362210604,0,0.003,1
C17orf51,0.208456555502176,-0.0664787323716988,0,0.003,1
TMEM199,0.208456555502176,-0.0545313342262428,0,0.003,1
AC006449.2,0.208456555502176,-0.0479043114122262,0,0.003,1
HOXB2,0.208456555502176,-0.0623745172897605,0,0.003,1
B4GALNT2,0.208456555502176,-0.0658811879485263,0,0.003,1
FDXR,0.208456555502176,-0.0433609826385569,0,0.003,1
SLC25A19,0.208456555502176,-0.046975113290399,0,0.003,1
MRPL38,0.208456555502176,-0.061933546371117,0,0.003,1
CBX8,0.208456555502176,-0.0937292197860131,0,0.003,1
SNPH,0.208456555502176,-0.0539385659273847,0,0.003,1
SLA2,0.208456555502176,-0.0521984694916619,0,0.003,1
REEP6,0.208456555502176,-0.0430557850224981,0,0.003,1
MPV17L2,0.208456555502176,-0.0776174290805942,0,0.003,1
IGFLR1,0.208456555502176,-0.0482680995252683,0,0.003,1
ZNF296,0.208456555502176,-0.0530863499696541,0,0.003,1
FAM71E1,0.208456555502176,-0.0711005241531977,0,0.003,1
CLEC11A,0.208456555502176,-0.0505044919933362,0,0.003,1
ZNF74,0.208456555502176,-0.0561910784063556,0,0.003,1
MIF-AS1,0.208456555502176,-0.0635811212076718,0,0.003,1
TMEM211,0.208456555502176,-0.0556687829507784,0,0.003,1
FOXRED2,0.208456555502176,-0.072698204744708,0,0.003,1
TOMM22,0.208456555502176,-0.0443824778237613,0,0.003,1
AL049795.1,0.208456555502176,-0.0420302513088744,0,0.003,1
AL139289.2,0.208456555502176,-0.0415584945584013,0,0.003,1
LINC01703,0.208456555502176,-0.0631922160138507,0,0.003,1
LINC01829,0.208456555502176,-0.0553350542926166,0,0.003,1
AC078802.1,0.208456555502176,-0.0533504292566403,0,0.003,1
UTS2B,0.208456555502176,-0.0526225508461487,0,0.003,1
AC124016.1,0.208456555502176,-0.080076008784127,0,0.003,1
AP001816.1,0.208456555502176,-0.0648210707871457,0,0.003,1
AF213884.3,0.208456555502176,-0.0570888789899589,0,0.003,1
AC006333.2,0.208456555502176,-0.0517874852789996,0,0.003,1
FAM239A,0.208456555502176,-0.0493669208846134,0,0.003,1
AC100810.1,0.208456555502176,-0.038801983492076,0,0.003,1
AC022784.1,0.208456555502176,-0.0513631174815086,0,0.003,1
AC069185.1,0.208456555502176,-0.0610950412466539,0,0.003,1
AC103706.1,0.208456555502176,-0.0495358015480528,0,0.003,1
AL356481.1,0.208456555502176,-0.0452073076290207,0,0.003,1
AC090833.1,0.208456555502176,-0.0484202503777722,0,0.003,1
MAP6,0.208456555502176,-0.0672979017699603,0,0.003,1
AP003119.2,0.208456555502176,-0.053213624784842,0,0.003,1
AP001527.2,0.208456555502176,-0.0494104469104044,0,0.003,1
AL365356.4,0.208456555502176,-0.0603054031681606,0,0.003,1
EEF1AKMT3,0.208456555502176,-0.0547566067573867,0,0.003,1
AC025569.1,0.208456555502176,-0.0428458401675727,0,0.003,1
AC024909.2,0.208456555502176,-0.0508809785715124,0,0.003,1
AC007541.1,0.208456555502176,-0.056493621247381,0,0.003,1
AC069503.1,0.208456555502176,-0.0574259132667253,0,0.003,1
AC068768.1,0.208456555502176,-0.0582591559686879,0,0.003,1
AL359397.2,0.208456555502176,-0.0550485874851863,0,0.003,1
AC009269.2,0.208456555502176,-0.0598370125436019,0,0.003,1
AC068338.2,0.208456555502176,-0.0617890746966347,0,0.003,1
Z69720.1,0.208456555502176,-0.0417515594980609,0,0.003,1
AC138969.1,0.208456555502176,-0.0593564592780455,0,0.003,1
AC091132.5,0.208456555502176,-0.0623760970722619,0,0.003,1
AC132872.1,0.208456555502176,-0.0645682645735278,0,0.003,1
AL118506.1,0.208456555502176,-0.0522331885105948,0,0.003,1
AC104532.2,0.208456555502176,-0.0714360683227578,0,0.003,1
AC010336.1,0.208456555502176,-0.0475248607481806,0,0.003,1
AC010319.4,0.208456555502176,-0.0752449018264511,0,0.003,1
AC008537.4,0.208456555502176,-0.0547650558513348,0,0.003,1
DMAC2,0.208456555502176,-0.0451040500471556,0,0.003,1
AC006942.1,0.208456555502176,-0.0631147563290241,0,0.003,1
IGLL1,0.208456555502176,-0.0608068402523228,0,0.003,1
AL031590.1,0.208456555502176,-0.0694483964194614,0,0.003,1
AL118516.1,0.208456555502176,-0.0515539423848244,0,0.003,1
GATD3B,0.208456555502176,-0.0648209111129622,0,0.003,1
AP001062.1,0.208456555502176,-0.0481656051505445,0,0.003,1
AC104472.3,0.208456555502176,-0.0589388310469078,0,0.003,1
AL589666.1,0.208456555502176,-0.0671047682784307,0,0.003,1
AC009163.7,0.208456555502176,-0.088073522229183,0,0.003,1
AL022323.1,0.208456555502176,-0.0528771743816995,0,0.003,1
AL022328.2,0.208456555502176,-0.0863208009054977,0,0.003,1
TMEM184A,0.208603503294431,-0.124829555782924,0.017,0.028,1
POLR2B,0.208823392508536,-0.0585585603529524,0.043,0.06,1
ALKBH1,0.208831696227579,0.189772248477688,0.041,0.029,1
ZFHX3,0.209230469464188,0.190738412236386,0.114,0.095,1
LIFR,0.20940394909211,-0.16281637056996,0.054,0.072,1
TEP1,0.209427770038991,-0.15907434298667,0.019,0.031,1
ASXL1,0.209710990864824,-0.0366445861647737,0.142,0.175,1
PACSIN2,0.209847780143204,0.0291128798366327,0.155,0.188,1
POU3F3,0.210022813134548,-0.146646935928976,0.019,0.031,1
ARMC9,0.210214104170356,0.257643236504209,0.084,0.067,1
CNOT2,0.210231327029046,0.214275129204347,0.078,0.061,1
FAM160A1,0.210470837981572,-0.115020784615699,0.142,0.171,1
DNAJA1,0.210503913669349,-0.0301455634377642,0.032,0.047,1
RASSF8,0.210590861284394,0.260653424049509,0.084,0.067,1
LMBR1,0.210639378027115,0.345416744996627,0.119,0.102,1
ENTPD6,0.211688252719981,-0.209321157689891,0.03,0.043,1
GNG7,0.211768184860563,0.111245881250905,0.088,0.113,1
SLC44A1,0.212315846974572,-0.183436802637932,0.03,0.043,1
AC106869.1,0.212640512739558,-0.138431873327571,0.019,0.031,1
MED9,0.212967585330636,-0.135894879309784,0.011,0.02,1
ITGB1BP1,0.213618783095351,-0.119702200948946,0.019,0.031,1
ABCF1,0.213709738413307,-0.153992820828127,0.097,0.118,1
KDSR,0.213887601654779,0.247836161599909,0.039,0.027,1
ZC3H12B,0.213950317906314,-0.18814985448414,0.026,0.038,1
PLEKHB2,0.214322147875362,-0.0754294594016495,0.034,0.049,1
RNF111,0.214670319981744,0.105466459818137,0.097,0.078,1
WASHC5,0.21482725219588,-0.110389824654641,0.019,0.031,1
ARHGEF5,0.214892869163376,0.15651071867611,0.039,0.027,1
PIGK,0.215252746206975,-0.164472477323575,0.011,0.02,1
SFT2D2,0.215268913690603,-0.0492940884303854,0.017,0.028,1
PARP14,0.215542624609918,-0.0595747787775789,0.086,0.108,1
SP100,0.215575047581219,0.261262602748699,0.093,0.076,1
MAP2K4,0.21560921029672,0.284066841549817,0.101,0.084,1
SF3B3,0.215692638589123,0.146793001165306,0.041,0.029,1
PKNOX1,0.215892629761819,-0.139096698059803,0.045,0.061,1
C19orf44,0.216120315087169,-0.136407660990346,0.022,0.033,1
CECR2,0.216275486617836,-0.148159404158547,0.041,0.056,1
RAB3GAP2,0.216277460703315,0.352621761838891,0.114,0.098,1
GPALPP1,0.216372650825493,0.246560360947705,0.034,0.024,1
PPP4R3B,0.216486477582578,-0.0625342138051166,0.073,0.095,1
ZNF169,0.217362955497166,-0.121400868835645,0.011,0.02,1
PPME1,0.217521967950825,-0.158236680752084,0.039,0.054,1
NELFE,0.217941046903203,-0.107047888821025,0.011,0.02,1
P2RX4,0.217944662398115,0.156383617967689,0.041,0.029,1
PGP,0.218133981097678,-0.110597385030338,0.011,0.02,1
CCNT2,0.218436807899512,-0.164229194177534,0.054,0.071,1
SLC25A46,0.218458132272633,0.0296574978345418,0.017,0.028,1
PLEKHM2,0.218459534586669,0.217548217722641,0.05,0.037,1
H2AFV,0.21870216938279,0.309590218134504,0.03,0.02,1
GLMP,0.218906976591718,-0.0892390021852225,0.011,0.02,1
TRIR,0.219199121316121,-0.0857237323180017,0.022,0.033,1
KHDRBS3,0.219235828232269,-0.099777073741219,0.045,0.061,1
ADAL,0.219488001963562,-0.0722117886334098,0.011,0.02,1
GTF3C1,0.219545537614594,-0.179724653139685,0.05,0.066,1
RABL2A,0.219635094317725,0.154064463768037,0.037,0.026,1
EBLN3P,0.219710416977989,-0.0878065665852726,0.019,0.031,1
IVD,0.21975877814359,-0.174077491717138,0.03,0.043,1
FAM192A,0.219931697289084,-0.126479842547412,0.026,0.038,1
LEMD3,0.220162583595857,0.162949863815991,0.037,0.026,1
PA2G4,0.220381805071456,-0.14549941684847,0.006,0.014,1
TGIF1,0.220494089498623,0.172325189745212,0.06,0.046,1
ENSA,0.220816860485144,0.268695097366083,0.103,0.086,1
PSMD3,0.220852926179313,-0.139258670531978,0.006,0.014,1
TFRC,0.220854690973231,-0.0842065325676046,0.024,0.036,1
NTN1,0.220919627058547,0.151498136276413,0.013,0.007,1
PRPF4,0.221252613900304,-0.0780978446457872,0.019,0.031,1
HNRNPC,0.221289393829249,0.190342205861579,0.244,0.223,1
SRBD1,0.221418246113611,0.0322773960786311,0.041,0.057,1
TBX19,0.221560947268841,-0.118725024485461,0.006,0.014,1
SLC25A25-AS1,0.221627927148119,-0.0630513915250656,0.011,0.02,1
PHPT1,0.221961377293437,-0.169778525135071,0.013,0.022,1
PTPRE,0.222018597640033,-0.0604684853411611,0.011,0.02,1
BRCA1,0.222033863972433,-0.120750660385183,0.006,0.014,1
NAV1,0.222156273864861,0.191871706790599,0.013,0.007,1
KCNJ1,0.222156273864861,0.200133752557928,0.013,0.007,1
BRD3,0.222214127138276,-0.066476542881805,0.011,0.02,1
SERBP1,0.222292330705845,0.247821600606644,0.067,0.052,1
POLR2F,0.222293998276882,0.143711770206119,0.013,0.007,1
RYK,0.222567658595576,0.180871014266606,0.067,0.052,1
ATP9B,0.22260840665313,-0.0476907129162349,0.168,0.2,1
PHLPP1,0.222639551434583,0.318206503223737,0.093,0.077,1
HEATR3,0.222744593904168,-0.0966940210608118,0.006,0.014,1
ZNF281,0.22298186536291,-0.107306345021872,0.006,0.014,1
FBXL19-AS1,0.22298186536291,-0.0347764902333051,0.006,0.014,1
SIRT5,0.222997453107268,-0.0493301965789569,0.011,0.02,1
DAP,0.223023754607178,0.217024290579219,0.058,0.044,1
KLHL18,0.223061077616512,-0.119122692708785,0.03,0.043,1
QRICH2,0.223121554018593,0.162893544974947,0.013,0.007,1
HECTD3,0.223219308451952,-0.100321183332023,0.006,0.014,1
APBB2,0.223408060371834,-0.0197217854476155,0.144,0.177,1
TMEM87A,0.223431640667314,0.17419394516511,0.101,0.083,1
MRPS18B,0.223456950773066,-0.112984644034479,0.006,0.014,1
AP3M2,0.223456950773066,-0.102443457256647,0.006,0.014,1
SLC12A2,0.223568811902362,0.208578036714305,0.03,0.02,1
STRADB,0.223613014874826,-0.159729138365546,0.013,0.022,1
HMGN4,0.223674481119971,0.107591462208579,0.013,0.007,1
ZFAND2A,0.223674481119971,0.124450291895528,0.013,0.007,1
DUSP14,0.223674481119971,0.127182916703809,0.013,0.007,1
ATAD3A,0.223694764814248,-0.0983485027234354,0.006,0.014,1
SLC27A3,0.223694764814248,-0.0942275709473774,0.006,0.014,1
ADAM33,0.223694764814248,-0.157997417232977,0.006,0.014,1
HNRNPM,0.223764588089811,0.295698747188049,0.144,0.125,1
MTERF1,0.223860840968869,-0.104683289728709,0.039,0.054,1
ZNF639,0.223932759805832,-0.0980036107216099,0.006,0.014,1
PDCL,0.223932759805832,-0.0944982184799949,0.006,0.014,1
DLAT,0.223932759805832,-0.105798961352923,0.006,0.014,1
MIEF1,0.223932759805832,-0.0855117001507039,0.006,0.014,1
ZDHHC18,0.223951311864555,0.10666768794844,0.013,0.007,1
TNXB,0.224228387498756,0.119341867021488,0.013,0.007,1
TNPO1,0.224540587600466,-0.119993549517577,0.045,0.061,1
PAPSS2,0.224585299500684,0.26318666025935,0.03,0.02,1
PCYT2,0.224647830928609,-0.102689148661158,0.006,0.014,1
MSL3,0.224783273715882,0.10164856853407,0.013,0.007,1
ITPRIP,0.225061084438252,0.120910093988025,0.013,0.007,1
HAUS1,0.225339140329127,0.105559393176317,0.013,0.007,1
ACTR1B,0.225364532204695,-0.0650935907478468,0.006,0.014,1
NADK2,0.225364532204695,-0.0762686078235957,0.006,0.014,1
QPCTL,0.225364532204695,-0.0511831528536673,0.006,0.014,1
DDT,0.226174779704068,0.0832214319625822,0.013,0.007,1
REEP1,0.226322671755795,-0.0332365941181,0.006,0.014,1
CX3CL1,0.226322671755795,-0.0748764948881724,0.006,0.014,1
NT5C3B,0.226562660122681,-0.0175665568358066,0.006,0.014,1
ZBTB43,0.226778266166132,0.161219974671663,0.052,0.038,1
PDIA3,0.226842271169495,-0.115443985320089,0.032,0.046,1
ZNF98,0.227012628075833,0.0981384498431736,0.013,0.007,1
MRPL52,0.227043181335741,-0.0770371896418976,0.006,0.014,1
APTR,0.227314746632832,-0.108608228933314,0.013,0.022,1
MARCH7,0.227846837551715,0.198732347920577,0.101,0.083,1
RNF20,0.227873752505946,-0.120105280428557,0.013,0.022,1
FBXO3,0.227898467727834,0.174897359723155,0.032,0.022,1
C21orf58,0.228133198637334,0.0664773005560997,0.013,0.007,1
SNHG9,0.228139087852709,-0.169608264256348,0.015,0.025,1
HIVEP1,0.228400135681154,0.284494432065995,0.14,0.122,1
FBXO46,0.228433731660803,-0.101789290304729,0.013,0.022,1
FAM126B,0.228867826838221,-0.0181603316802026,0.054,0.072,1
EEF2K,0.229018953209595,-0.0819839261039231,0.024,0.036,1
FADS3,0.229462914187768,-0.0859004827800011,0.013,0.022,1
HDAC1,0.229551748822825,-0.160865214990076,0.015,0.025,1
RHBDD1,0.230361082712538,-0.138816221742559,0.056,0.073,1
PPP1R15B,0.230683474611156,0.00997919827140092,0.013,0.022,1
E2F5,0.230683474611156,0.342206811306889,0.026,0.017,1
NDUFB7,0.230970612223393,-0.137427855233093,0.015,0.025,1
CTR9,0.231059951093816,-0.0935533088995225,0.013,0.022,1
FASTK,0.231248361267345,-0.079881817051941,0.013,0.022,1
TPI1,0.231584998183904,-0.104186838413671,0.028,0.041,1
MRPL1,0.231606717275193,0.171709773768377,0.037,0.026,1
TMEM50A,0.231798843568581,0.157128090877494,0.015,0.009,1
FRS2,0.23200614113777,-0.0684597687207276,0.073,0.094,1
BCL9,0.232330480252161,-0.169508111946783,0.017,0.027,1
SEM1,0.232444528764797,0.224149513359809,0.045,0.033,1
APBB1,0.232574285573888,-0.133907164903562,0.015,0.025,1
CDC5L,0.232662165105843,0.183956730614353,0.03,0.02,1
ABCA10,0.232752962390771,-0.143481183821323,0.015,0.025,1
RPS3A,0.233090448465613,0.20408399988577,0.015,0.009,1
DIRC2,0.233215450721159,0.290798559056225,0.069,0.055,1
STXBP5-AS1,0.233349380771338,0.139056573285122,0.015,0.009,1
SERGEF,0.233728920449389,-0.0341985282345029,0.028,0.041,1
PLEKHM1,0.233963122498474,-0.0570545801077795,0.032,0.046,1
RSF1,0.234033180645585,-0.152775107696761,0.097,0.118,1
PYGB,0.234144605272565,0.147852769362645,0.03,0.02,1
ZNF529,0.234284206568478,0.196560442379298,0.024,0.015,1
PSME3,0.234387149335204,0.141096193413737,0.015,0.009,1
SMNDC1,0.234406911096155,0.190746338994553,0.03,0.02,1
VDAC3,0.234455198123137,-0.0782843065661515,0.015,0.025,1
SLC25A28,0.234545038336881,-0.119458919611998,0.015,0.025,1
INTS6L,0.234701752374953,-0.0282233591055283,0.028,0.041,1
RMDN1,0.234910581052893,-0.065748580924448,0.028,0.041,1
PM20D2,0.23506799003821,0.159945987565317,0.028,0.019,1
KIDINS220,0.235118301043266,-0.169607206996217,0.058,0.075,1
RASSF1,0.235428183105648,0.137735652933348,0.015,0.009,1
IRF1,0.23550714506389,-0.0642413095806411,0.05,0.066,1
RPAIN,0.236079872114019,0.265208380535414,0.039,0.028,1
SLC25A34,0.236250494725324,0.183061825952377,0.006,0.003,1
MUL1,0.236250494725324,0.102798840497711,0.006,0.003,1
EDARADD,0.236250494725324,0.0982251338304897,0.006,0.003,1
PIM2,0.236250494725324,0.114578020813113,0.006,0.003,1
SIPA1,0.236250494725324,0.119883394657945,0.006,0.003,1
AC010883.1,0.236250494725324,0.0935185578431932,0.006,0.003,1
YIPF4,0.236494711948066,-0.140974082310272,0.065,0.083,1
AC243964.2,0.236542920632324,-0.195183449520792,0.022,0.032,1
CCDC12,0.236681304474897,0.26829641707688,0.067,0.053,1
HDHD2,0.236689155886598,0.105221750171683,0.006,0.003,1
CSNK1D,0.236716037472621,-0.0918843344990283,0.103,0.126,1
NHSL2,0.236734071559949,0.0969181979767878,0.015,0.009,1
HACD2,0.236951319290668,0.18222403815037,0.026,0.017,1
LIX1L,0.237128392533402,0.0931202871158458,0.006,0.003,1
BTC,0.237128392533402,0.0731022704285878,0.006,0.003,1
ARMCX5,0.237128392533402,0.0811861235520726,0.006,0.003,1
FRMD6,0.237128392533402,0.0759346021282183,0.006,0.003,1
GNPNAT1,0.237128392533402,0.101302197708811,0.006,0.003,1
NRG4,0.237128392533402,0.0972966661586333,0.006,0.003,1
CCDC43,0.237128392533402,0.0770935385860459,0.006,0.003,1
AC008124.1,0.237128392533402,0.0762814028857051,0.006,0.003,1
CCDC33,0.237128392533402,0.0762886038316664,0.006,0.003,1
AC073529.1,0.237178981247,0.273362306210481,0.019,0.012,1
SLC25A32,0.237191419207288,0.188418529474448,0.024,0.015,1
ATP5MC2,0.237244559750368,-0.144000786436785,0.034,0.048,1
BUD31,0.237291855064199,-0.161999019875575,0.009,0.016,1
EML2,0.237292126929688,0.230439157934617,0.024,0.015,1
CDH3,0.237520058171242,0.115000296002904,0.015,0.009,1
LRRC59,0.237520058171242,0.104082038849892,0.015,0.009,1
GPR153,0.237568204880819,0.0389073047318539,0.006,0.003,1
MALL,0.237568204880819,0.061722157053422,0.006,0.003,1
SLC29A1,0.237568204880819,0.0917538175101173,0.006,0.003,1
FERMT3,0.237568204880819,0.0930208119747181,0.006,0.003,1
KTN1-AS1,0.237568204880819,0.0642902931643854,0.006,0.003,1
SKIL,0.237804347287161,0.174125829875282,0.075,0.06,1
FAM168B,0.237996974218896,-0.0991999743475552,0.06,0.078,1
ZSCAN20,0.2380085931428,0.070647075406296,0.006,0.003,1
RNASEH1,0.2380085931428,0.0606540287945587,0.006,0.003,1
SOD3,0.2380085931428,0.053998009860907,0.006,0.003,1
NHP2,0.2380085931428,0.114146613555162,0.006,0.003,1
NFKBIE,0.2380085931428,0.0802177624625997,0.006,0.003,1
ERP27,0.2380085931428,0.0828506007351921,0.006,0.003,1
TAX1BP3,0.2380085931428,0.113730684566747,0.006,0.003,1
HPF1,0.2380085931428,0.0807297593381642,0.006,0.003,1
LRRD1,0.2380085931428,0.066875406571435,0.006,0.003,1
AC136604.2,0.2380085931428,0.0635765157359095,0.006,0.003,1
CFAP77,0.2380085931428,0.0839334583271475,0.006,0.003,1
MYRF,0.238307886438334,0.0959709576008907,0.015,0.009,1
ETAA1,0.238449557532159,0.069338354822526,0.006,0.003,1
POMGNT2,0.238449557532159,0.0383791459103241,0.006,0.003,1
CCDC69,0.238449557532159,0.0751764513758805,0.006,0.003,1
PRPS1,0.238449557532159,0.079537024757024,0.006,0.003,1
CPA6,0.238449557532159,0.0547588218035518,0.006,0.003,1
DEC1,0.238449557532159,0.0551617851918216,0.006,0.003,1
ZNF665,0.238449557532159,0.053357399640464,0.006,0.003,1
MEI1,0.238449557532159,0.0731326752804747,0.006,0.003,1
N6AMT1,0.238449557532159,0.0654559364057079,0.006,0.003,1
AL358472.4,0.238449557532159,0.0620832712226488,0.006,0.003,1
AL445483.1,0.238449557532159,0.0367017019341583,0.006,0.003,1
LINC01828,0.238449557532159,0.0494531306757885,0.006,0.003,1
AC023509.4,0.238449557532159,0.0580143767315894,0.006,0.003,1
AC245060.6,0.238449557532159,0.0504874538906648,0.006,0.003,1
KMT5A,0.23887421322573,0.203350353916776,0.026,0.017,1
AC005237.1,0.238885834917585,-0.0777664163987637,0.015,0.025,1
PPT2-EGFL8,0.238891098260575,0.0589450685424657,0.006,0.003,1
RNF141,0.238891098260575,0.0595733028091369,0.006,0.003,1
LINC00926,0.238891098260575,0.0551258449164603,0.006,0.003,1
ZNF628,0.238891098260575,0.0558513518172497,0.006,0.003,1
NAT14,0.238891098260575,0.0406329643319609,0.006,0.003,1
AC008083.2,0.238975451832739,-0.142649617975093,0.004,0.01,1
EIF2B3,0.239298294301437,-0.0559581680977816,0.037,0.051,1
IPO9-AS1,0.239333215538588,0.0532074457531233,0.006,0.003,1
C5orf30,0.239333215538588,0.0506749061305421,0.006,0.003,1
STARD4-AS1,0.239333215538588,0.0415960945543069,0.006,0.003,1
CDKN2AIPNL,0.239333215538588,0.0232778923238915,0.006,0.003,1
SLC17A4,0.239333215538588,0.038851368160636,0.006,0.003,1
SVOPL,0.239333215538588,0.0408124253438445,0.006,0.003,1
ZNF214,0.239333215538588,0.0386393810078524,0.006,0.003,1
CCDC34,0.239333215538588,0.0242452361075444,0.006,0.003,1
ARHGAP33,0.239333215538588,0.0394854073918582,0.006,0.003,1
SERINC3,0.239356646659324,0.179284677654633,0.026,0.017,1
USP43,0.239408706754422,-0.175952740154832,0.026,0.037,1
CLDN14,0.239775909575595,0.0424995400315543,0.006,0.003,1
RIOX2,0.239775909575595,0.020729407453307,0.006,0.003,1
UQCRC1,0.239875385085704,-0.136834000974872,0.017,0.027,1
MYRFL,0.24001203309772,-0.127534419030084,0.009,0.016,1
METTL3,0.240100079116136,0.168245551800941,0.017,0.01,1
DHODH,0.240137542350442,-0.12460050882262,0.004,0.01,1
LRIG1,0.240173142411784,-0.13270645851405,0.019,0.03,1
BOC,0.240219180579851,0.0412806853300457,0.006,0.003,1
SEC61G,0.240219180579851,0.0288662602903058,0.006,0.003,1
ANKRD7,0.240219180579851,0.0111935322563054,0.006,0.003,1
ME3,0.240226773279536,0.159402835130809,0.026,0.017,1
TAF5L,0.24023970268895,-0.120769220867117,0.009,0.016,1
GCA,0.24023970268895,0.229265794068259,0.019,0.012,1
HEATR6,0.240428673600514,-0.137117531104025,0.004,0.01,1
GLCCI1,0.24046668641564,0.274008188391365,0.05,0.037,1
ADAMTS1,0.240530685935077,-0.0926421177988801,0.067,0.086,1
SAP30L,0.240720066090355,-0.103280113658817,0.004,0.01,1
MVB12B,0.240720078720084,-0.104537234097155,0.004,0.01,1
NEK8,0.240798748628958,-0.13514218232181,0.024,0.035,1
ZFR,0.240876370148982,0.231482370995867,0.131,0.114,1
