,0,1,2,3,4,5,6,7
CUTA,0.946236559139785,0.971014492753623,0.959079283887468,0.965299684542587,1,0.959677419354839,0.978260869565217,0.983333333333333
SYNGAP1,0.0412186379928315,0.0265700483091787,0.0127877237851662,0.0504731861198738,0.0232558139534884,0,0.0326086956521739,0
SYNGAP1-AS1,0.003584229390681,0.00483091787439614,0.00255754475703325,0.00630914826498423,0.00387596899224806,0,0.0108695652173913,0
BAK1,0.0448028673835125,0.0555555555555556,0.0716112531969309,0.0630914826498423,0.0581395348837209,0.0403225806451613,0.0326086956521739,0
LINC00336,0.00537634408602151,0.0072463768115942,0.00255754475703325,0,0,0,0,0
ITPR3,0.292114695340502,0.340579710144928,0.18925831202046,0.249211356466877,0.135658914728682,0.112903225806452,0.217391304347826,0.05
UQCC2,0.439068100358423,0.533816425120773,0.565217391304348,0.523659305993691,0.558139534883721,0.786290322580645,0.41304347826087,0.6
LEMD2,0.0340501792114695,0.0289855072463768,0.0332480818414322,0.0410094637223975,0.0155038759689922,0.0201612903225806,0.0434782608695652,0.05
HMGA1,0.729390681003584,0.93719806763285,0.900255754475703,0.700315457413249,0.984496124031008,0.959677419354839,0.858695652173913,0.8
SMIM29,0.168458781362007,0.144927536231884,0.0997442455242967,0.107255520504732,0.267441860465116,0.153225806451613,0.184782608695652,0.0833333333333333
NUDT3,0.154121863799283,0.140096618357488,0.0971867007672634,0.145110410094637,0.10077519379845,0.0766129032258065,0.141304347826087,0.116666666666667
RPS10,0.96594982078853,0.963768115942029,0.969309462915601,0.977917981072555,0.988372093023256,0.987903225806452,0.978260869565217,0.983333333333333
PACSIN1,0.0017921146953405,0,0,0.00315457413249211,0,0,0,0
SPDEF,0,0.00241545893719807,0.010230179028133,0.00630914826498423,0,0,0,0
C6orf106,0.0716845878136201,0.0603864734299517,0.061381074168798,0.100946372239748,0.0348837209302326,0.0403225806451613,0.0760869565217391,0.05
AL451165.2,0.046594982078853,0.0289855072463768,0.010230179028133,0.0473186119873817,0.0232558139534884,0.0120967741935484,0.0108695652173913,0
SNRPC,0.50179211469534,0.504830917874396,0.608695652173913,0.605678233438486,0.666666666666667,0.786290322580645,0.5,0.716666666666667
UHRF1BP1,0.0268817204301075,0.0144927536231884,0.0153452685421995,0.028391167192429,0.0116279069767442,0.00806451612903226,0.0108695652173913,0
TAF11,0.103942652329749,0.0652173913043478,0.0895140664961637,0.0851735015772871,0.0930232558139535,0.0967741935483871,0.0543478260869565,0.0166666666666667
ANKS1A,0.03584229390681,0.0169082125603865,0.0281329923273657,0.0694006309148265,0.0155038759689922,0.0161290322580645,0.0543478260869565,0
SCUBE3,0,0,0,0.0157728706624606,0,0,0,0.0166666666666667
Z97832.2,0.003584229390681,0.00241545893719807,0,0,0,0,0,0
ZNF76,0.0501792114695341,0.0169082125603865,0.0127877237851662,0.0347003154574132,0.0155038759689922,0.0241935483870968,0.0217391304347826,0
DEF6,0,0.00241545893719807,0.00767263427109974,0.00630914826498423,0.00387596899224806,0,0,0
PPARD,0.0161290322580645,0.0265700483091787,0.0153452685421995,0.0220820189274448,0.00775193798449612,0.0201612903225806,0.0217391304347826,0
FANCE,0.003584229390681,0,0,0.00315457413249211,0,0,0,0
RPL10A,0.989247311827957,0.990338164251208,0.994884910485934,0.996845425867508,1,0.983870967741935,1,1
TEAD3,0.0501792114695341,0.0193236714975845,0.0255754475703325,0.028391167192429,0.0155038759689922,0.00403225806451613,0,0
FKBP5,0.003584229390681,0.0072463768115942,0.00767263427109974,0,0,0.0241935483870968,0,0.0166666666666667
CLPSL2,0.0017921146953405,0.00241545893719807,0,0,0,0,0,0
CLPSL1,0,0,0,0.00630914826498423,0,0,0,0
SRPK1,0.209677419354839,0.306763285024155,0.281329923273657,0.246056782334385,0.286821705426357,0.475806451612903,0.402173913043478,0.183333333333333
MAPK14,0.0716845878136201,0.0555555555555556,0.0485933503836317,0.0977917981072555,0.0116279069767442,0.0282258064516129,0.0217391304347826,0.0166666666666667
MAPK13,0.0770609318996416,0.198067632850242,0.276214833759591,0.135646687697161,0.10077519379845,0.282258064516129,0.16304347826087,0.0333333333333333
Z84485.1,0.00537634408602151,0,0,0.00315457413249211,0,0,0,0
BRPF3,0.025089605734767,0.0072463768115942,0.0153452685421995,0.028391167192429,0.00387596899224806,0,0.0108695652173913,0
ETV7,0.003584229390681,0.00241545893719807,0.0051150895140665,0.00630914826498423,0,0,0,0
KCTD20,0.0770609318996416,0.072463768115942,0.0741687979539642,0.0946372239747634,0.0193798449612403,0.0604838709677419,0.108695652173913,0
STK38,0.046594982078853,0.072463768115942,0.051150895140665,0.056782334384858,0.0271317829457364,0.0282258064516129,0.0760869565217391,0
SRSF3,0.462365591397849,0.6256038647343,0.736572890025575,0.67192429022082,0.744186046511628,0.931451612903226,0.5,0.816666666666667
CDKN1A,0.279569892473118,0.367149758454106,0.411764705882353,0.157728706624606,0.422480620155039,0.298387096774194,0.456521739130435,0.316666666666667
PPIL1,0.010752688172043,0.0217391304347826,0.0460358056265985,0.0347003154574132,0.0193798449612403,0.0967741935483871,0.0434782608695652,0.0166666666666667
C6orf89,0.163082437275986,0.130434782608696,0.125319693094629,0.217665615141956,0.0736434108527132,0.0846774193548387,0.16304347826087,0.1
MTCH1,0.327956989247312,0.504830917874396,0.616368286445013,0.413249211356467,0.461240310077519,0.641129032258065,0.478260869565217,0.616666666666667
FGD2,0,0,0.00255754475703325,0,0,0,0,0
PIM1,0.014336917562724,0.0193236714975845,0.0230179028132992,0.00946372239747634,0.0193798449612403,0.0120967741935484,0.0217391304347826,0.0833333333333333
TMEM217,0.0017921146953405,0.00483091787439614,0.00255754475703325,0.00946372239747634,0.00775193798449612,0,0,0
TBC1D22B,0.017921146953405,0.0120772946859903,0.0051150895140665,0.0252365930599369,0,0.00806451612903226,0.0108695652173913,0
RNF8,0.118279569892473,0.0917874396135266,0.0869565217391304,0.100946372239748,0.0697674418604651,0.145161290322581,0.0869565217391304,0.05
CMTR1,0.021505376344086,0.0169082125603865,0.010230179028133,0.028391167192429,0.00775193798449612,0.00806451612903226,0.0108695652173913,0
CCDC167,0.166666666666667,0.265700483091787,0.312020460358056,0.195583596214511,0.213178294573643,0.483870967741935,0.184782608695652,0.266666666666667
MDGA1,0.00716845878136201,0.00483091787439614,0.00255754475703325,0,0,0,0.0108695652173913,0
ZFAND3,0.116487455197133,0.0893719806763285,0.0818414322250639,0.10410094637224,0.0387596899224806,0.0362903225806452,0.0760869565217391,0.0666666666666667
BTBD9,0.014336917562724,0.00483091787439614,0.010230179028133,0.0126182965299685,0.0116279069767442,0,0.0217391304347826,0
GLO1,0.311827956989247,0.410628019323671,0.49616368286445,0.429022082018927,0.403100775193798,0.641129032258065,0.315217391304348,0.616666666666667
SAYSD1,0.102150537634409,0.070048309178744,0.061381074168798,0.126182965299685,0.0658914728682171,0.0685483870967742,0.130434782608696,0.0166666666666667
KCNK5,0.03584229390681,0.0483091787439614,0.0358056265984655,0.0662460567823344,0.0116279069767442,0.0161290322580645,0.0108695652173913,0
KIF6,0.0017921146953405,0.00241545893719807,0,0,0,0,0,0
DAAM2,0.003584229390681,0,0.00255754475703325,0,0,0,0,0.0166666666666667
AL590999.1,0,0,0,0.00315457413249211,0,0,0.0108695652173913,0
MOCS1,0.03584229390681,0.0072463768115942,0.020460358056266,0.0757097791798107,0.00775193798449612,0.00806451612903226,0.0108695652173913,0.0333333333333333
UNC5CL,0.0878136200716846,0.0531400966183575,0.0255754475703325,0.0788643533123028,0.00775193798449612,0.00806451612903226,0.0326086956521739,0
OARD1,0.159498207885305,0.108695652173913,0.150895140664962,0.217665615141956,0.108527131782946,0.185483870967742,0.130434782608696,0.0166666666666667
TSPO2,0.003584229390681,0,0,0,0,0,0,0
NFYA,0.032258064516129,0.00966183574879227,0.00767263427109974,0.0189274447949527,0,0.0120967741935484,0.0108695652173913,0
TREM1,0,0,0.00255754475703325,0.00315457413249211,0,0,0,0
FOXP4-AS1,0.00716845878136201,0,0,0.00315457413249211,0.00387596899224806,0,0,0
FOXP4,0.0304659498207885,0.0289855072463768,0.020460358056266,0.0315457413249211,0.00775193798449612,0.0161290322580645,0.0434782608695652,0
MDFI,0.032258064516129,0.13768115942029,0.140664961636829,0.0883280757097792,0.00775193798449612,0.0685483870967742,0,0.166666666666667
TFEB,0.028673835125448,0.0241545893719807,0.00767263427109974,0.0126182965299685,0.0116279069767442,0.00403225806451613,0.0108695652173913,0
FRS3,0.0017921146953405,0.0072463768115942,0.00255754475703325,0.00630914826498423,0,0,0.0108695652173913,0
AL365205.1,0.003584229390681,0,0,0,0.00387596899224806,0,0,0
USP49,0.0376344086021505,0.00966183574879227,0.0153452685421995,0.0252365930599369,0.00387596899224806,0.00403225806451613,0.0108695652173913,0
MED20,0.0197132616487455,0.0144927536231884,0.00767263427109974,0.0347003154574132,0,0.00403225806451613,0,0
BYSL,0.03584229390681,0.0458937198067633,0.0562659846547315,0.056782334384858,0.0581395348837209,0.092741935483871,0.0652173913043478,0.0666666666666667
CCND3,0.112903225806452,0.132850241545894,0.0843989769820972,0.0725552050473186,0.124031007751938,0.0887096774193548,0.0434782608695652,0.0333333333333333
TAF8,0.0645161290322581,0.0458937198067633,0.040920716112532,0.0599369085173502,0.0232558139534884,0.0362903225806452,0.0543478260869565,0
AL512274.1,0.00716845878136201,0.0265700483091787,0.0281329923273657,0.0378548895899054,0.00387596899224806,0.00403225806451613,0.0108695652173913,0
C6orf132,0.0627240143369176,0.227053140096618,0.278772378516624,0.160883280757098,0.0813953488372093,0.108870967741935,0.0760869565217391,0.216666666666667
MRPS10,0.154121863799283,0.243961352657005,0.29156010230179,0.201892744479495,0.294573643410853,0.467741935483871,0.152173913043478,0.15
TRERF1,0.0197132616487455,0.00966183574879227,0.0127877237851662,0.00946372239747634,0.00775193798449612,0,0,0.0166666666666667
UBR2,0.0752688172043011,0.0410628019323672,0.0383631713554987,0.0883280757097792,0.0271317829457364,0.00403225806451613,0.0652173913043478,0.0333333333333333
TBCC,0.100358422939068,0.0410628019323672,0.0741687979539642,0.129337539432177,0.0426356589147287,0.0766129032258065,0.0652173913043478,0.0166666666666667
BICRAL,0.025089605734767,0.00966183574879227,0,0.0252365930599369,0.00387596899224806,0.00403225806451613,0.0217391304347826,0
RPL7L1,0.406810035842294,0.417874396135266,0.460358056265985,0.416403785488959,0.5,0.592741935483871,0.467391304347826,0.533333333333333
C6orf226,0.0519713261648745,0.0434782608695652,0.0332480818414322,0.0757097791798107,0.0426356589147287,0.0846774193548387,0.0760869565217391,0.0166666666666667
CNPY3,0.288530465949821,0.277777777777778,0.21227621483376,0.315457413249211,0.27906976744186,0.274193548387097,0.25,0.1
AL035587.1,0.00537634408602151,0,0,0,0,0,0,0
PEX6,0.0878136200716846,0.072463768115942,0.0460358056265985,0.107255520504732,0.0348837209302326,0.0241935483870968,0.0543478260869565,0.0166666666666667
PPP2R5D,0.03584229390681,0.0169082125603865,0.0153452685421995,0.0347003154574132,0.00775193798449612,0.00806451612903226,0,0.0166666666666667
MEA1,0.433691756272401,0.420289855072464,0.414322250639386,0.466876971608833,0.449612403100775,0.560483870967742,0.358695652173913,0.4
KLHDC3,0.155913978494624,0.106280193236715,0.125319693094629,0.148264984227129,0.0891472868217054,0.19758064516129,0.184782608695652,0.116666666666667
RRP36,0.0537634408602151,0.036231884057971,0.0741687979539642,0.0473186119873817,0.0271317829457364,0.0766129032258065,0.0543478260869565,0.05
AL136304.1,0.003584229390681,0,0,0.00315457413249211,0,0,0.0108695652173913,0
CUL7,0.046594982078853,0.0386473429951691,0.0230179028132992,0.056782334384858,0.00387596899224806,0.00403225806451613,0.0108695652173913,0.0166666666666667
KLC4,0.0627240143369176,0.0410628019323672,0.0281329923273657,0.0347003154574132,0.0155038759689922,0.00806451612903226,0.0326086956521739,0
MRPL2,0.202508960573477,0.20048309178744,0.20460358056266,0.258675078864353,0.197674418604651,0.298387096774194,0.271739130434783,0.233333333333333
AL355385.1,0.003584229390681,0,0,0.00315457413249211,0,0,0,0
PTK7,0.189964157706093,0.132850241545894,0.143222506393862,0.126182965299685,0.0658914728682171,0.0362903225806452,0.0760869565217391,0.0333333333333333
SRF,0.0555555555555556,0.0241545893719807,0.020460358056266,0.028391167192429,0.0271317829457364,0.0120967741935484,0.0217391304347826,0
CUL9,0.0376344086021505,0.0241545893719807,0.0051150895140665,0.0220820189274448,0.00387596899224806,0.00403225806451613,0.0434782608695652,0.0166666666666667
DNPH1,0.56989247311828,0.673913043478261,0.641943734015345,0.744479495268139,0.705426356589147,0.786290322580645,0.58695652173913,0.666666666666667
CRIP3,0,0,0.0051150895140665,0,0,0,0,0
ZNF318,0.0304659498207885,0.0144927536231884,0.0051150895140665,0.0378548895899054,0.0155038759689922,0.0120967741935484,0.0217391304347826,0
ABCC10,0.010752688172043,0.0144927536231884,0.0127877237851662,0.0157728706624606,0.00775193798449612,0.00806451612903226,0.0326086956521739,0
DLK2,0.0017921146953405,0,0,0,0,0,0,0
TJAP1,0.021505376344086,0.0193236714975845,0.0051150895140665,0.0441640378548896,0.00775193798449612,0.0201612903225806,0.0326086956521739,0
LRRC73,0.003584229390681,0.00241545893719807,0,0.0157728706624606,0,0,0.0108695652173913,0
POLR1C,0.0967741935483871,0.0579710144927536,0.0485933503836317,0.126182965299685,0.0736434108527132,0.0564516129032258,0.0760869565217391,0.05
YIPF3,0.519713261648746,0.538647342995169,0.570332480818414,0.514195583596215,0.624031007751938,0.471774193548387,0.510869565217391,0.616666666666667
XPO5,0.046594982078853,0.036231884057971,0.020460358056266,0.0536277602523659,0.0193798449612403,0.0443548387096774,0.0434782608695652,0
POLH,0.03584229390681,0.0169082125603865,0.0153452685421995,0.0441640378548896,0.00775193798449612,0.0201612903225806,0.0217391304347826,0
GTPBP2,0.021505376344086,0.0217391304347826,0.0153452685421995,0.0189274447949527,0.00387596899224806,0.00806451612903226,0.0217391304347826,0.0166666666666667
MAD2L1BP,0.0698924731182796,0.0386473429951691,0.0664961636828645,0.082018927444795,0.0542635658914729,0.0766129032258065,0.0108695652173913,0.0333333333333333
RSPH9,0.017921146953405,0,0,0.0126182965299685,0.00387596899224806,0,0.0108695652173913,0
MRPS18A,0.232974910394265,0.202898550724638,0.281329923273657,0.309148264984227,0.282945736434109,0.32258064516129,0.326086956521739,0.183333333333333
VEGFA,0.589605734767025,0.490338164251208,0.460358056265985,0.400630914826498,0.337209302325581,0.298387096774194,0.173913043478261,0.0333333333333333
AL109615.3,0.0125448028673835,0.0072463768115942,0.010230179028133,0,0.00387596899224806,0.00806451612903226,0,0
C6orf223,0.046594982078853,0.0386473429951691,0.0792838874680307,0.056782334384858,0.0348837209302326,0.0645161290322581,0,0
MRPL14,0.704301075268817,0.869565217391304,0.800511508951407,0.694006309148265,0.922480620155039,0.919354838709677,0.782608695652174,0.95
TMEM63B,0.0878136200716846,0.108695652173913,0.0716112531969309,0.0694006309148265,0.0775193798449612,0.032258064516129,0.0978260869565217,0
SLC29A1,0.0555555555555556,0.0410628019323672,0.0537084398976982,0.0441640378548896,0.0542635658914729,0.0483870967741935,0.0869565217391304,0.0166666666666667
HSP90AB1,0.969534050179211,1,0.982097186700767,0.993690851735016,0.996124031007752,1,1,1
SLC35B2,0.207885304659498,0.306763285024155,0.309462915601023,0.271293375394322,0.27906976744186,0.346774193548387,0.282608695652174,0.283333333333333
NFKBIE,0.0519713261648745,0.0314009661835749,0.0230179028132992,0.0662460567823344,0.0232558139534884,0.0120967741935484,0.0217391304347826,0.0166666666666667
AARS2,0.003584229390681,0.0144927536231884,0.0051150895140665,0.0126182965299685,0.00387596899224806,0.00403225806451613,0.0108695652173913,0
CDC5L,0.186379928315412,0.152173913043478,0.19693094629156,0.271293375394322,0.13953488372093,0.298387096774194,0.239130434782609,0.05
SUPT3H,0.0681003584229391,0.0265700483091787,0.0332480818414322,0.0662460567823344,0.0232558139534884,0.0120967741935484,0.0543478260869565,0.0333333333333333
RUNX2,0.0340501792114695,0.0144927536231884,0.0179028132992327,0.0126182965299685,0.0193798449612403,0.00403225806451613,0.0434782608695652,0
AL096865.1,0.0017921146953405,0.00241545893719807,0.010230179028133,0,0,0,0.0217391304347826,0
CLIC5,0,0.0072463768115942,0.0051150895140665,0.00315457413249211,0,0,0,0.0166666666666667
ENPP4,0.0197132616487455,0.0217391304347826,0.0230179028132992,0.028391167192429,0.00775193798449612,0.00806451612903226,0.0217391304347826,0
ENPP5,0.0681003584229391,0.0531400966183575,0.0281329923273657,0.123028391167192,0.0271317829457364,0.0120967741935484,0.0108695652173913,0
RCAN2,0.0017921146953405,0.00483091787439614,0.00767263427109974,0.00630914826498423,0.00387596899224806,0.00403225806451613,0.0108695652173913,0.0166666666666667
CYP39A1,0.00716845878136201,0.00483091787439614,0.0051150895140665,0.00946372239747634,0.00387596899224806,0,0,0
SLC25A27,0.00537634408602151,0.0072463768115942,0.00767263427109974,0.0157728706624606,0,0.00403225806451613,0.0108695652173913,0.0166666666666667
TDRD6,0.0125448028673835,0.00483091787439614,0,0.00315457413249211,0,0,0,0
PLA2G7,0.003584229390681,0,0.00255754475703325,0,0,0,0.0108695652173913,0
ADGRF1,0.24910394265233,0.403381642512077,0.498721227621483,0.526813880126183,0.0542635658914729,0.201612903225806,0.0108695652173913,0.0166666666666667
TNFRSF21,0.043010752688172,0.159420289855072,0.130434782608696,0.0473186119873817,0.0542635658914729,0.0967741935483871,0.0543478260869565,0.05
AL355353.1,0.0161290322580645,0.0144927536231884,0.00767263427109974,0.0220820189274448,0.00775193798449612,0.0120967741935484,0.0217391304347826,0
CD2AP,0.318996415770609,0.461352657004831,0.549872122762148,0.548895899053628,0.337209302325581,0.334677419354839,0.25,0.266666666666667
ADGRF2,0,0.00241545893719807,0.00255754475703325,0,0,0,0,0
ADGRF4,0.0017921146953405,0.00966183574879227,0.0179028132992327,0.00315457413249211,0,0.00403225806451613,0,0
PTCHD4,0.0197132616487455,0.00483091787439614,0.0051150895140665,0,0.00387596899224806,0,0.0108695652173913,0
MUT,0.043010752688172,0.0579710144927536,0.0358056265984655,0.0725552050473186,0.0193798449612403,0.0161290322580645,0.0652173913043478,0.0166666666666667
CENPQ,0.00896057347670251,0.0169082125603865,0.00767263427109974,0.0157728706624606,0.00387596899224806,0.0282258064516129,0,0
C6orf141,0.021505376344086,0.0289855072463768,0.010230179028133,0.00315457413249211,0.00387596899224806,0.0161290322580645,0.108695652173913,0
TFAP2B,0.50179211469534,0.268115942028986,0.130434782608696,0.239747634069401,0.449612403100775,0.262096774193548,0,0
PKHD1,0.189964157706093,0.103864734299517,0.153452685421995,0.324921135646688,0.0697674418604651,0.0403225806451613,0.0760869565217391,0
MCM3,0.0663082437275986,0.0531400966183575,0.0869565217391304,0.100946372239748,0.0503875968992248,0.330645161290323,0.0652173913043478,0.0666666666666667
PAQR8,0.0232974910394265,0.0120772946859903,0.0179028132992327,0.0347003154574132,0.00387596899224806,0.00403225806451613,0,0
EFHC1,0.225806451612903,0.0942028985507246,0.115089514066496,0.280757097791798,0.0775193798449612,0.0604838709677419,0.152173913043478,0.0666666666666667
TRAM2,0.0412186379928315,0.0193236714975845,0.0179028132992327,0.0441640378548896,0.0193798449612403,0.00403225806451613,0.0217391304347826,0.0666666666666667
TRAM2-AS1,0.0125448028673835,0.00483091787439614,0.00255754475703325,0,0,0.00403225806451613,0.0108695652173913,0
TMEM14A,0.184587813620072,0.253623188405797,0.199488491048593,0.170347003154574,0.310077519379845,0.431451612903226,0.16304347826087,0.583333333333333
GSTA1,0.0017921146953405,0,0,0,0,0,0.0217391304347826,0
GSTA4,0.0698924731182796,0.0483091787439614,0.0434782608695652,0.0725552050473186,0.062015503875969,0.0282258064516129,0.0217391304347826,0.0666666666666667
ICK,0.0268817204301075,0.00966183574879227,0.00767263427109974,0.0189274447949527,0.0155038759689922,0.00403225806451613,0.0326086956521739,0
FBXO9,0.182795698924731,0.130434782608696,0.125319693094629,0.255520504731861,0.158914728682171,0.157258064516129,0.195652173913043,0.1
ELOVL5,0.17921146953405,0.185990338164251,0.163682864450128,0.170347003154574,0.232558139534884,0.229838709677419,0.239130434782609,0.233333333333333
GCLC,0.0304659498207885,0.0144927536231884,0.0434782608695652,0.0189274447949527,0.00387596899224806,0.0201612903225806,0.0108695652173913,0
KLHL31,0,0,0.00255754475703325,0,0,0,0,0
LRRC1,0.0268817204301075,0.0217391304347826,0.0332480818414322,0.0410094637223975,0.0116279069767442,0.0120967741935484,0.0217391304347826,0
TINAG,0.173835125448029,0.229468599033816,0.143222506393862,0.26813880126183,0.387596899224806,0.387096774193548,0.434782608695652,0
FAM83B,0.0197132616487455,0.0241545893719807,0.020460358056266,0.0757097791798107,0,0.0120967741935484,0.0108695652173913,0
COL21A1,0,0.00241545893719807,0,0,0.00387596899224806,0,0.0108695652173913,0
DST,0.625448028673835,0.611111111111111,0.429667519181586,0.353312302839117,0.794573643410853,0.439516129032258,0.434782608695652,0.366666666666667
BEND6,0.014336917562724,0.00241545893719807,0,0,0.00387596899224806,0,0,0
KIAA1586,0.0609318996415771,0.0169082125603865,0.010230179028133,0.0536277602523659,0.0310077519379845,0.0161290322580645,0.0434782608695652,0
ZNF451,0.120071684587814,0.103864734299517,0.051150895140665,0.1198738170347,0.0426356589147287,0.0645161290322581,0.0978260869565217,0.0666666666666667
BAG2,0.03584229390681,0.0386473429951691,0.0383631713554987,0.0157728706624606,0.0813953488372093,0.112903225806452,0.173913043478261,0.0333333333333333
RAB23,0.00896057347670251,0.00483091787439614,0.00767263427109974,0.0220820189274448,0,0.0201612903225806,0.0108695652173913,0
PRIM2,0.010752688172043,0.00966183574879227,0.0051150895140665,0.0189274447949527,0,0.0161290322580645,0.0108695652173913,0
AL021368.2,0.017921146953405,0.0169082125603865,0.010230179028133,0.028391167192429,0.00387596899224806,0,0.0108695652173913,0
FKBP1C,0,0.00241545893719807,0,0,0,0,0,0
PTP4A1,0.252688172043011,0.289855072463768,0.375959079283887,0.305993690851735,0.251937984496124,0.286290322580645,0.228260869565217,0.3
AL135905.1,0.00896057347670251,0.0072463768115942,0.0051150895140665,0,0,0,0,0
PHF3,0.272401433691756,0.157004830917874,0.191815856777494,0.264984227129338,0.147286821705426,0.116935483870968,0.206521739130435,0.0666666666666667
EYS,0.0017921146953405,0,0.00255754475703325,0,0.00387596899224806,0,0,0
AL354719.2,0.0017921146953405,0,0,0,0,0,0,0
LMBRD1,0.198924731182796,0.152173913043478,0.10997442455243,0.198738170347003,0.062015503875969,0.0403225806451613,0.173913043478261,0.0166666666666667
FAM135A,0.0931899641577061,0.0483091787439614,0.0485933503836317,0.123028391167192,0,0.0564516129032258,0.0434782608695652,0
SDHAF4,0.0519713261648745,0.0265700483091787,0.020460358056266,0.0914826498422713,0.0271317829457364,0.0403225806451613,0.0326086956521739,0
AL583856.2,0.0017921146953405,0,0,0,0,0,0,0
SMAP1,0.188172043010753,0.205314009661836,0.230179028132992,0.271293375394322,0.213178294573643,0.173387096774194,0.304347826086957,0.283333333333333
B3GAT2,0.0340501792114695,0.0193236714975845,0.020460358056266,0.0347003154574132,0.00775193798449612,0.0241935483870968,0.0434782608695652,0
OGFRL1,0.0716845878136201,0.0386473429951691,0.0230179028132992,0.0157728706624606,0.112403100775194,0.032258064516129,0.239130434782609,0.133333333333333
AL136164.2,0.0017921146953405,0,0,0,0,0,0,0
LINC00472,0.0537634408602151,0.0338164251207729,0.0281329923273657,0.056782334384858,0.00775193798449612,0.0120967741935484,0.0108695652173913,0
RIMS1,0.0017921146953405,0,0.00255754475703325,0,0,0,0,0
KHDC1,0.021505376344086,0,0,0.0157728706624606,0,0.0120967741935484,0,0
AC019205.1,0.010752688172043,0,0.00767263427109974,0.0189274447949527,0,0,0,0
OOEP,0.003584229390681,0,0,0,0,0,0.0108695652173913,0
DDX43,0.0017921146953405,0,0,0,0.00387596899224806,0,0.0108695652173913,0
CGAS,0.017921146953405,0.0072463768115942,0,0.0126182965299685,0.00775193798449612,0.00806451612903226,0,0
MTO1,0.0376344086021505,0.0120772946859903,0.0127877237851662,0.0378548895899054,0.0116279069767442,0.0161290322580645,0.0217391304347826,0
EEF1A1,1,1,1,1,1,1,1,1
SLC17A5,0.0448028673835125,0.0772946859903382,0.051150895140665,0.0220820189274448,0.0271317829457364,0.00806451612903226,0.0543478260869565,0.0166666666666667
AL590428.1,0.0017921146953405,0,0.00255754475703325,0.00315457413249211,0,0,0,0
CD109,0.0573476702508961,0.0410628019323672,0.0153452685421995,0.028391167192429,0.0542635658914729,0.0161290322580645,0.108695652173913,0
COL12A1,0,0.00241545893719807,0,0.00315457413249211,0,0,0,0.0666666666666667
COX7A2,0.939068100358423,0.975845410628019,0.969309462915601,0.965299684542587,0.996124031007752,0.983870967741935,0.978260869565217,0.983333333333333
TMEM30A,0.50179211469534,0.64975845410628,0.572890025575448,0.444794952681388,0.565891472868217,0.491935483870968,0.456521739130435,0.4
AL080250.1,0.0017921146953405,0.00241545893719807,0.0051150895140665,0,0,0,0,0
FILIP1,0.046594982078853,0.0338164251207729,0.0537084398976982,0.0315457413249211,0.0465116279069767,0.032258064516129,0.130434782608696,0.0666666666666667
SENP6,0.193548387096774,0.120772946859903,0.145780051150895,0.227129337539432,0.131782945736434,0.125,0.0760869565217391,0.05
MYO6,0.313620071684588,0.451690821256039,0.59079283887468,0.634069400630915,0.321705426356589,0.423387096774194,0.347826086956522,0.2
IRAK1BP1,0.0232974910394265,0.00966183574879227,0.020460358056266,0.0315457413249211,0.00775193798449612,0.00403225806451613,0.0326086956521739,0.0333333333333333
PHIP,0.297491039426523,0.277777777777778,0.237851662404092,0.315457413249211,0.213178294573643,0.266129032258065,0.260869565217391,0.216666666666667
HMGN3,0.815412186379928,0.910628019323672,0.864450127877238,0.917981072555205,0.895348837209302,0.943548387096774,0.771739130434783,0.933333333333333
HMGN3-AS1,0.010752688172043,0.00966183574879227,0.00255754475703325,0.0126182965299685,0,0.00403225806451613,0.0434782608695652,0
LCA5,0.021505376344086,0.0193236714975845,0.0230179028132992,0.0252365930599369,0.0155038759689922,0.0120967741935484,0.0326086956521739,0
SH3BGRL2,0.0017921146953405,0.00241545893719807,0.0127877237851662,0.0220820189274448,0.00387596899224806,0.00403225806451613,0,0.0166666666666667
ELOVL4,0.00537634408602151,0.00241545893719807,0,0.00315457413249211,0.0116279069767442,0,0,0
TTK,0.0017921146953405,0.00483091787439614,0,0,0,0.0403225806451613,0,0
BCKDHB,0.0268817204301075,0.0338164251207729,0.00255754475703325,0.0410094637223975,0.00775193798449612,0,0.0108695652173913,0.0166666666666667
AL359715.3,0.0017921146953405,0,0.00255754475703325,0.00315457413249211,0,0,0,0
AL359715.1,0.0017921146953405,0,0,0.00315457413249211,0,0,0,0
AL359715.2,0,0,0.00255754475703325,0,0,0,0,0
TENT5A,0.0663082437275986,0.0338164251207729,0.0741687979539642,0.0189274447949527,0,0.0201612903225806,0.0434782608695652,0.0333333333333333
IBTK,0.134408602150538,0.140096618357488,0.125319693094629,0.160883280757098,0.112403100775194,0.112903225806452,0.173913043478261,0.116666666666667
TPBG,0.132616487455197,0.108695652173913,0.163682864450128,0.17981072555205,0.0581395348837209,0.104838709677419,0.0760869565217391,0.0666666666666667
UBE3D,0.046594982078853,0.0265700483091787,0.0127877237851662,0.0473186119873817,0.0155038759689922,0.0241935483870968,0.0108695652173913,0.0166666666666667
DOPEY1,0.0197132616487455,0.0120772946859903,0.010230179028133,0.0473186119873817,0.00387596899224806,0.00806451612903226,0.0108695652173913,0.0166666666666667
PGM3,0.0663082437275986,0.0628019323671498,0.061381074168798,0.0788643533123028,0.0387596899224806,0.0564516129032258,0.0978260869565217,0.0333333333333333
